kernel_name,dur(us)
matmul_linear_177,2.9061519000000002
matmul_linear_178,4.403294600000001
matmul_linear_179,5.930830300000001
matmul_linear_180,7.2633036
matmul_linear_181,8.7831431
matmul_linear_182,10.1309824
matmul_linear_183,11.542830499999999
matmul_linear_184,12.849991
matmul_linear_185,14.275990899999996
matmul_linear_186,15.6433925
matmul_linear_187,17.020428599999995
matmul_linear_188,17.161151699999998
matmul_linear_189,18.303116100000004
matmul_linear_190,19.512544400000003
matmul_linear_191,20.5425804
matmul_linear_192,21.737821399999998
matmul_linear_193,3.0458661
matmul_linear_194,5.0584285
matmul_linear_195,6.713124900000001
matmul_linear_196,8.156026800000001
matmul_linear_197,9.6462768
matmul_linear_198,11.136571400000001
matmul_linear_199,12.555303799999999
matmul_linear_200,13.937410700000001
matmul_linear_201,15.290705599999999
matmul_linear_202,16.4344107
matmul_linear_203,17.8089822
matmul_linear_204,19.0361249
matmul_linear_205,20.9871341
matmul_linear_206,22.198589
matmul_linear_207,24.018874899999997
matmul_linear_208,26.3148391
matmul_linear_209,3.0832767999999993
matmul_linear_210,4.7660978
matmul_linear_211,7.032723299999999
matmul_linear_212,8.5850178
matmul_linear_213,10.2288483
matmul_linear_214,11.6928573
matmul_linear_215,13.4950176
matmul_linear_216,14.809687700000001
matmul_linear_217,16.147000000000002
matmul_linear_218,17.415714299999998
matmul_linear_219,18.7908661
matmul_linear_220,20.198990900000002
matmul_linear_221,21.453722900000002
matmul_linear_222,22.360151699999996
matmul_linear_223,23.5697323
matmul_linear_224,25.134009
matmul_linear_225,3.2985715
matmul_linear_226,5.6248662000000005
matmul_linear_227,7.307267899999999
matmul_linear_228,9.0328753
matmul_linear_229,10.746338999999999
matmul_linear_230,12.3738661
matmul_linear_231,14.1795717
matmul_linear_232,15.6441521
matmul_linear_233,17.050151800000002
matmul_linear_234,18.463696399999996
matmul_linear_235,19.882598100000003
matmul_linear_236,21.3665715
matmul_linear_237,22.7376963
matmul_linear_238,24.2842946
matmul_linear_239,27.433732
matmul_linear_240,29.915973099999995
matmul_linear_241,3.2928571
matmul_linear_242,5.2273035000000005
matmul_linear_243,7.291571299999998
matmul_linear_244,9.029285699999999
matmul_linear_245,10.6907143
matmul_linear_246,12.472464299999999
matmul_linear_247,14.2069999
matmul_linear_248,15.989437599999997
matmul_linear_249,17.5752589
matmul_linear_250,19.3965981
matmul_linear_251,21.178607300000003
matmul_linear_252,24.354687300000002
matmul_linear_253,26.1794732
matmul_linear_254,28.0609734
matmul_linear_255,29.933160699999995
matmul_linear_256,28.286839300000004
matmul_linear_257,1.6033213
matmul_linear_258,1.8291339
matmul_linear_259,2.0250177000000003
matmul_linear_260,2.2658658000000003
matmul_linear_261,2.505152
matmul_linear_262,2.7434108000000004
matmul_linear_263,2.9694287
matmul_linear_264,3.2335713
matmul_linear_265,3.4111252
matmul_linear_266,3.7101341
matmul_linear_267,3.9622856000000004
matmul_linear_268,4.197125
matmul_linear_269,4.3845536
matmul_linear_270,4.6084195999999995
matmul_linear_271,4.857964400000001
matmul_linear_272,5.0970001
matmul_linear_273,1.7325982
matmul_linear_274,2.2488481999999994
matmul_linear_275,2.7003037999999995
matmul_linear_276,3.1651339999999997
matmul_linear_277,3.6629909999999994
matmul_linear_278,4.1631428
matmul_linear_279,4.587999900000001
matmul_linear_280,5.0497235
matmul_linear_281,5.5735535
matmul_linear_282,5.9965357
matmul_linear_283,6.4359999000000006
matmul_linear_284,6.9728572
matmul_linear_285,7.327419699999998
matmul_linear_286,7.7304194
matmul_linear_287,8.2398393
matmul_linear_288,8.6217144
matmul_linear_289,1.7174194
matmul_linear_290,2.4525536
matmul_linear_291,3.4745893000000003
matmul_linear_292,3.8759642
matmul_linear_293,4.2486874
matmul_linear_294,4.7702592
matmul_linear_295,5.157589199999999
matmul_linear_296,5.6256962999999995
matmul_linear_297,6.441312300000002
matmul_linear_298,6.8681518
matmul_linear_299,7.2654197
matmul_linear_300,7.6088661
matmul_linear_301,8.0574553
matmul_linear_302,8.4452946
matmul_linear_303,8.849428699999999
matmul_linear_304,9.280589299999999
matmul_linear_305,2.3087323
matmul_linear_306,2.6866249000000004
matmul_linear_307,3.3134021
matmul_linear_308,4.3594644
matmul_linear_309,5.0232676
matmul_linear_310,5.7494195999999995
matmul_linear_311,6.4577322
matmul_linear_312,7.056
matmul_linear_313,7.6630267000000005
matmul_linear_314,8.297883799999997
matmul_linear_315,8.9180267
matmul_linear_316,9.541303799999998
matmul_linear_317,10.1155893
matmul_linear_318,10.745437499999998
matmul_linear_319,11.3397054
matmul_linear_320,11.9708571
matmul_linear_321,2.3447052999999998
matmul_linear_322,3.3595802999999997
matmul_linear_323,4.0516786
matmul_linear_324,4.8054197
matmul_linear_325,6.096160599999999
matmul_linear_326,7.575267799999999
matmul_linear_327,8.126312600000002
matmul_linear_328,8.738839299999999
matmul_linear_329,9.3957679
matmul_linear_330,9.940553300000001
matmul_linear_331,10.5345627
matmul_linear_332,11.0608301
matmul_linear_333,11.7005804
matmul_linear_334,12.286616
matmul_linear_335,12.9338303
matmul_linear_336,13.484151699999998
matmul_linear_337,2.5205805000000003
matmul_linear_338,3.5791787999999998
matmul_linear_339,4.4152589
matmul_linear_340,5.2857144
matmul_linear_341,6.161285899999999
matmul_linear_342,7.5961517
matmul_linear_343,8.383142800000002
matmul_linear_344,9.2124286
matmul_linear_345,10.0007052
matmul_linear_346,10.820848100000001
matmul_linear_347,11.665714300000001
matmul_linear_348,12.457446299999999
matmul_linear_349,13.2777233
matmul_linear_350,14.390276799999999
matmul_linear_351,15.147884100000002
matmul_linear_352,16.0249999
matmul_linear_353,2.7204021000000003
matmul_linear_354,4.228607200000001
matmul_linear_355,5.2271518
matmul_linear_356,6.162321400000001
matmul_linear_357,7.143142899999999
matmul_linear_358,8.0998214
matmul_linear_359,10.7058929
matmul_linear_360,11.539276800000001
matmul_linear_361,12.2685359
matmul_linear_362,13.134446399999998
matmul_linear_363,13.840723
matmul_linear_364,15.9333123
matmul_linear_365,15.435874899999998
matmul_linear_366,16.194991199999997
matmul_linear_367,18.1497321
matmul_linear_368,19.039276499999996
matmul_linear_369,2.7005714999999997
matmul_linear_370,4.498393
matmul_linear_371,5.5765804
matmul_linear_372,6.6860089
matmul_linear_373,7.719866000000001
matmul_linear_374,10.364018000000002
matmul_linear_375,11.7714283
matmul_linear_376,11.2647054
matmul_linear_377,12.3218663
matmul_linear_378,13.2633929
matmul_linear_379,14.928312599999998
matmul_linear_380,15.760723200000001
matmul_linear_381,16.9300268
matmul_linear_382,17.7808481
matmul_linear_383,18.6315716
matmul_linear_384,20.3003127
matmul_linear_385,3.3348661
matmul_linear_386,5.1742678
matmul_linear_387,6.3723128
matmul_linear_388,7.556169499999998
matmul_linear_389,8.720437500000001
matmul_linear_390,9.950553500000002
matmul_linear_391,12.1275447
matmul_linear_392,13.1274106
matmul_linear_393,15.1901605
matmul_linear_394,16.0645984
matmul_linear_395,17.143982200000004
matmul_linear_396,19.8543927
matmul_linear_397,20.7777054
matmul_linear_398,23.294169599999996
matmul_linear_399,22.425544700000003
matmul_linear_400,25.2176964
matmul_linear_401,3.4132947000000002
matmul_linear_402,5.393312300000001
matmul_linear_403,6.6742767
matmul_linear_404,7.984276600000001
matmul_linear_405,9.258856999999999
matmul_linear_406,11.8824376
matmul_linear_407,12.981696399999999
matmul_linear_408,14.0920086
matmul_linear_409,15.2601428
matmul_linear_410,15.7498481
matmul_linear_411,17.7221518
matmul_linear_412,18.7612946
matmul_linear_413,20.7412947
matmul_linear_414,21.0128842
matmul_linear_415,22.1489554
matmul_linear_416,24.0328751
matmul_linear_417,3.6395536
matmul_linear_418,6.0448482
matmul_linear_419,7.5035624
matmul_linear_420,8.8897321
matmul_linear_421,10.3598751
matmul_linear_422,13.1791427
matmul_linear_423,14.4291247
matmul_linear_424,15.521740799999998
matmul_linear_425,16.7972946
matmul_linear_426,17.962696700000002
matmul_linear_427,24.705723
matmul_linear_428,23.533178499999998
matmul_linear_429,26.826009
matmul_linear_430,27.8699999
matmul_linear_431,26.8658751
matmul_linear_432,30.212294599999996
matmul_linear_433,3.6289733999999996
matmul_linear_434,5.2922947
matmul_linear_435,7.7355803
matmul_linear_436,9.468830200000001
matmul_linear_437,11.2371519
matmul_linear_438,12.965580300000003
matmul_linear_439,16.241589299999998
matmul_linear_440,18.305428400000004
matmul_linear_441,20.1458482
matmul_linear_442,22.127732100000003
matmul_linear_443,24.0428482
matmul_linear_444,21.7164196
matmul_linear_445,24.143009
matmul_linear_446,25.364821600000003
matmul_linear_447,26.728267799999998
matmul_linear_448,28.0259732
matmul_linear_449,4.260446499999999
matmul_linear_450,6.9643037
matmul_linear_451,8.6171073
matmul_linear_452,10.2713212
matmul_linear_453,13.8544196
matmul_linear_454,15.1941071
matmul_linear_455,16.6615715
matmul_linear_456,18.0051337
matmul_linear_457,19.4275893
matmul_linear_458,20.7582858
matmul_linear_459,22.181464199999997
matmul_linear_460,23.5928841
matmul_linear_461,31.2897321
matmul_linear_462,32.557133900000004
