kernel_name,event_type,event_name,dur(us)
"product_reduce_(32,)",main,jit_kernel_with_params(10884332750978646035),1.588661
"product_reduce_(32,)",main,jit_kernel_with_params(10884332750978646035),1.588661
"product_reduce_(32,)",main,jit_kernel_with_params(10884332750978646035),1.590089
"product_reduce_(32,)",main,jit_kernel_with_params(10884332750978646035),1.59
"product_reduce_(32,)",main,jit_kernel_with_params(10884332750978646035),1.588661
"product_reduce_(32,)",main,jit_kernel_with_params(10884332750978646035),1.591339
"product_reduce_(32,)",main,jit_kernel_with_params(10884332750978646035),1.592768
"product_reduce_(32,)",main,jit_kernel_with_params(10884332750978646035),1.694285
"product_reduce_(32,)",main,jit_kernel_with_params(10884332750978646035),1.59
"product_reduce_(32,)",main,jit_kernel_with_params(10884332750978646035),1.588571
"product_reduce_(32,)",sub,convert_reduce_fusion,0.947143
"product_reduce_(32,)",sub,convert_reduce_fusion,0.947143
"product_reduce_(32,)",sub,convert_reduce_fusion,0.948482
"product_reduce_(32,)",sub,convert_reduce_fusion,0.947053
"product_reduce_(32,)",sub,convert_reduce_fusion,0.947143
"product_reduce_(32,)",sub,convert_reduce_fusion,0.947142
"product_reduce_(32,)",sub,convert_reduce_fusion,0.947142
"product_reduce_(32,)",sub,convert_reduce_fusion,1.051428
"product_reduce_(32,)",sub,convert_reduce_fusion,0.947232
"product_reduce_(32,)",sub,convert_reduce_fusion,0.945714
"product_reduce_(64,)",main,jit_kernel_with_params(82979226305018410),1.57991
"product_reduce_(64,)",main,jit_kernel_with_params(82979226305018410),1.644375
"product_reduce_(64,)",main,jit_kernel_with_params(82979226305018410),1.58134
"product_reduce_(64,)",main,jit_kernel_with_params(82979226305018410),1.581339
"product_reduce_(64,)",main,jit_kernel_with_params(82979226305018410),1.58134
"product_reduce_(64,)",main,jit_kernel_with_params(82979226305018410),1.597232
"product_reduce_(64,)",main,jit_kernel_with_params(82979226305018410),1.581429
"product_reduce_(64,)",main,jit_kernel_with_params(82979226305018410),1.580089
"product_reduce_(64,)",main,jit_kernel_with_params(82979226305018410),1.581339
"product_reduce_(64,)",main,jit_kernel_with_params(82979226305018410),1.58
"product_reduce_(64,)",sub,convert_reduce_fusion,0.935714
"product_reduce_(64,)",sub,convert_reduce_fusion,0.938483
"product_reduce_(64,)",sub,convert_reduce_fusion,0.937232
"product_reduce_(64,)",sub,convert_reduce_fusion,0.937232
"product_reduce_(64,)",sub,convert_reduce_fusion,0.937232
"product_reduce_(64,)",sub,convert_reduce_fusion,0.955714
"product_reduce_(64,)",sub,convert_reduce_fusion,0.938483
"product_reduce_(64,)",sub,convert_reduce_fusion,0.938572
"product_reduce_(64,)",sub,convert_reduce_fusion,0.937232
"product_reduce_(64,)",sub,convert_reduce_fusion,0.937143
"product_reduce_(96,)",main,jit_kernel_with_params(18052055748485727687),1.581429
"product_reduce_(96,)",main,jit_kernel_with_params(18052055748485727687),1.738661
"product_reduce_(96,)",main,jit_kernel_with_params(18052055748485727687),1.588483
"product_reduce_(96,)",main,jit_kernel_with_params(18052055748485727687),1.582858
"product_reduce_(96,)",main,jit_kernel_with_params(18052055748485727687),1.59009
"product_reduce_(96,)",main,jit_kernel_with_params(18052055748485727687),1.678661
"product_reduce_(96,)",main,jit_kernel_with_params(18052055748485727687),1.582768
"product_reduce_(96,)",main,jit_kernel_with_params(18052055748485727687),1.582857
"product_reduce_(96,)",main,jit_kernel_with_params(18052055748485727687),1.582858
"product_reduce_(96,)",main,jit_kernel_with_params(18052055748485727687),1.582857
"product_reduce_(96,)",sub,convert_reduce_fusion,0.93866
"product_reduce_(96,)",sub,convert_reduce_fusion,0.93991
"product_reduce_(96,)",sub,convert_reduce_fusion,0.94
"product_reduce_(96,)",sub,convert_reduce_fusion,0.94
"product_reduce_(96,)",sub,convert_reduce_fusion,0.93991
"product_reduce_(96,)",sub,convert_reduce_fusion,0.93991
"product_reduce_(96,)",sub,convert_reduce_fusion,0.938572
"product_reduce_(96,)",sub,convert_reduce_fusion,0.94
"product_reduce_(96,)",sub,convert_reduce_fusion,0.94
"product_reduce_(96,)",sub,convert_reduce_fusion,0.94
"product_reduce_(128,)",main,jit_kernel_with_params(17437075287842536902),1.581428
"product_reduce_(128,)",main,jit_kernel_with_params(17437075287842536902),1.582857
"product_reduce_(128,)",main,jit_kernel_with_params(17437075287842536902),1.582857
"product_reduce_(128,)",main,jit_kernel_with_params(17437075287842536902),1.581518
"product_reduce_(128,)",main,jit_kernel_with_params(17437075287842536902),1.588482
"product_reduce_(128,)",main,jit_kernel_with_params(17437075287842536902),1.581429
"product_reduce_(128,)",main,jit_kernel_with_params(17437075287842536902),1.592767
"product_reduce_(128,)",main,jit_kernel_with_params(17437075287842536902),1.582857
"product_reduce_(128,)",main,jit_kernel_with_params(17437075287842536902),1.585714
"product_reduce_(128,)",main,jit_kernel_with_params(17437075287842536902),1.642857
"product_reduce_(128,)",sub,convert_reduce_fusion,0.938482
"product_reduce_(128,)",sub,convert_reduce_fusion,0.94
"product_reduce_(128,)",sub,convert_reduce_fusion,0.94
"product_reduce_(128,)",sub,convert_reduce_fusion,0.93991
"product_reduce_(128,)",sub,convert_reduce_fusion,0.942857
"product_reduce_(128,)",sub,convert_reduce_fusion,0.938661
"product_reduce_(128,)",sub,convert_reduce_fusion,0.942857
"product_reduce_(128,)",sub,convert_reduce_fusion,0.94
"product_reduce_(128,)",sub,convert_reduce_fusion,0.942857
