# Linear Regression Analysis Results
# Model: avg_duration_us = 0.000018 * tuple_product + 0.979606
# R-squared: 0.9976
# p-value: 0.00e+00
# RMSE: 0.210719
# Sample size: 256
#
tuple_product,avg_duration_us_actual,avg_duration_us_predicted,residuals,abs_residuals
430080,9.042491,8.652897603738854,0.3895933962611462,0.3895933962611462
458752,9.033844,9.1644503562317,-0.13060635623170036,0.13060635623170036
458752,8.992558,9.1644503562317,-0.17189235623169985,0.17189235623169985
458752,8.992496,9.1644503562317,-0.1719543562317014,0.1719543562317014
450560,8.922777,9.018292426948033,-0.09551542694803317,0.09551542694803317
450560,8.896929,9.018292426948033,-0.12136342694803304,0.12136342694803304
405504,8.725705,8.214423815887844,0.5112811841121552,0.5112811841121552
442368,8.720152,8.872134497664362,-0.15198249766436156,0.15198249766436156
405504,8.714509,8.214423815887844,0.5000851841121552,0.5000851841121552
442368,8.679911,8.872134497664362,-0.19222349766436153,0.19222349766436153
425984,8.461634,8.57981863909702,-0.11818463909702004,0.11818463909702004
425984,8.407139,8.57981863909702,-0.17267963909701933,0.17267963909701933
409600,8.239643,8.287502780529678,-0.047859780529678986,0.047859780529678986
372736,8.078799,7.629792098753161,0.44900690124683873,0.44900690124683873
372736,8.030781,7.629792098753161,0.40098890124683795,0.40098890124683795
401408,8.018366,8.141344851246007,-0.12297885124600683,0.12297885124600683
401408,8.006652,8.141344851246007,-0.13469285124600638,0.13469285124600638
393216,7.931924,7.995186921962338,-0.06326292196233751,0.06326292196233751
393216,7.928862,7.995186921962338,-0.0663249219623383,0.0663249219623383
393216,7.8635,7.995186921962338,-0.13168692196233778,0.13168692196233778
393216,7.838076,7.995186921962338,-0.1571109219623379,0.1571109219623379
368640,7.508554,7.556713134111327,-0.04815913411132655,0.04815913411132655
368640,7.497924,7.556713134111327,-0.05878913411132647,0.05878913411132647
368640,7.49479,7.556713134111327,-0.06192313411132666,0.06192313411132666
368640,7.479656,7.556713134111327,-0.07705713411132642,0.07705713411132642
331776,7.47771,6.899002452334809,0.5787075476651911,0.5787075476651911
360448,7.322804,7.410555204827656,-0.08775120482765608,0.08775120482765608
360448,7.262357,7.410555204827656,-0.148198204827656,0.148198204827656
344064,7.082844,7.118239346260315,-0.03539534626031493,0.03539534626031493
344064,7.036442,7.118239346260315,-0.08179734626031454,0.08179734626031454
344064,7.025156,7.118239346260315,-0.09308334626031467,0.09308334626031467
344064,7.025072,7.118239346260315,-0.09316734626031486,0.09316734626031486
315392,7.023848,6.606686593767468,0.4171614062325322,0.4171614062325322
315392,7.011085,6.606686593767468,0.40439840623253165,0.40439840623253165
327680,6.769272,6.825923487692974,-0.056651487692974456,0.056651487692974456
327680,6.758295,6.825923487692974,-0.06762848769297403,0.06762848769297403
307200,6.719728,6.460528664483798,0.2591993355162021,0.2591993355162021
327680,6.699281,6.825923487692974,-0.12664248769297437,0.12664248769297437
307200,6.690348,6.460528664483798,0.22981933551620237,0.22981933551620237
327680,6.689366,6.825923487692974,-0.1365574876929747,0.1365574876929747
319488,6.660424,6.679765558409303,-0.019341558409303516,0.019341558409303516
319488,6.573357,6.679765558409303,-0.10640855840930374,0.10640855840930374
294912,6.175344,6.241291770558292,-0.06594777055829226,0.06594777055829226
294912,6.169572,6.241291770558292,-0.0717197705582926,0.0717197705582926
294912,6.161062,6.241291770558292,-0.08022977055829195,0.08022977055829195
294912,6.109902,6.241291770558292,-0.13138977055829226,0.13138977055829226
266240,6.084366,5.7297390180654455,0.35462698193455466,0.35462698193455466
286720,6.074839,6.095133841274621,-0.020294841274621334,0.020294841274621334
286720,6.038223,6.095133841274621,-0.05691084127462087,0.05691084127462087
286720,6.028567,6.095133841274621,-0.06656684127462142,0.06656684127462142
286720,6.027205,6.095133841274621,-0.06792884127462084,0.06792884127462084
258048,6.013634,5.5835810887817745,0.4300529112182252,0.4300529112182252
258048,6.004433,5.5835810887817745,0.4208519112182252,0.4208519112182252
266240,5.989236,5.7297390180654455,0.2594969819345545,0.2594969819345545
270336,5.74483,5.80281798270728,-0.057987982707279784,0.057987982707279784
270336,5.723719,5.80281798270728,-0.07909898270728011,0.07909898270728011
262144,5.599629,5.65666005342361,-0.05703105342360981,0.05703105342360981
262144,5.5645,5.65666005342361,-0.09216005342361022,0.09216005342361022
262144,5.56092,5.65666005342361,-0.0957400534236097,0.0957400534236097
245760,5.311504,5.364344194856269,-0.052840194856268674,0.052840194856268674
245760,5.306714,5.364344194856269,-0.057630194856268524,0.057630194856268524
245760,5.281214,5.364344194856269,-0.0831301948562686,0.0831301948562686
245760,5.279933,5.364344194856269,-0.08441119485626913,0.08441119485626913
225280,5.259576,4.998949371647093,0.26062662835290684,0.26062662835290684
245760,5.256482,5.364344194856269,-0.1078621948562688,0.1078621948562688
245760,5.248085,5.364344194856269,-0.11625919485626923,0.11625919485626923
225280,5.233214,4.998949371647093,0.23426462835290707,0.23426462835290707
229376,5.022728,5.072028336288928,-0.04930033628892794,0.04930033628892794
200704,5.003156,4.560475583796081,0.4426804162039186,0.4426804162039186
229376,4.98562,5.072028336288928,-0.08640833628892786,0.08640833628892786
229376,4.976134,5.072028336288928,-0.09589433628892774,0.09589433628892774
229376,4.962848,5.072028336288928,-0.10918033628892765,0.10918033628892765
221184,4.868379,4.925870407005258,-0.05749140700525768,0.05749140700525768
221184,4.858353,4.925870407005258,-0.06751740700525755,0.06751740700525755
212992,4.778138,4.779712477721587,-0.0015744777215864758,0.0015744777215864758
212992,4.661665,4.779712477721587,-0.11804747772158652,0.11804747772158652
204800,4.609705,4.633554548437917,-0.023849548437916646,0.023849548437916646
184320,4.602652,4.26815972522874,0.33449227477126,0.33449227477126
184320,4.550424,4.26815972522874,0.2822642747712596,0.2822642747712596
204800,4.517496,4.633554548437917,-0.11605854843791619,0.11605854843791619
196608,4.444714,4.4873966191542465,-0.042682619154246204,0.042682619154246204
196608,4.431924,4.4873966191542465,-0.05547261915424606,0.05547261915424606
184320,4.408562,4.26815972522874,0.14040227477125988,0.14040227477125988
196608,4.408295,4.4873966191542465,-0.07910161915424663,0.07910161915424663
196608,4.3965,4.4873966191542465,-0.09089661915424685,0.09089661915424685
196608,4.394304,4.4873966191542465,-0.09309261915424649,0.09309261915424649
196608,4.391719,4.4873966191542465,-0.09567761915424633,0.09567761915424633
184320,4.351803,4.26815972522874,0.08364327477126032,0.08364327477126032
180224,4.13721,4.1950807605869045,-0.05787076058690488,0.05787076058690488
180224,4.100607,4.1950807605869045,-0.09447376058690438,0.09447376058690438
172032,4.012781,4.048922831303234,-0.03614183130323401,0.03614183130323401
172032,4.007563,4.048922831303234,-0.041359831303234174,0.041359831303234174
159744,3.996638,3.8296859373777288,0.16695206262227114,0.16695206262227114
159744,3.993768,3.8296859373777288,0.16408206262227143,0.16408206262227143
172032,3.980862,4.048922831303234,-0.06806083130323426,0.06806083130323426
172032,3.953866,4.048922831303234,-0.09505683130323428,0.09505683130323428
143360,3.862357,3.5373700788103877,0.32498692118961214,0.32498692118961214
163840,3.840504,3.9027649020195643,-0.062260902019564135,0.062260902019564135
163840,3.829179,3.9027649020195643,-0.07358590201956439,0.07358590201956439
163840,3.81821,3.9027649020195643,-0.08455490201956417,0.08455490201956417
163840,3.799357,3.9027649020195643,-0.10340790201956418,0.10340790201956418
143360,3.788571,3.5373700788103877,0.25120092118961246,0.25120092118961246
135168,3.578558,3.391212149526717,0.187345850473283,0.187345850473283
147456,3.573946,3.610449043452223,-0.03650304345222333,0.03650304345222333
147456,3.552139,3.610449043452223,-0.05831004345222324,0.05831004345222324
147456,3.528531,3.610449043452223,-0.08191804345222309,0.08191804345222309
147456,3.521786,3.610449043452223,-0.08866304345222309,0.08866304345222309
135168,3.516286,3.391212149526717,0.1250738504732829,0.1250738504732829
147456,3.515134,3.610449043452223,-0.09531504345222297,0.09531504345222297
131072,3.313661,3.318133184884882,-0.00447218488488188,0.00447218488488188
131072,3.281428,3.318133184884882,-0.03670518488488206,0.03670518488488206
131072,3.242848,3.318133184884882,-0.07528518488488212,0.07528518488488212
131072,3.217844,3.318133184884882,-0.10028918488488214,0.10028918488488214
122880,3.147951,3.1719752556012115,-0.024024255601211575,0.024024255601211575
110592,3.135165,2.952738361675706,0.1824266383242943,0.1824266383242943
122880,3.132138,3.1719752556012115,-0.03983725560121165,0.03983725560121165
122880,3.128433,3.1719752556012115,-0.04354225560121172,0.04354225560121172
122880,3.127772,3.1719752556012115,-0.0442032556012113,0.0442032556012113
110592,3.124848,2.952738361675706,0.17210963832429416,0.17210963832429416
102400,3.121844,2.8065804323920354,0.3152635676079645,0.3152635676079645
122880,3.12129,3.1719752556012115,-0.0506852556012114,0.0506852556012114
122880,3.104562,3.1719752556012115,-0.06741325560121147,0.06741325560121147
114688,3.035723,3.025817326317541,0.009905673682458982,0.009905673682458982
114688,2.964938,3.025817326317541,-0.060879326317540894,0.060879326317540894
114688,2.926192,3.025817326317541,-0.09962532631754106,0.09962532631754106
114688,2.925781,3.025817326317541,-0.10003632631754078,0.10003632631754078
106496,2.886156,2.879659397033871,0.006496602966129306,0.006496602966129306
106496,2.862009,2.879659397033871,-0.017650397033870835,0.017650397033870835
98304,2.698353,2.7335014677502,-0.03514846775019986,0.03514846775019986
98304,2.696415,2.7335014677502,-0.03708646775019986,0.03708646775019986
98304,2.68842,2.7335014677502,-0.045081467750200055,0.045081467750200055
98304,2.681237,2.7335014677502,-0.052264467750199994,0.052264467750199994
86016,2.667281,2.5142645738246943,0.15301642617530575,0.15301642617530575
86016,2.663629,2.5142645738246943,0.14936442617530554,0.14936442617530554
98304,2.653357,2.7335014677502,-0.08014446775019968,0.08014446775019968
98304,2.648652,2.7335014677502,-0.08484946775020008,0.08484946775020008
90112,2.561366,2.5873435384665298,-0.025977538466529726,0.025977538466529726
90112,2.55442,2.5873435384665298,-0.032923538466529845,0.032923538466529845
81920,2.387116,2.441185609182859,-0.05406960918285941,0.05406960918285941
81920,2.378875,2.441185609182859,-0.062310609182859356,0.062310609182859356
81920,2.375496,2.441185609182859,-0.06568960918285915,0.06568960918285915
81920,2.375004,2.441185609182859,-0.06618160918285909,0.06618160918285909
73728,2.271906,2.2950276798991887,-0.023121679899188674,0.023121679899188674
73728,2.249562,2.2950276798991887,-0.045465679899188594,0.045465679899188594
73728,2.24438,2.2950276798991887,-0.05064767989918861,0.05064767989918861
61440,2.229205,2.075790785973683,0.15341421402631683,0.15341421402631683
73728,2.213433,2.2950276798991887,-0.08159467989918845,0.08159467989918845
61440,2.193357,2.075790785973683,0.11756621402631673,0.11756621402631673
61440,2.120433,2.075790785973683,0.04464221402631674,0.04464221402631674
65536,2.10913,2.148869750615518,-0.039739750615518155,0.039739750615518155
65536,2.097299,2.148869750615518,-0.05157075061551808,0.05157075061551808
65536,2.092295,2.148869750615518,-0.05657475061551809,0.05657475061551809
65536,2.086531,2.148869750615518,-0.06233875061551819,0.06233875061551819
65536,2.073853,2.148869750615518,-0.07501675061551794,0.07501675061551794
61440,2.072223,2.075790785973683,-0.003567785973682902,0.003567785973682902
57344,1.968054,2.0027118213318476,-0.03465782133184758,0.03465782133184758
57344,1.960366,2.0027118213318476,-0.0423458213318475,0.0423458213318475
57344,1.954299,2.0027118213318476,-0.048412821331847544,0.048412821331847544
53248,1.930362,1.9296328566900125,0.0007291433099874123,0.0007291433099874123
53248,1.929004,1.9296328566900125,-0.0006288566900125581,0.0006288566900125581
57344,1.920558,2.0027118213318476,-0.08215382133184757,0.08215382133184757
49152,1.826585,1.856553892048177,-0.029968892048177098,0.029968892048177098
36864,1.818647,1.6373169981226714,0.1813300018773285,0.1813300018773285
49152,1.809156,1.856553892048177,-0.047397892048177015,0.047397892048177015
49152,1.805585,1.856553892048177,-0.050968892048177006,0.050968892048177006
49152,1.794411,1.856553892048177,-0.06214289204817702,0.06214289204817702
45056,1.783692,1.783474927406342,0.0002170725936581075,0.0002170725936581075
49152,1.776781,1.856553892048177,-0.07977289204817706,0.07977289204817706
45056,1.766987,1.783474927406342,-0.016487927406341862,0.016487927406341862
49152,1.762138,1.856553892048177,-0.09441589204817702,0.09441589204817702
40960,1.666495,1.7103959627645067,-0.04390096276450661,0.04390096276450661
40960,1.648638,1.7103959627645067,-0.061757962764506624,0.061757962764506624
40960,1.64663,1.7103959627645067,-0.06376596276450663,0.06376596276450663
40960,1.640375,1.7103959627645067,-0.07002096276450676,0.07002096276450676
36864,1.633643,1.6373169981226714,-0.00367399812267144,0.00367399812267144
36864,1.623018,1.6373169981226714,-0.014298998122671325,0.014298998122671325
32768,1.52379,1.5642380334808361,-0.04044803348083614,0.04044803348083614
32768,1.509982,1.5642380334808361,-0.054256033480836185,0.054256033480836185
32768,1.509228,1.5642380334808361,-0.05501003348083611,0.05501003348083611
28672,1.482411,1.4911590688390008,-0.008748068839000922,0.008748068839000922
28672,1.477701,1.4911590688390008,-0.013458068839000914,0.013458068839000914
32768,1.4745,1.5642380334808361,-0.0897380334808362,0.0897380334808362
24576,1.374848,1.4180801041971656,-0.0432321041971655,0.0432321041971655
20480,1.372634,1.3450011395553303,0.027632860444669616,0.027632860444669616
24576,1.367161,1.4180801041971656,-0.0509191041971655,0.0509191041971655
24576,1.352692,1.4180801041971656,-0.06538810419716556,0.06538810419716556
24576,1.329924,1.4180801041971656,-0.08815610419716546,0.08815610419716546
20480,1.32842,1.3450011395553303,-0.01658113955533036,0.01658113955533036
16384,1.234089,1.2719221749134952,-0.03783317491349525,0.03783317491349525
12288,1.220317,1.19884321027166,0.02147378972834013,0.02147378972834013
16384,1.212558,1.2719221749134952,-0.059364174913495216,0.059364174913495216
12288,1.186786,1.19884321027166,-0.012057210271660068,0.012057210271660068
16384,1.176433,1.2719221749134952,-0.09548917491349518,0.09548917491349518
8192,1.05829,1.1257642456298247,-0.06747424562982474,0.06747424562982474
8192,1.052576,1.1257642456298247,-0.07318824562982473,0.07318824562982473
4096,1.031603,1.0526852809879894,-0.021082280987989366,0.021082280987989366
