operation_name ,input_dim_0 ,input_dim_1 ,input_dim_2 ,size    ,computation_mean
add            ,         23 ,          3 ,          1 ,     69 , 0.8635534999999999
add            ,       4631 ,          1 ,          1 ,   4631 , 1.1010176
add            ,          9 ,         11 ,          5 ,    495 , 1.0944194999999999
add            ,         24 ,          1 ,          1 ,     24 , 0.8521429000000001
add            ,          7 ,          1 ,          1 ,      7 , 0.8521163000000002
add            ,     154873 ,          1 ,          1 , 154873 , 3.6455269
add            ,         97 ,        431 ,          1 ,  41807 , 1.8410003
add            ,         55 ,          5 ,          1 ,    275 , 0.8637323
add            ,     568781 ,          1 ,          1 , 568781 ,10.9527144
add            ,         23 ,          7 ,          4 ,    644 , 0.9978747
add            ,          1 ,          2 ,          1 ,      2 , 0.8528841
add            ,     669000 ,          1 ,          1 , 669000 ,12.8005714
add            ,          8 ,          2 ,          2 ,     32 , 0.9024642
add            ,      63050 ,          1 ,          1 ,  63050 , 2.0754288
add            ,          1 ,         43 ,          1 ,     43 , 0.854875
add            ,      88299 ,          1 ,          1 ,  88299 , 2.4851517999999997
add            ,     165584 ,          2 ,          1 , 331168 ,18.933437399999995
add            ,        157 ,         15 ,          1 ,   2355 , 0.9630000000000001
add            ,          3 ,         23 ,          1 ,     69 , 0.8778124999999999
add            ,         14 ,          4 ,         73 ,   4088 , 1.1668216
add            ,         13 ,        292 ,          1 ,   3796 , 1.0498660999999998
add            ,        335 ,         55 ,          1 ,  18425 , 1.3468394000000001
add            ,        193 ,         78 ,          1 ,  15054 , 1.3178838999999998
add            ,        466 ,          1 ,          1 ,    466 , 0.8888213
add            ,          3 ,          6 ,          4 ,     72 , 0.9675535999999999
add            ,          5 ,         11 ,          2 ,    110 , 0.971616
add            ,     183896 ,          5 ,          1 , 919480 ,26.772866
add            ,          1 ,     305783 ,          1 , 305783 ,31.7698749
add            ,         57 ,          1 ,          1 ,     57 , 0.8604642
add            ,          3 ,       2939 ,          1 ,   8817 , 1.3044286
add            ,     988850 ,          1 ,          1 , 988850 ,18.4254019
add            ,       2393 ,          1 ,          1 ,   2393 , 0.9743033000000001
add            ,          3 ,          4 ,          4 ,     48 , 0.9505891999999999
add            ,         15 ,        126 ,          1 ,   1890 , 0.9519554000000001
add            ,         30 ,         85 ,         16 ,  40800 , 2.0067232000000006
add            ,          4 ,          2 ,          2 ,     16 , 0.9025715000000002
add            ,          6 ,          2 ,          2 ,     24 , 0.9321427
add            ,         58 ,         38 ,          1 ,   2204 , 1.0300181
add            ,         83 ,        239 ,          1 ,  19837 , 1.3488480999999999
add            ,          2 ,          3 ,          3 ,     18 , 0.9619999
add            ,         42 ,         41 ,          4 ,   6888 , 1.6387145999999997
add            ,         15 ,         28 ,          4 ,   1680 , 1.2022767
add            ,        780 ,          3 ,          3 ,   7020 , 1.2487143
add            ,         27 ,          2 ,          6 ,    324 , 0.9705354999999999
add            ,       1623 ,          1 ,          1 ,   1623 , 0.9221338000000001
add            ,          5 ,          4 ,         25 ,    500 , 1.0231697
add            ,         26 ,          2 ,        896 ,  46592 , 3.4686873999999994
add            ,      18857 ,          1 ,          1 ,  18857 , 1.3169818999999998
add            ,         19 ,          9 ,          6 ,   1026 , 1.0654106
add            ,          1 ,        223 ,          1 ,    223 , 0.8910003
add            ,          3 ,          4 ,          3 ,     36 , 0.9791159999999998
add            ,          5 ,         41 ,         21 ,   4305 , 1.2535627999999999
add            ,         28 ,          9 ,          7 ,   1764 , 1.114857
add            ,       1250 ,          1 ,          1 ,   1250 , 0.9387231
add            ,          1 ,      83344 ,          1 ,  83344 ,10.0571517
add            ,         17 ,         18 ,         10 ,   3060 , 1.4393924999999999
add            ,          5 ,          2 ,         21 ,    210 , 0.9607231
add            ,         38 ,         38 ,          1 ,   1444 , 0.9705893
add            ,          4 ,         18 ,          1 ,     72 , 0.8772768
add            ,      61679 ,          1 ,          1 ,  61679 , 2.0278750000000003
add            ,          5 ,          3 ,          1 ,     15 , 0.8944106000000002
add            ,          2 ,       1174 ,         42 ,  98616 , 6.8784284
add            ,         25 ,         20 ,          1 ,    500 , 0.9609820000000001
add            ,          6 ,          5 ,          5 ,    150 , 1.0278391
add            ,       7746 ,          1 ,          1 ,   7746 , 1.0865624
add            ,      13809 ,          3 ,          1 ,  41427 , 2.6058393000000004
add            ,         10 ,          2 ,          2 ,     40 , 0.8914196000000002
add            ,          6 ,      42173 ,          1 , 253038 , 6.944866099999999
add            ,      38542 ,          1 ,          1 ,  38542 , 1.6344196
add            ,     980070 ,          1 ,          1 , 980070 ,18.2235624
add            ,          3 ,         19 ,          1 ,     57 , 0.8791517000000001
add            ,          3 ,        182 ,          1 ,    546 , 0.9225804999999999
add            ,       4897 ,         41 ,          1 , 200777 , 5.206160800000001
add            ,     245815 ,          2 ,          1 , 491630 ,27.6625802
add            ,        538 ,          2 ,          1 ,   1076 , 0.9497054
add            ,     766021 ,          1 ,          1 , 766021 ,14.519428600000001
add            ,        979 ,          1 ,          1 ,    979 , 0.8731517
add            ,        222 ,          1 ,          1 ,    222 , 0.8624106000000001
add            ,          1 ,        212 ,          1 ,    212 , 0.9358571
add            ,          1 ,      90430 ,          1 ,  90430 ,10.8127411
add            ,     111833 ,          5 ,          1 , 559165 ,16.7378749
add            ,          6 ,          3 ,         65 ,   1170 , 0.9689643
add            ,          7 ,         11 ,         18 ,   1386 , 1.155152
add            ,          5 ,          3 ,          2 ,     30 , 0.9285712
add            ,        231 ,          1 ,          1 ,    231 , 0.8625536
add            ,         19 ,        562 ,          1 ,  10678 , 1.2604645
add            ,        141 ,        321 ,          1 ,  45261 , 1.9250178999999998
add            ,         15 ,          1 ,          1 ,     15 , 0.8597143
add            ,      41381 ,          4 ,          5 , 827620 ,25.885017800000004
add            ,      11345 ,          1 ,          1 ,  11345 , 1.1716786000000003
add            ,          3 ,          3 ,          6 ,     54 , 0.9497407000000001
add            ,          2 ,       1403 ,          1 ,   2806 , 1.09625
add            ,          3 ,          2 ,         11 ,     66 , 0.9321339000000002
add            ,          2 ,          2 ,          3 ,     12 , 0.9399998999999999
add            ,          2 ,      16639 ,          1 ,  33278 , 2.7501428000000003
add            ,         65 ,          1 ,          1 ,     65 , 0.8761518
add            ,        161 ,          1 ,          1 ,    161 , 0.8610088000000001
add            ,          2 ,          2 ,          5 ,     20 , 0.8952589000000002
add            ,         61 ,          1 ,          1 ,     61 , 0.8858662
add            ,          7 ,         12 ,         14 ,   1176 , 1.1584196
add            ,       4157 ,          1 ,          1 ,   4157 , 0.9708752999999998
add            ,          2 ,          3 ,          5 ,     30 , 0.9527410000000002
add            ,         48 ,          1 ,          1 ,     48 , 0.8590177999999999
add            ,        656 ,          1 ,          1 ,    656 , 0.8618482000000001
add            ,          3 ,         19 ,         10 ,    570 , 1.0682945
add            ,         15 ,          3 ,          3 ,    135 , 0.9581783000000001
add            ,          1 ,       1867 ,          1 ,   1867 , 1.089134
add            ,          4 ,          2 ,          4 ,     32 , 0.9094375000000001
add            ,     181570 ,          1 ,          1 , 181570 , 4.204303299999999
add            ,          3 ,          2 ,         10 ,     60 , 0.9178663
add            ,          4 ,         35 ,          1 ,    140 , 0.8634284000000001
add            ,       7228 ,          1 ,          1 ,   7228 , 1.0543035
add            ,      38260 ,          1 ,          1 ,  38260 , 1.6011517999999998
add            ,          6 ,         36 ,          4 ,    864 , 0.9855265
add            ,          1 ,     877254 ,          1 , 877254 ,88.979277
add            ,         19 ,          9 ,          1 ,    171 , 0.9174464
add            ,         18 ,          1 ,          1 ,     18 , 0.8651431
add            ,          4 ,        367 ,          1 ,   1468 , 0.9454286
add            ,         79 ,          3 ,          3 ,    711 , 0.9565895
add            ,          4 ,          7 ,          2 ,     56 , 0.9484197
add            ,          8 ,         38 ,          1 ,    304 , 0.8626963
add            ,        255 ,          1 ,          1 ,    255 , 0.8467321999999999
add            ,          1 ,         83 ,          1 ,     83 , 0.8605715
add            ,          6 ,          3 ,          5 ,     90 , 1.0371161
add            ,        219 ,          1 ,          1 ,    219 , 0.8470179999999999
add            ,          2 ,         35 ,          4 ,    280 , 0.9081518
add            ,       2596 ,          1 ,          1 ,   2596 , 0.9728842
add            ,     938757 ,          1 ,          1 , 938757 ,17.5290001
add            ,      25937 ,          1 ,          1 ,  25937 , 1.3562948000000001
add            ,         45 ,         33 ,         10 ,  14850 , 1.8551695
add            ,          2 ,          2 ,          4 ,     16 , 0.9014197000000002
add            ,     708665 ,          1 ,          1 , 708665 ,13.514464099999998
add            ,          5 ,       1561 ,          1 ,   7805 , 1.1812945
add            ,      12716 ,          1 ,          1 ,  12716 , 1.1445894
add            ,         10 ,          2 ,          3 ,     60 , 0.9242765000000001
add            ,          5 ,          2 ,          3 ,     30 , 0.9284374999999999
add            ,     248580 ,          1 ,          1 , 248580 , 5.4152946
add            ,         11 ,         93 ,          1 ,   1023 , 0.9498392000000001
add            ,         19 ,          5 ,         26 ,   2470 , 1.2245446000000002
add            ,          1 ,          5 ,          1 ,      5 , 0.8650000999999999
add            ,          1 ,         97 ,          1 ,     97 , 0.8458569
add            ,       3767 ,          1 ,          1 ,   3767 , 0.9614284
add            ,       8120 ,          1 ,          1 ,   8120 , 1.019866
add            ,          1 ,          3 ,          1 ,      3 , 0.8629911
add            ,      47727 ,          1 ,          1 ,  47727 , 1.7918929
add            ,      87320 ,          1 ,          1 ,  87320 , 2.5024197
add            ,          6 ,          2 ,         12 ,    144 , 0.9973124999999999
add            ,          2 ,          6 ,          1 ,     12 , 0.8771519999999999
add            ,       5917 ,          1 ,          1 ,   5917 , 1.0199911999999998
add            ,         10 ,        368 ,          3 ,  11040 , 1.3888572
add            ,        143 ,          1 ,          1 ,    143 , 0.8672765
add            ,         15 ,          5 ,          1 ,     75 , 0.9049999999999999
add            ,       8969 ,          1 ,          1 ,   8969 , 1.0642592
add            ,         15 ,          2 ,          7 ,    210 , 1.0135533999999997
add            ,       6635 ,          1 ,          1 ,   6635 , 1.075134
add            ,          1 ,      17773 ,          1 ,  17773 , 2.9124374
add            ,       1111 ,          1 ,          1 ,   1111 , 0.9604378000000002
add            ,         48 ,         28 ,          1 ,   1344 , 0.9619104999999999
add            ,          4 ,        110 ,         16 ,   7040 , 1.0315983
add            ,     895537 ,          1 ,          1 , 895537 ,16.7621429
add            ,     993056 ,          1 ,          1 , 993056 ,18.4381786
add            ,        249 ,          1 ,          1 ,    249 , 0.8475801000000001
add            ,          3 ,       3253 ,          1 ,   9759 , 1.3458660999999998
add            ,          3 ,          4 ,          2 ,     24 , 0.9442858000000001
add            ,          2 ,          3 ,          1 ,      6 , 0.8625538
add            ,      85623 ,          1 ,          1 ,  85623 , 2.5212946
add            ,     345752 ,          1 ,          1 , 345752 , 7.095401900000001
add            ,          3 ,          2 ,          6 ,     36 , 0.9298661000000001
add            ,         72 ,          1 ,          1 ,     72 , 0.8457142
add            ,          1 ,         22 ,          1 ,     22 , 0.8457142
add            ,          3 ,         11 ,          1 ,     33 , 0.8632677999999998
add            ,         11 ,         26 ,          1 ,    286 , 0.9462589000000001
add            ,          3 ,         17 ,          1 ,     51 , 0.8654105999999999
add            ,       3386 ,          1 ,          1 ,   3386 , 0.9780002
add            ,          2 ,         66 ,          1 ,    132 , 0.8671073
add            ,         26 ,          9 ,          3 ,    702 , 1.0609996999999998
add            ,      38738 ,          1 ,          1 ,  38738 , 1.6768483000000003
add            ,       9198 ,          1 ,          1 ,   9198 , 1.0635626
add            ,          4 ,          3 ,          2 ,     24 , 0.9106967000000001
add            ,      30244 ,          1 ,          1 ,  30244 , 1.498866
add            ,          7 ,        169 ,          1 ,   1183 , 0.9539911
add            ,     137376 ,          1 ,          1 , 137376 , 3.420410799999999
add            ,          8 ,         71 ,          4 ,   2272 , 1.0335625
add            ,         11 ,        910 ,          1 ,  10010 , 1.2212856
add            ,       1609 ,         45 ,          1 ,  72405 , 2.3325892
add            ,     130778 ,          1 ,          1 , 130778 , 3.2567411
add            ,          5 ,         22 ,          3 ,    330 , 1.0140088999999999
add            ,         18 ,          9 ,         29 ,   4698 , 1.4521429
add            ,          3 ,          3 ,          3 ,     27 , 0.9408481000000002
add            ,          7 ,         20 ,          2 ,    280 , 1.0175266
add            ,          8 ,         41 ,         10 ,   3280 , 1.1062680999999999
add            ,          1 ,       2273 ,          1 ,   2273 , 1.1269823999999997
add            ,          3 ,         34 ,          1 ,    102 , 0.8885717999999999
add            ,     950854 ,          1 ,          1 , 950854 ,17.715446399999998
add            ,         22 ,      17805 ,          1 , 391710 , 8.553580400000001
add            ,        965 ,         24 ,          1 ,  23160 , 1.3968303000000002
add            ,       1651 ,        139 ,          1 , 229489 , 5.209722999999999
add            ,         90 ,          1 ,          1 ,     90 , 0.8457143
add            ,      72720 ,          1 ,          1 ,  72720 , 2.1940088999999996
add            ,       1867 ,         47 ,          1 ,  87749 , 2.5316962
add            ,        277 ,          1 ,          1 ,    277 , 0.8684196
add            ,          4 ,         84 ,          3 ,   1008 , 0.9462679000000002
add            ,          3 ,        160 ,         14 ,   6720 , 1.1614195000000003
add            ,       8057 ,          1 ,          1 ,   8057 , 1.0101606
add            ,          1 ,         19 ,          1 ,     19 , 0.8659908999999999
add            ,      41207 ,          1 ,          1 ,  41207 , 1.7341248
add            ,         25 ,          1 ,          1 ,     25 , 0.8488479999999999
add            ,          1 ,        914 ,          1 ,    914 , 1.0184107999999998
add            ,          5 ,       2031 ,          1 ,  10155 , 1.1894464
add            ,     123209 ,          1 ,          1 , 123209 , 3.1220090000000003
add            ,     630709 ,          1 ,          1 , 630709 ,12.076982099999999
add            ,         20 ,          1 ,          1 ,     20 , 0.8458662
add            ,        803 ,          8 ,          1 ,   6424 , 1.0692946
add            ,      10246 ,          1 ,          1 ,  10246 , 1.1599907999999997
add            ,          3 ,          3 ,         20 ,    180 , 0.9328125
add            ,          2 ,         13 ,          1 ,     26 , 0.852857
add            ,        190 ,          1 ,          1 ,    190 , 0.8475892999999999
add            ,         55 ,          1 ,          1 ,     55 , 0.8575625
add            ,       8269 ,          2 ,          1 ,  16538 , 1.8510178
add            ,         82 ,          5 ,          1 ,    410 , 0.8814287999999999
add            ,      47911 ,          1 ,          1 ,  47911 , 1.7994375999999999
add            ,        186 ,          4 ,          3 ,   2232 , 0.9924377
add            ,       1233 ,          1 ,          1 ,   1233 , 0.9161250000000003
add            ,          1 ,         52 ,          1 ,     52 , 0.8464287
add            ,      94228 ,          4 ,          1 , 376912 ,12.3806963
add            ,          3 ,     332701 ,          1 , 998103 ,34.5278839
add            ,          2 ,          5 ,          2 ,     20 , 0.9023124000000001
add            ,      57675 ,          1 ,          1 ,  57675 , 1.9559732
add            ,         10 ,         16 ,          7 ,   1120 , 1.1348479000000002
add            ,      28948 ,          1 ,          1 ,  28948 , 1.4677140999999998
add            ,        749 ,          1 ,          1 ,    749 , 0.8625534
add            ,     221691 ,          1 ,          1 , 221691 , 4.861009
add            ,       3509 ,          1 ,          1 ,   3509 , 0.9592856000000001
add            ,          1 ,       3683 ,          1 ,   3683 , 1.3554285999999998
add            ,        610 ,          1 ,          1 ,    610 , 0.8719911
add            ,          1 ,     307604 ,          1 , 307604 ,32.046035800000006
add            ,        504 ,          1 ,          1 ,    504 , 0.8941608000000001
add            ,        226 ,          1 ,          1 ,    226 , 0.8894198
add            ,          2 ,          3 ,          4 ,     24 , 0.9107143000000001
add            ,      12108 ,          1 ,          1 ,  12108 , 1.1195804
add            ,          1 ,      53827 ,          1 ,  53827 , 6.7732765
add            ,          4 ,         12 ,          2 ,     96 , 0.9426073
add            ,     730487 ,          1 ,          1 , 730487 ,13.850437499999998
add            ,       2479 ,          1 ,          1 ,   2479 , 1.0054463999999999
add            ,      60673 ,          1 ,          1 ,  60673 , 1.9909999000000003
add            ,          4 ,        492 ,          3 ,   5904 , 1.1321695999999999
add            ,         54 ,          1 ,          1 ,     54 , 0.8478394
add            ,          4 ,         15 ,         31 ,   1860 , 1.2205534000000002
add            ,       2883 ,          1 ,          1 ,   2883 , 1.0498484
add            ,         43 ,          4 ,          3 ,    516 , 0.9648663
