operation_name,input_dim_0,input_dim_1,input_dim_2,size,computation_mean
mul,2,12,4,96,0.9758659999999999
mul,687,1,1,687,0.9566961
mul,3815,397,1,1514555,27.969714300000003
mul,703091,1,1,703091,13.352143000000002
mul,9,31,9,2511,1.2652768
mul,86808,1,1,86808,2.4750090000000005
mul,53,21,4,4452,1.2682768000000002
mul,3039,21,1,63819,2.2778395
mul,1,25395,1,25395,3.7360268000000003
mul,56,2,1,112,0.8618393
mul,8828806,1,1,8828806,109.791143
mul,1,12,1,12,0.8579909999999998
mul,1,1652053,1,1652053,167.1125537
mul,130,1,1,130,0.8609914000000002
mul,5,3,10,150,0.9948927
mul,5,3,46,690,0.9844284999999999
mul,8980954,1,1,8980954,111.4148394
mul,4,5,27,540,0.9748302000000001
mul,4,60,11,2640,1.0677052999999999
mul,2,424,8,6784,1.0582498999999999
mul,3,16,11,528,1.0629909000000002
mul,3,52,7,1092,0.9674376
mul,40,23726,1,949040,17.710892700000002
mul,6,1938,11,127908,4.134124999999999
mul,3,39,3,351,0.9828752
mul,6824413,1,1,6824413,85.4354374
mul,198,1,1,198,0.8614284
mul,122,2,1,244,0.8790092000000002
mul,82,3,152,37392,2.0502944999999997
mul,62,277,1,17174,1.3515894
mul,32,117532,1,3761024,48.5564286
mul,1456,1,1,1456,0.9674464
mul,5,347,1,1735,0.9582944999999998
mul,22,1,1,22,0.8665448
mul,8,1,1,8,0.8596788
mul,1459,4535,1,6616565,84.6475803
mul,14005,1,1,14005,1.2251341
mul,3,65,4,780,0.9692676
mul,1,77,1,77,0.8734196000000001
mul,4,4,8,128,0.9901694999999998
mul,70,11,13,10010,1.3447054
mul,3,2,27,162,0.9284555000000001
mul,534,1,1,534,0.9202678000000001
mul,2654882,1,1,2654882,34.4827051
mul,84,2,109,18312,2.0952769
mul,88,1,1,88,0.8593037000000001
mul,2,671,1,1342,0.9715714
mul,397,19,11,82973,3.301133900000001
mul,2,3,1,6,0.8624376000000001
mul,22,386412,1,8501064,115.66655370000004
mul,453,2,1,906,0.9839822
mul,2,38365,1,76730,5.089866099999999
mul,2,2,18,72,0.8945624000000001
mul,3,21,3,189,0.9443126
mul,6,7,5,210,0.9872948999999999
mul,3481985,3,1,10445955,350.3258571
mul,3,5,407,6105,1.224313
mul,4,2,10,80,0.9849823000000001
mul,794,5,1,3970,1.0281338999999998
mul,1,301361,1,301361,31.173124899999998
mul,4,3,114,1368,0.9388661
mul,9,13,15,1755,1.2819909
mul,45,2,1,90,0.8608393999999999
mul,2,4,3,24,0.9138571000000001
mul,3,122,1,366,0.8743839000000001
mul,216,1,1,216,0.8681516
mul,13606332,1,1,13606332,167.76457139999997
mul,11,99473,1,1094203,29.005285800000003
mul,4,1334,1,5336,1.0609822
mul,983923,1,1,983923,18.321017899999998
mul,1242131,1,1,1242131,22.829008799999997
mul,92,4,1,368,0.9338569
mul,23593,1,1,23593,1.3581517
mul,48,658,6,189504,4.8491431
mul,1219,3,1,3657,1.0192501
mul,181,1,1,181,0.8634016000000001
mul,267156,5,1,1335780,28.0230092
mul,8,2,6,96,0.9768928000000001
mul,144468,1,1,144468,3.5259913
mul,1029569,1,1,1029569,19.0751698
mul,68,3,7,1428,0.9617143
mul,56,1866,1,104496,2.9191072
mul,26849,13,1,349037,8.542732099999998
mul,42,37,24,37296,3.0414285
mul,9057,1,1,9057,1.0912856
mul,1,20399,1,20399,3.1798571000000004
mul,15,17,96,24480,1.6258482
mul,1,887621,1,887621,90.32959830000001
mul,51,2,47,4794,1.6432946999999998
mul,4,6,4,96,0.9799909999999998
mul,2,5,2,20,0.8998303
mul,847,7313,1,6194111,79.23471409999999
mul,31,4,105,13020,1.4085890000000003
mul,8,19,10,1520,1.1225894
mul,19,55,1,1045,0.9517145000000001
mul,4,16,90,5760,1.0580000999999999
mul,65,3,1,195,0.8838571999999999
mul,28,11,6,1848,1.1135626000000003
mul,32,1,1,32,0.8592679000000001
mul,413,1,1,413,0.9130001
mul,2,2,128,512,0.9034197
mul,174847,1,1,174847,4.0628662
mul,109207,1,1,109207,2.9341161
mul,2227,1,1,2227,0.9507321
mul,2,58,1,116,0.8668484000000001
mul,28904,1,1,28904,1.4795715999999999
mul,3,14,1,42,0.8621162
mul,427,5,1,2135,0.9764378
mul,7,26,1,182,0.9476964000000001
mul,172726,1,1,172726,4.044732099999999
mul,26,1051,1,27326,1.587125
mul,4968448,1,1,4968448,62.696750099999996
mul,27,125,1,3375,0.9614463999999998
mul,4,15,47,2820,1.1678658
mul,39874,413,1,16467962,207.19626799999998
mul,29,3,11,957,1.0572947000000001
mul,866052,1,1,866052,16.2535804
mul,2238055,1,1,2238055,29.4634287
mul,1293,1,1,1293,0.9491606999999999
mul,19,20,7,2660,1.2637144
mul,324,1,1,324,0.8808662
mul,7,8,1,56,0.9294015999999999
mul,1,41,1,41,0.8591340000000001
mul,143,1621,1,231803,5.233160499999999
mul,3,4570687,1,13712061,460.5908482
mul,2,8,11,176,0.9655536
mul,22774,1,1,22774,1.3551429
mul,711,1,1,711,0.9475444999999999
mul,6293,7,1,44051,1.8685626
mul,7639955,1,1,7639955,95.3647054
mul,1,18277,1,18277,2.9498842000000005
mul,11,2953,1,32483,1.8557143999999997
mul,4992,1,1,4992,0.9847056000000002
mul,23,9592,1,220616,5.049027099999999
mul,3,26,3,234,0.9657053999999998
mul,7,3,5,105,0.9883749999999999
mul,8,3364,1,26912,1.4068393999999997
mul,406767,2,1,813534,42.112267900000006
mul,45,5,1,225,0.9556873999999999
mul,56359,1,1,56359,1.9559731000000002
mul,7,2,1,14,0.8608306000000001
mul,10012,1,1,10012,1.1192677999999998
mul,71,47,1,3337,1.0282410999999998
mul,573571,1,1,573571,11.0427409
mul,2,7,1,14,0.8605623000000001
mul,675533,2,1,1351066,68.8098573
mul,3234439,1,1,3234439,41.722865999999996
mul,20989,8,1,167912,3.9499910999999996
mul,13,48,18,11232,1.5528838999999999
mul,2600,1,1,2600,0.9608928000000001
mul,278,31,1,8618,1.1525355
mul,796996,1,1,796996,15.0407143
mul,539785,1,1,539785,10.480321499999999
mul,4,5,34,680,0.9817055
mul,2,2,22,88,0.8911427999999999
mul,2944,1,1,2944,0.9475625000000001
mul,373,1,1,373,0.8808391999999999
mul,7,8,149,8344,1.1884105
mul,61,1,1,61,0.8590089000000001
mul,483,1,1,483,0.9021161
mul,712125,1,1,712125,13.446696399999999
mul,34,2,1,68,0.8724197
mul,10,16,4,640,1.0479999
mul,231,2,1,462,0.8758840000000003
mul,39925,1,1,39925,1.7045711999999997
mul,26523,1,1,26523,1.3925535999999998
mul,1708,1,1,1708,0.9868750999999998
mul,884,1,1,884,0.9308479999999999
mul,344,15,4,20640,1.6835357000000002
mul,5,7,2,70,0.9722677
mul,189155,21,1,3972255,57.93028559999999
mul,1,60,1,60,0.8715893000000001
mul,9,9,4,324,1.0371073
mul,170,3,32,16320,1.3735982000000002
mul,20,58,1,1160,0.9725625000000001
mul,155823,1,1,155823,3.6829822
mul,414,4,6,9936,1.2733035999999998
mul,2,501,4,4008,1.0487142999999999
mul,2,8,7,112,0.9821338999999998
mul,4514,1,1,4514,1.0008838
mul,236,1,1,236,0.8605625000000001
mul,45,8,13,4680,1.214116
mul,182114,1,1,182114,4.199169499999999
mul,3,4,3,36,0.9278571
mul,1073,1,1,1073,0.9495893999999998
mul,4,13,6,312,0.9964106000000001
mul,10560808,1,1,10560808,130.7667232
mul,5,4,11,220,0.9988215
mul,8,3575,5,143000,3.4782946000000003
mul,159,5,1,795,0.9594373999999999
mul,44,1,1,44,0.8590091
mul,17,2,1,34,0.8646071000000001
mul,183,1,1,183,0.8740357000000001
mul,153619,1,1,153619,3.7431251000000003
mul,937,13,1,12181,1.2047141999999997
mul,2,4,2,16,0.9321696000000002
mul,27,345329,1,9323883,137.40455320000004
mul,1,9589,1,9589,1.9815802000000005
mul,409,1,1,409,0.8744287000000002
mul,3,23,7,483,0.9655892999999999
mul,4,496,1,1984,0.9651339999999999
mul,237255,1,1,237255,5.1128573
mul,4,57,3,684,0.9591432
mul,11,359737,1,3957107,72.6042855
mul,75200,1,1,75200,2.2786964000000003
mul,1176259,1,1,1176259,21.668607299999998
mul,59341,139,1,8248399,106.34889289999998
mul,917393,1,1,917393,17.0922946
mul,21,15,24,7560,1.7469017999999998
mul,937,1,1,937,0.9205446
mul,34,1,1,34,0.8614196
mul,182213,77,1,14030401,180.17013389999997
mul,14,11,3,462,1.0702858000000002
mul,672,5,5,16800,1.5308931000000001
mul,5878556,1,1,5878556,73.89276800000002
mul,309716,1,1,309716,6.4398927000000015
mul,3744494,1,1,3744494,47.8235624
mul,10,151,2,3020,1.183759
mul,9724,1,1,9724,1.078973
mul,6309,1,1,6309,1.0057497
mul,26,37,115,110630,3.2945982999999996
mul,2602,1,1,2602,0.9673037000000001
mul,9,118,39,41418,1.8485804
mul,5521,1,1,5521,1.0075714
mul,1,32,1,32,0.8734375
mul,1,256849,1,256849,28.9366785
mul,7,637942,1,4465594,64.5851341
mul,37,17,283,178007,5.7331339
mul,97506,1,1,97506,2.6183126000000003
mul,1429,1,1,1429,0.9514284
mul,68,29914,1,2034152,28.3064288
mul,18,6,143,15444,1.5944373
mul,11754,1,1,11754,1.1505895000000002
mul,3659,6,1,21954,1.4648303999999999
mul,337297,1,1,337297,6.920874900000001
mul,479,5,1,2395,0.9859909
mul,10,393,1,3930,1.1078659
mul,24,1,1,24,0.8591607000000001
mul,19322,1,1,19322,1.2694196999999998
mul,18,34,47,28764,2.6155624
mul,23,18,5,2070,1.2407321
mul,14,4879,1,68306,2.3756071000000003
mul,78,8,11,6864,1.1088750000000003
mul,1,220376,1,220376,24.880294599999996
mul,3,17,6,306,0.9673124000000002
mul,217,1,1,217,0.8606789000000001
mul,3,5275,1,15825,1.5974373
mul,3,194,1,582,0.9674552000000001
mul,18297,10,1,182970,6.1550088999999994
mul,5539,15,1,83085,2.4932855999999997
mul,9173818,1,1,9173818,113.61188379999999
mul,22,3,10,660,1.0306785
mul,16,15,28,6720,1.4454286
mul,3,21,26,1638,1.0982680000000002
mul,424,19577,1,8300648,106.28015169999999
mul,28,16,11,4928,1.3177142
mul,333,102,154,5230764,78.758134
mul,6,3,264,4752,1.1695715000000002
mul,7876,1,1,7876,1.0809910999999999
mul,331297,1,1,331297,6.7896874
mul,923315,1,1,923315,17.2208664
mul,16144554,1,1,16144554,199.3454556
mul,27,1863,35,1760535,28.469705499999996
mul,1,954,1,954,1.0165624999999998
mul,118,1,1,118,0.859286
mul,4,101,1,404,0.8785713000000002
mul,235111,1,1,235111,5.1044465
mul,70,4,4,1120,0.9649999000000001
mul,4,706,3,8472,1.2064197
mul,8,121,11,10648,1.1215891
mul,77,1,1,77,0.8593925
mul,5,11,6,330,1.0064104999999999
mul,1,779,1,779,1.0201428
mul,4,4,1,16,0.8841070999999999
mul,11,48,1,528,0.9464463000000001
mul,8,13,4,416,1.0448657
mul,2872870,1,1,2872870,37.165731900000004
mul,239,73,17,296599,7.054303299999999
mul,121,1,1,121,0.8685715999999999
mul,1732711,1,1,1732711,31.488696300000004
mul,12,3,2,72,0.9521696000000001
mul,6,4,4,96,0.9821339
mul,15,20,2,600,1.1148482
mul,4159,1,1,4159,0.9951340000000002
mul,275816,1,1,275816,5.859285699999999
mul,14372253,1,1,14372253,177.2842854
mul,6,38,4,912,0.9972943999999998
mul,5,6159,1,30795,1.8717496999999998
mul,4,5733,3,68796,3.0530269000000003
mul,20,94,7,13160,1.307
mul,1,102,1,102,0.8593126
mul,41035,1,1,41035,1.6594019999999996
mul,8,180,1,1440,1.0098481
mul,28777,1,1,28777,1.4792497999999998
mul,38630,1,1,38630,1.6258662000000002
mul,1,737,1,737,0.9667228000000001
mul,51,31,1,1581,0.9605712000000001
mul,2,6,195,2340,1.0668928000000002
mul,1,8,1,8,0.8595801999999997
mul,79,1,1,79,0.8751518
mul,484,35,4,67760,3.0975623
mul,29,199,17,98107,3.3958481
mul,11700,1,1,11700,1.1498750000000002
mul,3710514,1,1,3710514,47.4211789
mul,8,17,4,544,1.059991
mul,91813,23,1,2111699,29.082142999999995
mul,2,3,3,18,0.9138661000000001
mul,311651,26,1,8102926,124.2977055
mul,239,1,1,239,0.8608217000000001
mul,4374,1,1,4374,0.9872769
mul,8,6,11,528,0.9977140999999999
mul,2,15,3,90,0.9139999999999999
mul,228,128,85,2480640,35.2755804
mul,7,111206,1,778442,16.6161609
mul,6149,1,1,6149,1.0125625999999999
mul,15907,12,1,190884,5.451705500000001
mul,719,20,1,14380,1.2834285
mul,8,4,7,224,1.0202857
mul,12,597,2,14328,1.7415539000000002
mul,13815767,1,1,13815767,170.4201338
mul,2693,1,1,2693,0.9638839999999999
mul,2,3,15,90,0.928259
mul,53409,3,1,160227,7.4178392
mul,8,159,5,6360,1.0901697
mul,3,7,41,861,0.9740267000000001
mul,80633,1,1,80633,2.3737052
mul,14097,1,1,14097,1.1501072999999997
mul,321,1,1,321,0.8772947
mul,2,11,1,22,0.8610001
mul,3,21117,50,3167550,46.270437599999994
mul,911318,1,1,911318,17.052428600000002
mul,5,5,6,150,0.9765713999999999
mul,23,798,1,18354,1.3428304
mul,2109,1,1,2109,0.9490179
mul,222427,1,1,222427,4.8864196
mul,82,16,6,7872,1.1327229999999997
mul,933495,1,1,933495,17.4173125
mul,16,7,5,560,1.0205806
mul,5,55,2,550,0.9541428
mul,106225,1,1,106225,2.9160178999999995
mul,21695,1,1,21695,1.3158569999999998
mul,2,163,3,978,0.9787054999999999
mul,6481,1,1,6481,1.0441785000000001
mul,53406,1,1,53406,1.9229909999999997
mul,328665,1,1,328665,6.7605448
mul,7,3,6,126,0.9660089000000001
mul,10365,1,1,10365,1.1094108
mul,2,15,28,840,1.1553036
mul,3047,6,8,146256,3.6068661
mul,2879,81,1,233199,5.6167053000000005
mul,2,7,2,28,0.8893037000000001
mul,1061,1,1,1061,0.9613215
mul,852,19,1,16188,1.4040268
mul,78602,1,1,78602,2.342866
mul,14334175,1,1,14334175,176.62116070000002
mul,9,17,1,153,0.9798927
mul,91,232,18,380016,8.807017899999998
mul,4,10,8,320,0.9979910000000001
mul,23,31,240,171120,4.252134000000001
mul,7,3,8,168,1.0162858
mul,1,40,1,40,0.8595358000000001
mul,9913,1,1,9913,1.0878393
mul,1,4805477,1,4805477,483.35290180000004
mul,827,1,1,827,0.9588483999999999
mul,10,3,17,510,1.039
mul,442,3,1,1326,0.9648304
mul,12698768,1,1,12698768,157.060277
mul,12,3,3,108,0.9320178
mul,252,1,1,252,0.8608482000000001
mul,59,7,1,413,0.9482766999999999
mul,13,5,3,195,1.0211607
mul,1,447,1,447,0.9941517
mul,27053,1,1,27053,1.4230001
mul,117934,11,1,1297274,34.1704375
mul,3,3797,1,11391,1.345866
mul,9,2,7,126,0.9855803999999999
mul,3970,1,1,3970,0.9522857
mul,8,43,82,28208,1.7174462
mul,2,4879,3,29274,2.6403033000000002
mul,5,643134,1,3215670,64.9375714
mul,88174,166,1,14636884,184.4418484
mul,8266,1,1,8266,1.0783036000000001
mul,3709,1,1,3709,0.9671517999999999
mul,523,1,1,523,0.9376963
mul,1057,1,1,1057,0.9517322
mul,1185092,1,1,1185092,21.855017800000002
mul,379,1,1,379,0.8729823
mul,3663348,1,1,3663348,46.88071419999999
mul,26,1569,24,979056,19.270571300000004
mul,7,1649,1,11543,1.1897409
mul,14,67,474,444612,9.987285499999999
mul,1233691,1,1,1233691,22.7304195
mul,12570,1,1,12570,1.1787499000000001
mul,1548372,1,1,1548372,28.234741000000003
mul,987,1,1,987,0.9729820999999997
mul,289,1,1,289,0.8837142
mul,37,1,1,37,0.8654555
mul,212071,1,1,212071,4.6820001
mul,21,23,95,45885,2.1657322999999997
mul,24343,1,1,24343,1.3610178
mul,34,34,44,50864,4.1171518
mul,328,6,118,232224,5.447258800000001
mul,22,76,12,20064,1.6570091000000002
mul,7,169,1,1183,0.9835979
mul,7877,1,1,7877,1.0891339999999998
mul,7,11,65,5005,1.1084373
mul,10,17224,1,172240,5.8015803
mul,99,5,12,5940,1.1346965
mul,89,1,1,89,0.8598483
mul,59,19,86,96406,3.7107054999999995
mul,2,4,18,144,0.9651697
mul,3,11,13,429,1.0822946999999998
mul,168965,2,7,2365510,120.6785627
mul,47901,1,1,47901,1.8005536999999996
mul,25570,1,1,25570,1.3990179
mul,37,172,638,4060232,54.534571199999995
mul,233,6,7,9786,1.1536159
mul,11,6,15,990,1.1411874000000002
mul,27,18,1,486,1.0113927
mul,12,18,1,216,0.9609908999999999
mul,4506,1,1,4506,0.9698393999999999
mul,34193,1,1,34193,1.5478482
mul,200465,1,1,200465,4.539553499999999
mul,2,132,1,264,0.8854017000000001
mul,6,5,4,120,0.9974017999999999
mul,13,16,19,3952,1.4248391999999999
mul,29627,1,1,29627,1.4968481999999999
mul,1,1735,1,1735,1.1164285
mul,3,4,368,4416,1.0479819999999997
mul,9207,1,1,9207,1.0568485
mul,5,1466,1,7330,1.1428749
mul,38638,11,1,425018,11.837008999999998
mul,15,5,13,975,1.0891608000000002
mul,4354590,1,1,4354590,55.450044500000004
mul,5,8,1375,55000,1.9830092000000001
mul,9357,4,1,37428,2.0566782999999997
mul,45,1,1,45,0.8801337
mul,11,20,10,2200,1.2784287
mul,809688,1,1,809688,15.220312500000002
mul,7247,2,1,14494,1.7071339
mul,472,7,1,3304,0.9670178999999999
mul,5,7,1,35,0.9221337999999999
mul,1,534,1,534,0.9579998999999999
mul,977,7179,1,7013883,93.63028580000001
mul,25456,1,1,25456,1.3897053000000001
mul,37,18,1,666,0.9554463999999999
mul,75892,1,1,75892,2.3034019
mul,38316,1,1,38316,1.6349823999999997
mul,96,881,1,84576,2.4064552999999997
mul,2001,7,2,28014,2.4819818
mul,954508,1,1,954508,17.7992948
mul,1165,1,1,1165,0.9888661000000001
mul,94391,167,1,15763297,195.3715803
mul,18,9,38,6156,1.4463215
mul,432106,1,1,432106,8.6107053
mul,7,3,33,693,0.9560357999999999
mul,7,189,2,2646,1.1338304000000001
mul,19,26,47,23218,2.343741
mul,43261,1,1,43261,1.7199821
mul,262509,1,1,262509,5.677160800000001
mul,3,11,1,33,0.8791253000000001
mul,784,1,1,784,0.9417234000000001
mul,1,317,1,317,0.9685710999999998
mul,6,6,4,144,0.9707321999999999
mul,4,8,1125,36000,1.571134
mul,214,22,1,4708,1.0214288
mul,5,3,5,75,1.0010268999999998
mul,26,9,352,82368,2.9346073000000006
mul,13636,1,1,13636,1.1950091
mul,255046,1,1,255046,5.4784464
mul,3673,1,1,3673,0.9664107
mul,1237,1,1,1237,0.9491605
mul,9,25,3,675,1.0617233
mul,8314104,1,1,8314104,103.4282767
mul,5,2183385,1,10916925,215.5493303
mul,53,21,270,300510,9.1427052
mul,29,38,99,109098,3.6948391999999997
mul,584237,1,1,584237,11.321008799999998
mul,2,6,2,24,0.8756072000000001
mul,32,47,49,73696,4.5271607000000005
mul,1608,1,1,1608,0.9516963
mul,4,2,4,32,1.0098659
mul,100,233,1,23300,1.4009820999999998
mul,2,3,9,54,0.9257322
mul,807,1,1,807,0.9428661999999999
mul,4,5,4,80,0.9843929000000001
mul,91,2,2,364,0.8830177000000001
mul,82,1,1,82,0.8594019000000002
mul,3,3,221,1989,0.9859731
mul,4,2,13,104,1.0019733
mul,1,2913448,1,2913448,293.1498748
mul,362,1,1,362,0.8691339000000001
mul,134715,1,1,134715,3.3116962
mul,2,2,5,20,0.8925804000000002
mul,38,12,4,1824,1.0642946
mul,31,2,2,124,0.8948479999999999
mul,3,4,17,204,0.9541608000000001
mul,482,1,1,482,0.8874106999999999
mul,6,673,3,12114,1.4878213
mul,101207,7,1,708449,15.2252502
mul,46,52,14,33488,2.5074196
mul,7,9,1,63,0.9201159999999999
mul,3,7,1,21,0.8881517999999999
mul,3,2,4,24,0.9404287
mul,202235,1,1,202235,4.5028749
mul,16513039,1,1,16513039,202.8651516
mul,53,5,75,19875,1.6572855999999998
mul,846,1,1,846,0.9391516
mul,138803,1,1,138803,3.3726961
mul,1045,769,1,803605,16.840152
mul,6,617579,1,3705474,62.4335804
mul,45940,2,1,91880,5.9481607
mul,3,6,5,90,1.0123752
mul,119825,5,2,1198250,61.9651787
mul,1687,5,1,8435,1.1755179999999998
mul,49,13,16,10192,1.4319821
mul,35,3,1,105,0.8928393
mul,623,11,1,6853,1.0702589
mul,788,3,1,2364,1.0597591000000002
mul,14,619,1,8666,1.0834198999999998
mul,3963051,1,1,3963051,50.5134109
mul,27,6,4,648,0.9810175999999998
mul,1194,1,1,1194,0.9455357999999998
mul,10,5,4,200,0.9727323
mul,4,27,1,108,0.8730180000000001
mul,2,2,7,28,0.8762679
mul,5,60,8,2400,0.9978570000000001
mul,3,8,7,168,0.9574286000000001
mul,1,11435156,1,11435156,1146.171143
mul,3,10,3,90,0.9372946000000001
mul,161,12,1,1932,0.9698483000000001
mul,164,1,1,164,0.8647053000000001
mul,8,79,3,1896,0.9856962999999999
mul,4,9,27,972,1.0737051000000002
mul,1,35,1,35,0.8625446999999999
mul,22741,16,1,363856,7.3399999
mul,182201,1,1,182201,4.2159642
mul,78,11,142,121836,4.5681427999999995
mul,2018000,1,1,2018000,36.457009000000006
mul,515,1,1,515,0.9201429999999998
mul,38839,1,1,38839,1.6480353
mul,2,3,7,42,0.9358304000000001
mul,477,4,1,1908,0.9829018999999999
mul,59,1,1,59,0.8591607
mul,2617,1,1,2617,0.9537053
mul,4,2,3,24,0.9355625
mul,71,89,5,31595,1.8239908999999996
mul,1514,127,1,192278,4.4081249
mul,17,2527,1,42959,2.033741
mul,22,32,1504,1058816,20.0085715
mul,7714614,1,1,7714614,96.15443739999998
mul,848,1,1,848,0.9383123000000001
mul,176,45,63,498960,13.9597408
mul,1513106,1,1,1513106,27.5823302
mul,3,6,4,72,0.9375892
mul,48051,1,1,48051,1.8437052999999999
mul,3,5,4,60,0.9354373
mul,249790,1,1,249790,5.376991
mul,690639,3,1,2071917,70.81171400000001
mul,2995,2,1,5990,1.2800001
mul,15,32,3,1440,1.0419819999999997
mul,5,4,26,520,1.0008481999999999
mul,15580609,1,1,15580609,192.0188483
mul,1,15,1,15,0.8594197999999998
mul,3,2,6,36,0.9255891999999999
mul,6,507,48,146016,3.5338302000000006
mul,4,239,1,956,0.9642679
mul,2,6,1,12,0.8605624000000001
mul,893,1,1,893,0.9574735000000001
mul,545,1,1,545,0.9518393999999999
mul,27,7,1,189,0.9576071000000003
mul,52,2,1,104,0.8717321000000002
mul,413,6,4,9912,1.2895446999999998
mul,2,1327,1,2654,1.0517144
mul,5,2,2,20,0.9388837999999999
mul,117,1,1,117,0.8860002
mul,199,1,1,199,0.8608214999999999
mul,22,3,52,3432,1.1088749
mul,190,69,1,13110,1.2778394
mul,9,6,4,216,0.9687051999999999
mul,304,14,11,46816,2.1616877000000003
mul,414,1,1,414,0.8607501000000001
mul,2956,1,1,2956,0.9716161
mul,196,1,1,196,0.8633033000000001
mul,7,3,436,9156,1.1650179
mul,4,36048,1,144192,5.246749899999999
mul,4,2283,1,9132,1.1734376
mul,1873,1,1,1873,0.9608572000000001
mul,153169,1,1,153169,3.6510179999999997
mul,1820,1,1,1820,0.958009
mul,18,2,81,2916,1.1645980999999999
mul,90,1,1,90,0.8664460999999999
mul,45,409,6,110430,3.5366069
mul,2,46,12,1104,1.0527053
mul,8,38,167,50768,2.2919643000000005
mul,97965,1,1,97965,2.7207321
mul,22,140,75,231000,8.2494374
mul,9,40,3,1080,1.0504285000000002
mul,110,1,1,110,0.8588749
mul,8,14,17,1904,1.1546965
mul,45,37,6,9990,1.528384
mul,15,4,1,60,0.882009
mul,8184,1,1,8184,1.0564285999999998
mul,780903,3,1,2342709,80.17816060000001
mul,2,35,3,210,0.9147320999999999
mul,2,1662,29,96396,6.3484376
mul,232,12,5,13920,1.3150178000000001
mul,714271,1,1,714271,13.605571399999999
mul,98,46,3,13524,1.2900269
mul,2,3,5,30,0.9307142
mul,4125,1,1,4125,0.9932676
mul,62410,1,1,62410,2.0216961999999996
mul,144227,60,1,8653620,115.46014290000001
mul,10621640,1,1,10621640,131.78241989999998
mul,3933,1,1,3933,0.9585716
mul,7,1439,1,10073,1.1374376000000002
mul,764,2,15,22920,2.1808483
mul,50786,1,1,50786,1.8581606000000004
mul,129,2616,4,1349856,43.0306697
mul,25,2,10,500,1.0422680999999998
mul,7566821,1,1,7566821,94.45582149999998
mul,10,3,1,30,0.8864286000000001
mul,2,2597,1,5194,1.2084464000000001
mul,9,3646,12,393768,10.4155626
mul,2,22,442,19448,2.1451698
mul,1712652,1,1,1712652,31.143285900000002
mul,3,73,83,18177,1.5337143999999998
mul,3,6,200,3600,1.0512678
mul,1834734,1,1,1834734,33.185535800000004
mul,2,11,6,132,0.9616696000000001
mul,4,2152,86,740288,23.492866099999997
mul,108643,1,1,108643,2.889402
mul,1,21823,1,21823,3.3256159000000003
mul,55,9,2,990,1.0623125999999998
mul,37,176755,1,6539935,89.51630349999999
mul,1,43,1,43,0.8674463000000001
mul,261308,1,1,261308,5.5891608
mul,100,1,1,100,0.8594376
mul,11855,1,1,11855,1.1391247999999998
mul,21007,1,1,21007,1.3037055
mul,6,3,7,126,1.0091160000000001
mul,7,364063,1,2548441,37.6589999
mul,1,953,1,953,1.0491608
mul,1,3835757,1,3835757,385.28857159999995
mul,4,2,5,40,0.9928661999999999
mul,22,3,247,16302,1.2698568
mul,348,1,1,348,0.8835445999999999
mul,642,1,1,642,0.9233217
mul,94553,1,1,94553,2.6727409
mul,11,33,14,5082,1.3640091999999997
mul,20,30,5,3000,1.2518573000000002
mul,2263,9,3,61101,3.4192860000000005
mul,1,25,1,25,0.8593926
mul,2,2395693,1,4791386,241.8309642
mul,2,9,2,36,0.9220445999999999
mul,894,1,1,894,0.9254106999999999
mul,1289,1,1,1289,0.9664463999999999
mul,1,38139,1,38139,5.0525712
mul,97,131009,1,12707873,167.81570530000005
mul,32943,5,3,494145,20.848830099999997
mul,210552,1,1,210552,4.661598100000001
mul,7,77659,1,543613,11.856740999999998
mul,13,18089,1,235157,6.0598838
mul,10920914,1,1,10920914,134.98480339999998
mul,205,1,1,205,0.8606966000000001
mul,639,1,1,639,0.9511429
mul,14,151,1,2114,0.9875179
mul,2,69,1,138,0.8614553
mul,5,2,1,10,0.8608481000000001
mul,18,2,4,144,0.9960087999999999
mul,1777,9,1,15993,1.4425714
mul,16,1,1,16,0.8597055000000001
mul,235479,4,1,941916,29.233419599999998
mul,110,25,1,2750,1.0201696
mul,62,2,5,620,0.954
mul,22,7048,1,155056,3.9695714000000004
mul,5,12096,11,665280,18.111991299999996
mul,14462,1,1,14462,1.2103034000000001
mul,90459,1,1,90459,2.6212946
mul,9,51,1,459,0.9775981000000001
mul,8,5,9,360,1.0122769
mul,383,10,16,61280,2.0392947
mul,102472,1,1,102472,2.8087053
mul,2,4,4,32,0.9540269
mul,4367,1,1,4367,0.9970087000000001
mul,56,6,1675,562800,11.591598299999998
mul,1,10141,1,10141,2.0361516
mul,73,146,18,191844,7.2980001
mul,3403788,1,1,3403788,43.6015713
mul,1,62,1,62,0.8593835999999999
mul,8,30,1,240,0.9442679
mul,8,201,23,36984,1.7651337000000002
mul,34550,1,1,34550,1.5392854999999996
mul,2,3,26,156,0.9307502000000001
mul,6824417,1,1,6824417,85.45241950000002
mul,10765,1,1,10765,1.0954375
mul,16618,1,1,16618,1.2501517
mul,99,2,12,2376,1.0637325
mul,589,128,1,75392,2.264982
mul,46,34,14,21896,2.1254286000000002
mul,82,2,6,984,0.9658749
mul,9,21,103,19467,1.4754463000000002
mul,3963038,1,1,3963038,50.41583920000001
mul,53,1,1,53,0.8765354000000001
mul,1809,1,1,1809,0.9685536000000001
mul,21509,52,15,16777020,224.09842860000003
