# Linear Regression Analysis Results
# Model: avg_duration_us = 0.000013 * dim_product + 13.012764
# R-squared: 0.9986
# p-value: 0.00e+00
# RMSE: 4.628619
# Sample size: 384
#
dim_product,avg_duration_us_actual,avg_duration_us_predicted,residuals,abs_residuals
917504,23.7348037,25.353078147995816,-1.618274447995816,1.618274447995816
1835008,35.218580200000005,37.69339179952824,-2.4748115995282376,2.4748115995282376
2752512,49.32758030000001,50.03370545106066,-0.7061251510606539,0.7061251510606539
3670016,64.74053570000001,62.37401910259309,2.366516597406921,2.366516597406921
4587520,75.0266787,74.71433275412551,0.3123459458744975,0.3123459458744975
5505024,88.5968662,87.05464640565793,1.54221979434206,1.54221979434206
6422528,100.774875,99.39496005719036,1.3799149428096342,1.3799149428096342
7340032,113.84584840000002,111.73527370872279,2.110574691277236,2.110574691277236
1048576,25.662125000000003,27.115980098214735,-1.4538550982147314,1.4538550982147314
2097152,37.8215713,41.21919569996608,-3.3976243999660767,3.3976243999660767
3145728,53.8865892,55.322411301717416,-1.435822101717413,1.435822101717413
4194304,69.9121338,69.42562690346875,0.4865068965312531,0.4865068965312531
5242880,82.0835625,83.5288425052201,-1.4452800052200985,1.4452800052200985
6291456,98.7673839,97.63205810697144,1.1353257930285565,1.1353257930285565
7340032,112.20429450000002,111.73527370872279,0.46902079127723084,0.46902079127723084
8388608,127.2219911,125.83848931047413,1.3835017895258659,1.3835017895258659
262144,9.8205892,16.538568396901226,-6.717979196901226,6.717979196901226
524288,15.6608571,20.064372297339062,-4.403515197339063,4.403515197339063
786432,18.6942677,23.5901761977769,-4.895908497776897,4.895908497776897
1048576,23.109562500000003,27.115980098214735,-4.006417598214732,4.006417598214732
1310720,25.6744464,30.641783998652567,-4.967337598652566,4.967337598652566
1572864,29.8157231,34.16758789909041,-4.351864799090407,4.351864799090407
1835008,33.7556071,37.69339179952824,-3.937784699528244,3.937784699528244
2097152,37.8254555,41.21919569996608,-3.393740199966082,3.393740199966082
524288,15.9534555,20.064372297339062,-4.110916797339062,4.110916797339062
1048576,23.6701605,27.115980098214735,-3.445819598214733,3.445819598214733
1572864,30.726151700000003,34.16758789909041,-3.441436199090404,3.441436199090404
2097152,36.7784552,41.21919569996608,-4.440740499966076,4.440740499966076
2621440,44.68131240000001,48.270803500841744,-3.589491100841734,3.589491100841734
3145728,53.0452681,55.322411301717416,-2.277143201717415,2.277143201717415
3670016,60.8035717,62.37401910259309,-1.5704474025930892,1.5704474025930892
4194304,68.5988661,69.42562690346875,-0.8267608034687584,0.8267608034687584
786432,20.611580300000004,23.5901761977769,-2.978595897776895,2.978595897776895
1572864,30.1247499,34.16758789909041,-4.0428379990904055,4.0428379990904055
2359296,42.2838571,44.744999600403915,-2.4611425004039162,2.4611425004039162
3145728,54.3369911,55.322411301717416,-0.9854202017174174,0.9854202017174174
3932160,64.2976964,65.89982300303092,-1.6021266030309107,1.6021266030309107
4718592,75.71558909999999,76.47723470434443,-0.7616456043444373,0.7616456043444373
5505024,87.10727670000001,87.05464640565793,0.05263029434208022,0.05263029434208022
6291456,98.9476876,97.63205810697144,1.3156294930285526,1.3156294930285526
1048576,24.9387322,27.115980098214735,-2.177247898214734,2.177247898214734
2097152,37.6340268,41.21919569996608,-3.585168899966078,3.585168899966078
3145728,54.4028393,55.322411301717416,-0.9195720017174196,0.9195720017174196
4194304,70.19715169999999,69.42562690346875,0.7715247965312386,0.7715247965312386
5242880,82.28115210000001,83.5288425052201,-1.2476904052200837,1.2476904052200837
6291456,98.866125,97.63205810697144,1.2340668930285545,1.2340668930285545
7340032,112.3371339,111.73527370872279,0.6018601912772112,0.6018601912772112
8388608,127.4348837,125.83848931047413,1.5963943895258694,1.5963943895258694
1310720,28.9265983,30.641783998652567,-1.7151856986525686,1.7151856986525686
2621440,46.9952767,48.270803500841744,-1.275526800841746,1.275526800841746
3932160,64.53884819999999,65.89982300303092,-1.3609748030309277,1.3609748030309277
5242880,81.47401769999999,83.5288425052201,-2.0548248052201075,2.0548248052201075
6553600,99.9848839,101.15786200740928,-1.1729781074092784,1.1729781074092784
7864320,118.55742870000002,118.78688150959846,-0.22945280959844183,0.22945280959844183
9175040,136.042607,136.41590101178764,-0.3732940117876353,0.3732940117876353
10485760,154.4024109,154.04492051397682,0.35749038602318706,0.35749038602318706
1572864,32.195705399999994,34.16758789909041,-1.9718824990904125,1.9718824990904125
3145728,55.462402,55.322411301717416,0.13999069828258115,0.13999069828258115
4718592,76.6958392,76.47723470434443,0.21860449565556905,0.21860449565556905
6291456,97.6014288,97.63205810697144,-0.0306293069714485,0.0306293069714485
7864320,118.1807322,118.78688150959846,-0.6061493095984645,0.6061493095984645
9437184,138.78928580000002,139.94170491222548,-1.1524191122254592,1.1524191122254592
11010048,160.35871419999998,161.0965283148525,-0.7378141148525117,0.7378141148525117
12582912,182.0422858,182.2513517174795,-0.20906591747950642,0.20906591747950642
1835008,37.5692678,37.69339179952824,-0.12412399952824416,0.12412399952824416
3670016,65.77157159999999,62.37401910259309,3.397552497406899,3.397552497406899
5505024,88.8200177,87.05464640565793,1.76537129434206,1.76537129434206
7340032,110.8333125,111.73527370872279,-0.9019612087227813,0.9019612087227813
9175040,135.2227232,136.41590101178764,-1.193177811787649,1.193177811787649
11010048,159.6599999,161.0965283148525,-1.4365284148524893,1.4365284148524893
12845056,184.0609821,185.77715561791734,-1.7161735179173547,1.7161735179173547
14680064,209.1863035,210.4577829209822,-1.271479420982189,1.271479420982189
2097152,40.8278571,41.21919569996608,-0.3913385999660761,0.3913385999660761
4194304,72.41999129999999,69.42562690346875,2.994364396531239,2.994364396531239
6291456,99.666759,97.63205810697144,2.034700893028557,2.034700893028557
8388608,124.883277,125.83848931047413,-0.9552123104741241,0.9552123104741241
10485760,153.849991,154.04492051397682,-0.194929513976831,0.194929513976831
12582912,182.1787413,182.2513517174795,-0.07261041747949548,0.07261041747949548
14680064,208.5541697,210.4577829209822,-1.9036132209822085,1.9036132209822085
16777216,237.136866,238.6642141244849,-1.527348124484888,1.527348124484888
393216,13.2967147,18.301470347120144,-5.0047556471201435,5.0047556471201435
786432,18.9839822,23.5901761977769,-4.606193997776899,4.606193997776899
1179648,26.0988929,28.878882048433653,-2.7799891484336534,2.7799891484336534
1572864,29.3234373,34.16758789909041,-4.844150599090408,4.844150599090408
1966080,35.3954107,39.45629374974716,-4.0608830497471615,4.0608830497471615
2359296,41.3299018,44.744999600403915,-3.415097800403913,3.415097800403913
2752512,47.2152767,50.03370545106066,-2.818428751060665,2.818428751060665
3145728,53.3244553,55.322411301717416,-1.9979560017174194,1.9979560017174194
786432,19.874705,23.5901761977769,-3.7154711977768997,3.7154711977768997
1572864,29.9191697,34.16758789909041,-4.2484181990904055,4.2484181990904055
2359296,42.379723,44.744999600403915,-2.3652766004039165,2.3652766004039165
3145728,54.8061162,55.322411301717416,-0.516295101717418,0.516295101717418
3932160,64.80268720000001,65.89982300303092,-1.097135803030909,1.097135803030909
4718592,76.2240089,76.47723470434443,-0.25322580434442443,0.25322580434442443
5505024,87.7228571,87.05464640565793,0.6682106943420649,0.6682106943420649
6291456,98.9169822,97.63205810697144,1.2849240930285646,1.2849240930285646
1179648,27.0392856,28.878882048433653,-1.839596448433653,1.839596448433653
2359296,43.8534823,44.744999600403915,-0.8915173004039119,0.8915173004039119
3538944,60.45069650000001,60.61111715237417,-0.1604206523741638,0.1604206523741638
4718592,77.70958909999999,76.47723470434443,1.2323543956555625,1.2323543956555625
5898240,94.9844465,92.34335225631469,2.641094243685316,2.641094243685316
7077888,108.1755358,108.20946980828495,-0.03393400828494464,0.03393400828494464
8257536,124.850857,124.07558736025521,0.775269639744792,0.775269639744792
9437184,139.05845530000002,139.94170491222548,-0.8832496122254554,0.8832496122254554
1572864,33.0821788,34.16758789909041,-1.0854090990904055,1.0854090990904055
3145728,55.6923127,55.322411301717416,0.36990139828258606,0.36990139828258606
4718592,76.3612945,76.47723470434443,-0.11594020434442598,0.11594020434442598
6291456,97.27816040000002,97.63205810697144,-0.35389770697142353,0.35389770697142353
7864320,117.74227700000002,118.78688150959846,-1.044604509598443,1.044604509598443
9437184,138.7362679,139.94170491222548,-1.2054370122254738,1.2054370122254738
11010048,160.2991785,161.0965283148525,-0.7973498148524811,0.7973498148524811
12582912,182.0290089,182.2513517174795,-0.22234281747950035,0.22234281747950035
1966080,39.83414280000001,39.45629374974716,0.37784905025284843,0.37784905025284843
3932160,66.25412510000001,65.89982300303092,0.3543020969690929,0.3543020969690929
5898240,93.2111785,92.34335225631469,0.8678262436853146,0.8678262436853146
7864320,118.3825896,118.78688150959846,-0.40429190959845585,0.40429190959845585
9830400,148.64746469999997,145.23041076288223,3.4170539371177426,3.4170539371177426
11796480,175.4694643,171.673940016166,3.7955242838339984,3.7955242838339984
13762560,199.6069822,198.11746926944977,1.4895129305502337,1.4895129305502337
15728640,224.8495715,224.56099852273354,0.2885729772664547,0.2885729772664547
2359296,46.3337144,44.744999600403915,1.588714799596083,1.588714799596083
4718592,78.11284839999999,76.47723470434443,1.6356136956555645,1.6356136956555645
7077888,108.7158392,108.20946980828495,0.5063693917150545,0.5063693917150545
9437184,140.304009,139.94170491222548,0.3623040877745325,0.3623040877745325
11796480,172.9425896,171.673940016166,1.2686495838339908,1.2686495838339908
14155776,206.3285892,203.40617512010652,2.9224140798934855,2.9224140798934855
16515072,238.5034285,235.13841022404705,3.3650182759529628,3.3650182759529628
18874368,264.41411600000004,266.8706453279876,-2.456529327987539,2.456529327987539
2752512,53.6634198,50.03370545106066,3.6297143489393378,3.6297143489393378
5505024,90.0335714,87.05464640565793,2.9789249943420657,2.9789249943420657
8257536,126.689277,124.07558736025521,2.6136896397447913,2.6136896397447913
11010048,162.386991,161.0965283148525,1.290462685147503,1.290462685147503
13762560,199.3814195,198.11746926944977,1.263950230550222,1.263950230550222
16515072,239.7744553,235.13841022404705,4.63604507595295,4.63604507595295
19267584,274.6745624,272.1593511786443,2.5152112213557416,2.5152112213557416
22020096,307.897009,309.18029213324155,-1.2832831332415253,1.2832831332415253
3145728,60.0110001,55.322411301717416,4.688588798282581,4.688588798282581
6291456,101.6433126,97.63205810697144,4.011254493028559,4.011254493028559
9437184,141.5901784,139.94170491222548,1.6484734877745382,1.6484734877745382
12582912,184.3612769,182.2513517174795,2.1099251825204988,2.1099251825204988
15728640,225.2168841,224.56099852273354,0.6558855772664458,0.6558855772664458
18874368,265.2039644,266.8706453279876,-1.6666809279875565,1.6666809279875565
22020096,304.6398482,309.18029213324155,-4.540443933241534,4.540443933241534
25165824,346.7334377,351.4899389384956,-4.756501238495559,4.756501238495559
524288,15.5342946,20.064372297339062,-4.5300776973390615,4.5300776973390615
1048576,23.5665716,27.115980098214735,-3.549408498214735,3.549408498214735
1572864,30.4027233,34.16758789909041,-3.764864599090405,3.764864599090405
2097152,36.324276600000005,41.21919569996608,-4.894919099966074,4.894919099966074
2621440,44.2829728,48.270803500841744,-3.987830700841741,3.987830700841741
3145728,52.806107,55.322411301717416,-2.516304301717419,2.516304301717419
3670016,60.6464195,62.37401910259309,-1.727599602593088,1.727599602593088
4194304,68.3557054,69.42562690346875,-1.0699215034687484,1.0699215034687484
1048576,25.7075623,27.115980098214735,-1.4084177982147352,1.4084177982147352
2097152,37.4604642,41.21919569996608,-3.758731499966082,3.758731499966082
3145728,54.152259,55.322411301717416,-1.1701523017174154,1.1701523017174154
4194304,69.9761161,69.42562690346875,0.5504891965312453,0.5504891965312453
5242880,82.0738662,83.5288425052201,-1.4549763052201001,1.4549763052201001
6291456,98.53827680000002,97.63205810697144,0.9062186930285776,0.9062186930285776
7340032,112.1152944,111.73527370872279,0.3800206912772097,0.3800206912772097
8388608,127.1488301,125.83848931047413,1.310340789525867,1.310340789525867
1572864,33.4018392,34.16758789909041,-0.765748699090409,0.765748699090409
3145728,55.317357300000005,55.322411301717416,-0.005054001717411438,0.005054001717411438
4718592,76.3960356,76.47723470434443,-0.0811991043444209,0.0811991043444209
6291456,97.55874099999998,97.63205810697144,-0.07331710697145866,0.07331710697145866
7864320,118.25113410000002,118.78688150959846,-0.5357474095984429,0.5357474095984429
9437184,138.37769629999997,139.94170491222548,-1.564008612225507,1.564008612225507
11010048,160.0695625,161.0965283148525,-1.0269658148525025,1.0269658148525025
12582912,181.6461429,182.2513517174795,-0.6052088174795074,0.6052088174795074
2097152,42.5513213,41.21919569996608,1.332125600033919,1.332125600033919
4194304,73.0655804,69.42562690346875,3.6399534965312483,3.6399534965312483
6291456,100.6132947,97.63205810697144,2.981236593028555,2.981236593028555
8388608,124.6537052,125.83848931047413,-1.1847841104741264,1.1847841104741264
10485760,153.5614555,154.04492051397682,-0.48346501397682573,0.48346501397682573
12582912,181.852866,182.2513517174795,-0.39848571747950245,0.39848571747950245
14680064,208.3628482,210.4577829209822,-2.094934720982195,2.094934720982195
16777216,236.929009,238.6642141244849,-1.735205124484878,1.735205124484878
2621440,51.642437400000006,48.270803500841744,3.3716338991582617,3.3716338991582617
5242880,85.4011427,83.5288425052201,1.8723001947798963,1.8723001947798963
7864320,121.61909810000002,118.78688150959846,2.8322165904015577,2.8322165904015577
10485760,157.5024108,154.04492051397682,3.4574902860231873,3.4574902860231873
13107200,192.6276964,189.30295951835518,3.32473688164481,3.32473688164481
15728640,227.3717052,224.56099852273354,2.8107066772664666,2.8107066772664666
18350080,255.9837143,259.8190375271119,-3.8353232271118998,3.8353232271118998
20971520,291.215857,295.0770765314902,-3.8612195314901783,3.8612195314901783
3145728,60.5917053,55.322411301717416,5.269293998282585,5.269293998282585
6291456,102.4660178,97.63205810697144,4.833959693028561,4.833959693028561
9437184,141.7111252,139.94170491222548,1.7694202877745226,1.7694202877745226
12582912,187.2293126,182.2513517174795,4.9779608825204775,4.9779608825204775
15728640,229.4920268,224.56099852273354,4.931028277266449,4.931028277266449
18874368,263.2064196,266.8706453279876,-3.6642257279875707,3.6642257279875707
22020096,304.4290089,309.18029213324155,-4.7512832332415655,4.7512832332415655
25165824,346.4987143,351.4899389384956,-4.9912246384955665,4.9912246384955665
3670016,70.139857,62.37401910259309,7.765837897406918,7.765837897406918
7340032,116.006991,111.73527370872279,4.271717291277213,4.271717291277213
11010048,163.6508482,161.0965283148525,2.554319885147521,2.554319885147521
14680064,216.742884,210.4577829209822,6.285101079017807,6.285101079017807
18350080,261.7495804,259.8190375271119,1.930542872888111,1.930542872888111
22020096,304.9140089,309.18029213324155,-4.266283233241552,4.266283233241552
25690112,351.817723,358.54154673937126,-6.723823739371255,6.723823739371255
29360128,400.5682678,407.90280134550096,-7.33453354550096,7.33453354550096
4194304,78.37773250000001,69.42562690346875,8.952105596531254,8.952105596531254
8388608,130.91200009999997,125.83848931047413,5.073510789525841,5.073510789525841
12582912,185.6023124,182.2513517174795,3.35096068252048,3.35096068252048
16777216,242.02283930000004,238.6642141244849,3.358625175515158,3.358625175515158
20971520,306.3696782999999,295.0770765314902,11.292601768509712,11.292601768509712
25165824,345.9298482,351.4899389384956,-5.560090738495603,5.560090738495603
29360128,399.8344198,407.90280134550096,-8.068381545500984,8.068381545500984
33554432,456.1061159000001,464.31566375250634,-8.209547852506262,8.209547852506262
655360,17.7574195,21.82727424755798,-4.069854747557979,4.069854747557979
1310720,27.488812499999995,30.641783998652567,-3.1529714986525725,3.1529714986525725
1966080,35.935,39.45629374974716,-3.5212937497471586,3.5212937497471586
2621440,46.29600000000001,48.270803500841744,-1.9748035008417375,1.9748035008417375
3276800,56.546732,57.085313251936334,-0.5385812519363355,0.5385812519363355
3932160,64.4218216,65.89982300303092,-1.478001403030916,1.478001403030916
4587520,73.1181967,74.71433275412551,-1.596136054125509,1.596136054125509
5242880,82.0796068,83.5288425052201,-1.4492357052201044,1.4492357052201044
1310720,28.450732100000003,30.641783998652567,-2.191051898652564,2.191051898652564
2621440,47.5892857,48.270803500841744,-0.6815178008417462,0.6815178008417462
3932160,67.36116960000001,65.89982300303092,1.4613465969690935,1.4613465969690935
5242880,81.5788124,83.5288425052201,-1.950030105220094,1.950030105220094
6553600,100.1052854,101.15786200740928,-1.0525766074092786,1.0525766074092786
7864320,118.5774554,118.78688150959846,-0.20942610959845354,0.20942610959845354
9175040,136.1193125,136.41590101178764,-0.29658851178763257,0.29658851178763257
10485760,154.4754375,154.04492051397682,0.43051698602317856,0.43051698602317856
1966080,40.345116,39.45629374974716,0.8888222502528365,0.8888222502528365
3932160,67.3261784,65.89982300303092,1.426355396969086,1.426355396969086
5898240,93.4619018,92.34335225631469,1.1185495436853188,1.1185495436853188
7864320,122.6384376,118.78688150959846,3.8515560904015445,3.8515560904015445
9830400,149.13698200000002,145.23041076288223,3.906571237117788,3.906571237117788
11796480,174.88929449999998,171.673940016166,3.215354483833977,3.215354483833977
13762560,200.2991249,198.11746926944977,2.181655630550239,2.181655630550239
15728640,225.30827689999995,224.56099852273354,0.7472783772664116,0.7472783772664116
2621440,52.1710089,48.270803500841744,3.900205399158253,3.900205399158253
5242880,84.78585690000001,83.5288425052201,1.2570143947799153,1.2570143947799153
7864320,121.2408838,118.78688150959846,2.4540022904015473,2.4540022904015473
10485760,159.21111609999997,154.04492051397682,5.16619558602315,5.16619558602315
13107200,193.0769999,189.30295951835518,3.7740403816448236,3.7740403816448236
15728640,228.0567054,224.56099852273354,3.495706877266457,3.495706877266457
18350080,256.8064465,259.8190375271119,-3.0125910271119096,3.0125910271119096
20971520,292.02360689999995,295.0770765314902,-3.053469631490259,3.053469631490259
3276800,63.490839300000005,57.085313251936334,6.40552604806367,6.40552604806367
6553600,105.8701606,101.15786200740928,4.712298592590727,4.712298592590727
9830400,151.91044630000002,145.23041076288223,6.680035537117789,6.680035537117789
13107200,196.9497143,189.30295951835518,7.64675478164483,7.64675478164483
16384000,239.26646450000004,233.37550827382813,5.890956226171909,5.890956226171909
19660800,280.73098229999994,277.448057029301,3.282925270698911,3.282925270698911
22937600,335.9975626,321.520605784774,14.476956815226004,14.476956815226004
26214400,361.3376876,365.5931545402469,-4.255466940246947,4.255466940246947
3932160,73.2490268,65.89982300303092,7.349203796969078,7.349203796969078
7864320,124.9892411,118.78688150959846,6.202359590401542,6.202359590401542
11796480,184.16415190000004,171.673940016166,12.490211883834036,12.490211883834036
15728640,237.1031609,224.56099852273354,12.542162377266465,12.542162377266465
19660800,278.6673037,277.448057029301,1.2192466706989649,1.2192466706989649
23592960,333.4771247,330.33511553586857,3.142009164131423,3.142009164131423
27525120,375.9330091000001,383.2221740424361,-7.2891649424360025,7.2891649424360025
31457280,429.021009,436.10923254900365,-7.088223549003658,7.088223549003658
4587520,85.123857,74.71433275412551,10.409524245874493,10.409524245874493
9175040,142.9585626,136.41590101178764,6.542661588212354,6.542661588212354
13762560,209.1275357,198.11746926944977,11.01006643055024,11.01006643055024
18350080,265.6466965,259.8190375271119,5.827658972888116,5.827658972888116
22937600,326.7820088,321.520605784774,5.261403015226051,5.261403015226051
27525120,386.1092768,383.2221740424361,2.8871027575638664,2.8871027575638664
32112640,449.6791784999999,444.92374230009824,4.7554361999016805,4.7554361999016805
36700160,502.631125,506.6253105577604,-3.9941855577603746,3.9941855577603746
5242880,100.7801521,83.5288425052201,17.251309594779897,17.251309594779897
10485760,162.30000890000002,154.04492051397682,8.255088386023203,8.255088386023203
15728640,230.4172678,224.56099852273354,5.856269277266449,5.856269277266449
20971520,298.89425,295.0770765314902,3.817173468509793,3.817173468509793
26214400,371.4680357,365.5931545402469,5.874881159753045,5.874881159753045
31457280,442.5938573,436.10923254900365,6.484624750996375,6.484624750996375
36700160,497.1002855,506.6253105577604,-9.525025057760388,9.525025057760388
41943040,565.8867142000001,577.1413885665171,-11.254674366516952,11.254674366516952
786432,19.812285600000003,23.5901761977769,-3.7778905977768957,3.7778905977768957
1572864,30.029580400000004,34.16758789909041,-4.138007499090403,4.138007499090403
2359296,42.1426073,44.744999600403915,-2.6023923004039133,2.6023923004039133
3145728,54.53883020000001,55.322411301717416,-0.7835811017174095,0.7835811017174095
3932160,64.4865623,65.89982300303092,-1.4132607030309146,1.4132607030309146
4718592,75.9295713,76.47723470434443,-0.5476634043444193,0.5476634043444193
5505024,87.2714733,87.05464640565793,0.21682689434206281,0.21682689434206281
6291456,98.934161,97.63205810697144,1.302102893028561,1.302102893028561
1572864,33.436286100000004,34.16758789909041,-0.7313017990904029,0.7313017990904029
3145728,55.5717142,55.322411301717416,0.24930289828258623,0.24930289828258623
4718592,76.3732679,76.47723470434443,-0.10396680434442374,0.10396680434442374
6291456,97.0397144,97.63205810697144,-0.5923437069714481,0.5923437069714481
7864320,122.51171430000002,118.78688150959846,3.724832790401564,3.724832790401564
9437184,138.4129909,139.94170491222548,-1.528714012225464,1.528714012225464
11010048,160.0258483,161.0965283148525,-1.0706800148524849,1.0706800148524849
12582912,181.6831608,182.2513517174795,-0.5681909174795123,0.5681909174795123
2359296,47.4708482,44.744999600403915,2.725848599596084,2.725848599596084
4718592,78.9871517,76.47723470434443,2.5099169956555727,2.5099169956555727
7077888,108.592598,108.20946980828495,0.38312819171504486,0.38312819171504486
9437184,140.6419733,139.94170491222548,0.7002683877745142,0.7002683877745142
11796480,173.2236966,171.673940016166,1.5497565838340108,1.5497565838340108
14155776,205.6660003,203.40617512010652,2.2598251798934825,2.2598251798934825
16515072,237.7364106,235.13841022404705,2.5980003759529495,2.5980003759529495
18874368,263.9508749,266.8706453279876,-2.9197704279876007,2.9197704279876007
3145728,61.5375806,55.322411301717416,6.215169298282582,6.215169298282582
6291456,102.1922499,97.63205810697144,4.560191793028551,4.560191793028551
9437184,141.9592679,139.94170491222548,2.017562987774511,2.017562987774511
12582912,184.1207678,182.2513517174795,1.8694160825205017,1.8694160825205017
15728640,225.6425892,224.56099852273354,1.0815906772664619,1.0815906772664619
18874368,263.6734463,266.8706453279876,-3.1971990279875513,3.1971990279875513
22020096,304.73158040000004,309.18029213324155,-4.44871173324151,4.44871173324151
25165824,350.6117234,351.4899389384956,-0.8782155384955672,0.8782155384955672
3932160,73.2014286,65.89982300303092,7.3016055969690825,7.3016055969690825
7864320,123.7944107,118.78688150959846,5.0075291904015415,5.0075291904015415
11796480,181.0945712,171.673940016166,9.42063118383399,9.42063118383399
15728640,232.8722854,224.56099852273354,8.311286877266468,8.311286877266468
19660800,284.2812859,277.448057029301,6.833228870698974,6.833228870698974
23592960,334.38713390000004,330.33511553586857,4.05201836413147,4.05201836413147
27525120,375.0654375,383.2221740424361,-8.156736542436136,8.156736542436136
31457280,428.0887231,436.10923254900365,-8.020509449003669,8.020509449003669
4718592,86.63673229999999,76.47723470434443,10.159497595655566,10.159497595655566
9437184,146.19656259999996,139.94170491222548,6.254857687774489,6.254857687774489
14155776,214.5585447,203.40617512010652,11.152369579893474,11.152369579893474
18874368,270.19686629999995,266.8706453279876,3.326220972012379,3.326220972012379
23592960,329.4067502,330.33511553586857,-0.928365335868591,0.928365335868591
28311552,397.637125,393.7995857437496,3.837539256250409,3.837539256250409
33030144,459.4509912,457.26405595163067,2.186935248369309,2.186935248369309
37748736,510.9704287,520.7285261595117,-9.758097459511703,9.758097459511703
5505024,101.14154449999998,87.05464640565793,14.086898094342047,14.086898094342047
11010048,169.31643749999998,161.0965283148525,8.219909185147486,8.219909185147486
16515072,254.3785804,235.13841022404705,19.240170175952954,19.240170175952954
22020096,319.52541080000003,309.18029213324155,10.34511866675848,10.34511866675848
27525120,382.0975537,383.2221740424361,-1.124620342436117,1.124620342436117
33030144,461.7688481,457.26405595163067,4.504792148369347,4.504792148369347
38535168,519.9646696,531.3059378608252,-11.341268260825245,11.341268260825245
44040192,592.0575357,605.3478197700198,-13.290284070019766,13.290284070019766
6291456,113.8045627,97.63205810697144,16.172504593028563,16.172504593028563
12582912,191.3481609,182.2513517174795,9.096809182520502,9.096809182520502
18874368,270.6987052,266.8706453279876,3.8280598720124317,3.8280598720124317
25165824,354.1592768,351.4899389384956,2.6693378615044026,2.6693378615044026
31457280,432.41541050000006,436.10923254900365,-3.693822049003586,3.693822049003586
37748736,542.6010266999999,520.7285261595117,21.872500540488204,21.872500540488204
