dim_0,dim_1,size,actual,linear_pred,residual_actual,residual_pred,hybrid_pred,abs_error_linear,abs_error_hybrid,rel_error_linear_pct,rel_error_hybrid_pct
10326796,1,10326796,127.9193127,252.45456725085575,-124.53525455085574,-125.23180604498798,127.22276120586777,124.53525455085574,0.6965514941322368,97.35453695167934,0.5445241061963874
5248016,1,5248016,66.41685729999999,127.54925026575879,-61.1323929657588,-61.52232936856155,66.02692089719724,61.1323929657588,0.38993640280274633,92.04348933528779,0.5871045675067591
4437031,1,4437031,56.3250001,107.60423620821763,-51.27923610821763,-51.41581471559935,56.188421492618275,51.27923610821763,0.1365786073817219,91.04169732299323,0.24248310188946082
2614599,1,2614599,34.0345534,62.78413243451918,-28.74957903451918,-29.24838486678854,33.53574756773064,28.74957903451918,0.4988058322693618,84.47173875511814,1.465586536150528
4429866,1,4429866,56.2510181,107.42802329956669,-51.177005199566686,-51.41581471559935,56.012208583967336,51.177005199566686,0.2388095160326671,90.97969588494735,0.42454256669296997
14100637,1,14100637,174.048116,345.2667793089396,-171.2186633089396,-170.638562581716,174.6282167272236,171.2186633089396,0.580100727223595,98.3743273089722,0.33329905577581487
13711221,1,13711221,168.96615160000002,335.68965076250356,-166.72349916250354,-165.29634226013863,170.39330850236493,166.72349916250354,1.4271569023649135,98.67272088743219,0.8446407098999782
13999764,1,13999764,172.8591429,342.7859524095193,-169.92680950951933,-169.57377749888914,173.21217491063018,169.92680950951933,0.3530320106301872,98.30362841022703,0.20423103152514083
10759934,1,10759934,133.74069649999998,263.1069757403534,-129.3662792403534,-128.54828755677192,134.55868818358147,129.3662792403534,0.8179916835814822,96.72918014177789,0.6116251111205199
9841906,1,9841906,122.2724375,240.52939247405823,-118.25695497405823,-118.1872582185605,122.34213425549773,118.25695497405823,0.06969675549773058,96.71595446362001,0.057001199062323905
14970793,1,14970793,184.306875,366.66701932848844,-182.36014432848845,-181.2377454012112,185.42927392727722,182.36014432848845,1.1223989272772315,98.94375580318882,0.6089837545545881
5863208,1,5863208,73.73773220000001,142.67901602972094,-68.94128382972093,-70.44075078714842,72.23826524257252,68.94128382972093,1.4994669574274866,93.49525917440803,2.0335137963837275
15215158,1,15215158,187.1499912,372.67682636582083,-185.52683516582084,-185.00198755904808,187.67483880677275,185.52683516582084,0.5248476067727665,99.13269777691598,0.2804422289349093
4783772,1,4783772,60.5102947,116.13183427640124,-55.62153957640123,-56.40790698677937,59.72392728962186,55.62153957640123,0.7863674103781406,91.92078778026713,1.2995597100903569
