dim_0,dim_1,size,actual,linear_pred,residual_actual,residual_pred,hybrid_pred,abs_error_linear,abs_error_hybrid,rel_error_linear_pct,rel_error_hybrid_pct
14112041,1,14112041,174.06573229999998,345.5472443487519,-171.48151204875194,-171.46240137636036,174.08484297239156,171.48151204875194,0.0191106723915766,98.51537679639655,0.010978997496554697
16305028,1,16305028,201.3157053,399.4806173988145,-198.1649120988145,-198.82394805210083,200.65666934671367,198.1649120988145,0.6590359532863204,98.4348994548189,0.3273644012543518
10177487,1,10177487,126.2729909,248.78252633281483,-122.50953543281483,-121.7694608206217,127.01306551219312,122.50953543281483,0.7400746121931263,97.0195879258411,0.5860909818626354
4673251,1,4673251,59.128294700000005,113.41372864108922,-54.28543394108922,-53.7721860785683,59.64154256252092,54.28543394108922,0.5132478625209131,91.8095714015057,0.8680241247020323
4689091,1,4689091,59.436991,113.80329074479208,-54.36629974479208,-53.7721860785683,60.031104666223776,54.36629974479208,0.5941136662237767,91.4687954926791,0.9995688816477548
3181993,1,3181993,40.9734015,76.7383748757043,-35.764973375704294,-36.3169477655327,40.42142711017159,35.764973375704294,0.5519743898284091,87.28827011275668,1.3471529568478933
11079581,1,11079581,136.9972857,270.96823570009474,-133.97095000009475,-131.9460592825642,139.02217641753055,133.97095000009475,2.0248907175305533,97.79095207292472,1.4780517053197015
471162,1,471162,9.3078838,10.069370636885647,-0.7614868368856467,2.4816929900090328,12.551063626894681,0.7614868368856467,3.2431798268946803,8.181095222585895,34.84336393299925
11178161,1,11178161,138.15145540000003,273.3926695500333,-135.24121415003327,-134.5678322806131,138.82483726942021,135.24121415003327,0.673381869420183,97.89344148308787,0.4874229283147912
10912048,1,10912048,134.97582129999998,266.84800161425835,-131.87218031425837,-131.68083048466593,135.16717112959242,131.87218031425837,0.19134982959243985,97.70059485035961,0.14176600501444023
8006622,1,8006622,100.1597233,195.39321217530997,-95.23348887530997,-95.4986613723327,99.89455080297726,95.23348887530997,0.26517249702273205,95.08162137196118,0.2647496301766761
9767383,1,9767383,121.3161697,238.6966060691184,-117.38043636911839,-118.16616490611808,120.5304411630003,117.38043636911839,0.7857285369996987,96.75580481924693,0.6476700830093045
12915140,1,12915140,159.56187490000002,316.1111792298101,-156.54930432981007,-156.6295141207195,159.48166510909059,156.54930432981007,0.0802097909094357,98.11197344473548,0.05026876937846491
6169611,1,6169611,77.4728393,150.21455878608856,-72.74171948608856,-71.52348809121978,78.69107069486878,72.74171948608856,1.2182313948687806,93.89318907547583,1.572462563494534
6265604,1,6265604,78.62214300000001,152.57536907780238,-73.95322607780237,-70.9391708760404,81.63619820176199,73.95322607780237,3.014055201761977,94.06157509316728,3.83359583795875
10882536,1,10882536,135.010723,266.12219626044026,-131.11147326044025,-131.68083048466593,134.44136577577433,131.11147326044025,0.5693572242256835,97.11189626059571,0.42171259554375057
9094525,1,9094525,112.93858029999998,222.14862766171376,-109.21004736171378,-104.84253873155565,117.30608893015811,109.21004736171378,4.367508630158127,96.69861890561926,3.8671538269355485
3930375,1,3930375,49.9744198,95.14375784876886,-45.16933804876886,-44.79570781018804,50.348050038580816,45.16933804876886,0.3736302385808159,90.38491738281043,0.7476429742978544
3375829,1,3375829,43.4058391,81.50549355836495,-38.099654458364945,-37.958432067186024,43.54706149117892,38.099654458364945,0.1412223911789212,87.7754128208178,0.3253534411662168
1517804,1,1517804,27.6968662,35.810030948991276,-8.113164748991277,-5.168250283490799,30.641780665500477,8.113164748991277,2.944914465500478,29.29271741577492,10.632663075436593
2482924,1,2482924,32.502008800000006,59.54577447965352,-27.04376567965351,-26.98430603273087,32.561468446922646,27.04376567965351,0.059459646922640275,83.20644378034106,0.1829414522915281
4157232,1,4157232,52.8072766,100.72298071238731,-47.91570411238731,-45.79327208968066,54.92970862270665,47.91570411238731,2.122432022706647,90.7369347511235,4.019203714638537
7065776,1,7065776,88.2385712,172.25445289371862,-84.01588169371863,-83.88141849224435,88.37303440147427,84.01588169371863,0.1344632014742757,95.21446296233617,0.15238596868199936
2348955,1,2348955,30.8177409,56.25099888173897,-25.433257981738972,-25.098071889921506,31.152926991817466,25.433257981738972,0.33518609181746584,82.52797654528588,1.0876400476761288
14632036,1,14632036,180.4081342,358.33577630045403,-177.92764210045402,-178.90340928228025,179.43236701817378,177.92764210045402,0.9757671818262281,98.62506637489187,0.5408665114536881
1321331,1,1321331,24.1667142,30.97805902974828,-6.811344829748279,-6.309711426064258,24.668347603684023,6.811344829748279,0.5016334036840213,28.184819720954362,2.075720346310138
12031120,1,12031120,148.6716963,294.3699739952527,-145.69827769525267,-145.385584005923,148.98438998932969,145.69827769525267,0.3126936893296772,98.00001030542668,0.2103249623914308
5308601,1,5308601,66.95715170000001,129.0392515317207,-62.0820998317207,-62.533987944852704,66.50526358686801,62.0820998317207,0.45188811313200006,92.71914688049773,0.6748914815801521
12052793,1,12052793,148.71099099999998,294.90299037615875,-146.19199937615878,-146.37581753125977,148.52717284489898,146.19199937615878,0.18381815510099386,98.30611603964013,0.12360764585382521
5371387,1,5371387,67.634277,130.5833832389863,-62.9491062389863,-62.506641283018766,68.07674195596753,62.9491062389863,0.4424649559675373,93.0727865088087,0.6542022412208788
