kernel_name,dim_m,dim_n,dim_k,fusion_avg,fusion_min,fusion_max,fusion_stddev,sample_count
matmul_112x96x112,112,96,112,1.2573125,1.196094,1.374922,0.06482274085007353,20
matmul_112x96x128,112,96,128,1.2647969,1.196172,1.596172,0.10178548668434227,20
matmul_112x96x32,112,96,32,1.2656679,1.227656,1.436406,0.057530981721887996,20
matmul_112x96x48,112,96,48,1.2904101,1.225078,1.408672,0.07204324254508902,20
matmul_112x96x64,112,96,64,1.2969218,1.245,1.42125,0.06009813672179509,20
matmul_112x96x80,112,96,80,1.2979844,1.248594,1.400078,0.05504830429856462,20
matmul_112x96x96,112,96,96,1.3102422,1.242344,1.423672,0.07060590985820707,20
matmul_128x112x112,128,112,112,1.306871,1.253672,1.433828,0.06321120214345756,20
matmul_128x112x128,128,112,128,1.247332,1.211328,1.37,0.04875976948695568,20
matmul_128x112x32,128,112,32,1.2889414000000001,1.241328,1.44375,0.058111352390679105,20
matmul_128x112x48,128,112,48,1.281414,1.232578,1.43125,0.0646799094716679,20
matmul_128x112x64,128,112,64,1.2985117,1.2625,1.385078,0.03824087233796349,20
matmul_128x112x80,128,112,80,1.297539,1.258828,1.432578,0.05865631900988565,20
matmul_128x112x96,128,112,96,1.3273125,1.25125,1.48375,0.08261761713460393,20
matmul_128x128x112,128,128,112,1.3093945,1.264844,1.450078,0.06413204374487635,20
matmul_128x128x128,128,128,128,1.2898047,1.2375,1.435,0.06193398763632813,20
matmul_128x128x32,128,128,32,1.3128164,1.254922,1.428672,0.06438122346281111,20
matmul_128x128x48,128,128,48,1.3091914,1.247422,1.43125,0.06955045149227247,20
matmul_128x128x64,128,128,64,1.2665781,1.2525,1.30625,0.013350002995860094,20
matmul_128x128x80,128,128,80,1.3395703,1.251172,1.460078,0.07198441114362703,20
matmul_128x128x96,128,128,96,1.2959179,1.25375,1.456328,0.05872974199437892,20
matmul_128x32x112,128,32,112,1.1637265,1.133828,1.305078,0.04879955186107865,20
matmul_128x32x128,128,32,128,1.1688867,1.151328,1.247578,0.02695602855548664,20
matmul_128x32x32,128,32,32,1.203168,1.162422,1.377656,0.05713127886211766,20
matmul_128x32x48,128,32,48,1.1671211,1.12,1.297344,0.06803878375247305,20
matmul_128x32x64,128,32,64,1.1614492,1.128594,1.328594,0.06034501730758415,20
matmul_128x32x80,128,32,80,1.1541914,1.126328,1.27,0.0414261899672176,20
matmul_128x32x96,128,32,96,1.1717851,1.135,1.312578,0.05567426298890626,20
matmul_128x48x112,128,48,112,1.1835077999999999,1.153828,1.307578,0.05451444793099398,20
matmul_128x48x128,128,48,128,1.2106563,1.167422,1.314922,0.05715544413457963,20
matmul_128x48x32,128,48,32,1.2473164,1.2175,1.405078,0.0532596175751632,20
matmul_128x48x48,128,48,48,1.2714258,1.215,1.396328,0.06689679042855572,20
matmul_128x48x64,128,48,64,1.2042539,1.171094,1.357578,0.048539981330532264,20
matmul_128x48x80,128,48,80,1.202246,1.13625,1.431406,0.0811179216722239,20
matmul_128x48x96,128,48,96,1.165164,1.14,1.3025,0.041061819525403914,20
matmul_128x64x112,128,64,112,1.1820312,1.1475,1.307422,0.04548727191042165,20
matmul_128x64x128,128,64,128,1.2026289000000001,1.147578,1.32,0.05517019311367324,20
matmul_128x64x32,128,64,32,1.2647461,1.20875,1.376406,0.05938508553669009,20
matmul_128x64x48,128,64,48,1.2427929,1.187578,1.376172,0.06674308668942108,20
matmul_128x64x64,128,64,64,1.2873281,1.228828,1.44875,0.07130966317769134,20
matmul_128x64x80,128,64,80,1.1844726,1.148906,1.28875,0.04236777537655118,20
matmul_128x64x96,128,64,96,1.2074219,1.1575,1.281328,0.044312070464282996,20
matmul_128x80x112,128,80,112,1.1952148,1.158828,1.338906,0.05507462321499515,20
matmul_128x80x128,128,80,128,1.2227969,1.175,1.337578,0.05393672464139908,20
matmul_128x80x32,128,80,32,1.2149727,1.186406,1.327344,0.040810299939701776,20
matmul_128x80x48,128,80,48,1.2761718,1.227578,1.4325,0.06538040892435434,20
matmul_128x80x64,128,80,64,1.3056444999999999,1.225078,1.427656,0.07433819630757231,20
matmul_128x80x80,128,80,80,1.3252850999999999,1.241328,1.4675,0.07377194866535797,20
matmul_128x80x96,128,80,96,1.2318086,1.178828,1.327344,0.050132388904831425,20
matmul_128x96x112,128,96,112,1.1901093,1.165078,1.26625,0.032469712541641674,20
matmul_128x96x128,128,96,128,1.2461914,1.183672,1.36,0.06739219412583876,20
matmul_128x96x32,128,96,32,1.261207,1.227422,1.412578,0.06219368231750332,20
matmul_128x96x48,128,96,48,1.2952187,1.259844,1.388828,0.04556637259750591,20
matmul_128x96x64,128,96,64,1.2974101,1.255078,1.42625,0.0499872065926557,20
matmul_128x96x80,128,96,80,1.2975195,1.24,1.40875,0.0578233180058921,20
matmul_128x96x96,128,96,96,1.3094141,1.236172,1.46875,0.08752533425838546,20
matmul_32x112x112,32,112,112,1.1589805,1.142422,1.294922,0.03590701245615282,20
matmul_32x112x128,32,112,128,1.2355039,1.163828,1.386328,0.05072406569075471,20
matmul_32x112x32,32,112,32,1.1698672,1.121172,1.31375,0.06460565240514744,20
matmul_32x112x48,32,112,48,1.1640312,1.130078,1.2825,0.04823082987118464,20
matmul_32x112x64,32,112,64,1.1875781,1.13,1.318906,0.07446687943530046,20
matmul_32x112x80,32,112,80,1.1543047,1.112656,1.260156,0.04320966611778582,20
matmul_32x112x96,32,112,96,1.1423203,1.107422,1.256094,0.05424913598448512,20
matmul_32x128x112,32,128,112,1.1419531,1.105,1.279922,0.04504375992754744,20
matmul_32x128x128,32,128,128,1.1676640999999999,1.091172,1.3225,0.08688245687491263,20
matmul_32x128x32,32,128,32,1.1980781,1.131328,1.30875,0.06342607951233674,20
matmul_32x128x48,32,128,48,1.1755234,1.127422,1.298828,0.05633511069007641,20
matmul_32x128x64,32,128,64,1.1824649,1.129844,1.333594,0.0678728996487281,20
matmul_32x128x80,32,128,80,1.2298047,1.198828,1.44,0.05875909851794959,20
matmul_32x128x96,32,128,96,1.190457,1.128906,1.336094,0.07132271326568379,20
matmul_32x32x112,32,32,112,1.178582,1.132344,1.331406,0.06270948931801565,20
matmul_32x32x128,32,32,128,1.1651758,1.12875,1.273672,0.0465081269000093,20
matmul_32x32x32,32,32,32,1.1584219,1.12,1.262578,0.04743379662767665,20
matmul_32x32x48,32,32,48,1.1781211,1.127422,1.2975,0.059679051232316656,20
matmul_32x32x64,32,32,64,1.1929296,1.122656,1.336328,0.062021856743706416,20
matmul_32x32x80,32,32,80,1.1798828000000001,1.13125,1.268594,0.05361824257666904,20
matmul_32x32x96,32,32,96,1.1836445,1.12375,1.336328,0.06815462804959724,20
matmul_32x48x112,32,48,112,1.2025547,1.125,1.329922,0.06352663732151222,20
matmul_32x48x128,32,48,128,1.1708828,1.097656,1.625,0.11619818648535016,20
matmul_32x48x32,32,48,32,1.1578047,1.126172,1.2875,0.048972404157422135,20
matmul_32x48x48,32,48,48,1.1631367,1.125156,1.2775,0.052851867065661154,20
matmul_32x48x64,32,48,64,1.1757812,1.138828,1.267656,0.050220930605727174,20
matmul_32x48x80,32,48,80,1.1854961,1.1375,1.29625,0.058741038567508085,20
matmul_32x48x96,32,48,96,1.1732891,1.1225,1.304922,0.05507037878923181,20
matmul_32x64x112,32,64,112,1.1940508,1.149844,1.338672,0.05700289704696917,20
matmul_32x64x128,32,64,128,1.1789063,1.154844,1.291094,0.04214583385928837,20
matmul_32x64x32,32,64,32,1.1790742,1.141328,1.317656,0.051749955329347584,20
matmul_32x64x48,32,64,48,1.1443710999999999,1.08375,1.27875,0.05671983136518248,20
matmul_32x64x64,32,64,64,1.1739648,1.124922,1.3025,0.06390212073377284,20
matmul_32x64x80,32,64,80,1.1733125,1.142578,1.29125,0.041090832133470506,20
matmul_32x64x96,32,64,96,1.1955976,1.176328,1.354922,0.04119212969590441,20
matmul_32x80x112,32,80,112,1.1782226,1.136328,1.28625,0.046953001747436066,20
matmul_32x80x128,32,80,128,1.1892851,1.138828,1.295,0.05559753794804417,20
matmul_32x80x32,32,80,32,1.1485664,1.121094,1.27875,0.04969761259795931,20
matmul_32x80x48,32,80,48,1.1640039,1.08,1.297578,0.07247754690130989,20
matmul_32x80x64,32,80,64,1.1704375,1.123672,1.270156,0.0526661732998766,20
matmul_32x80x80,32,80,80,1.1662773,1.123906,1.271172,0.04811146680814853,20
matmul_32x80x96,32,80,96,1.1456211,1.13125,1.2225,0.025359840963099196,20
matmul_32x96x112,32,96,112,1.1697226,1.138828,1.316328,0.04546315121919009,20
matmul_32x96x128,32,96,128,1.1723594,1.12125,1.299922,0.057872015242711496,20
matmul_32x96x32,32,96,32,1.1674258,1.126172,1.3425,0.06604843151856948,20
matmul_32x96x48,32,96,48,1.1568906,1.119922,1.240078,0.04518120426670226,20
matmul_32x96x64,32,96,64,1.1770351000000001,1.1375,1.260078,0.050798383105121934,20
matmul_32x96x80,32,96,80,1.1707226,1.12875,1.31125,0.06419158628946549,20
matmul_32x96x96,32,96,96,1.1260078,1.09625,1.242578,0.03967000389210971,20
matmul_48x112x112,48,112,112,1.1970547,1.140078,1.367422,0.06456844098368147,20
matmul_48x112x128,48,112,128,1.1840859,1.15125,1.304922,0.051573900876009195,20
matmul_48x112x32,48,112,32,1.2492343,1.207578,1.352656,0.05534078724365393,20
matmul_48x112x48,48,112,48,1.2263086,1.199922,1.45125,0.054081291922827644,20
matmul_48x112x64,48,112,64,1.1605664,1.135156,1.231406,0.033047348084385315,20
matmul_48x112x80,48,112,80,1.193375,1.132578,1.281328,0.0550259005254033,20
matmul_48x112x96,48,112,96,1.2169336,1.18125,1.32,0.04553935780977063,20
matmul_48x128x112,48,128,112,1.207289,1.155156,1.325078,0.05639964769020234,20
matmul_48x128x128,48,128,128,1.1694453,1.146172,1.275,0.03891208163228863,20
matmul_48x128x32,48,128,32,1.2292812,1.207656,1.3125,0.0346077676489268,20
matmul_48x128x48,48,128,48,1.195625,1.12625,1.31375,0.0680860638974866,20
matmul_48x128x64,48,128,64,1.1792773,1.131406,1.301406,0.0609698791182559,20
matmul_48x128x80,48,128,80,1.2088281,1.135,1.3225,0.06532677698261902,20
matmul_48x128x96,48,128,96,1.2194453,1.1825,1.310078,0.047526495751649696,20
matmul_48x32x112,48,32,112,1.1828242,1.122578,1.316328,0.07279003702763318,20
matmul_48x32x128,48,32,128,1.1941562000000001,1.137578,1.300078,0.04450135856897194,20
matmul_48x32x32,48,32,32,1.2357031,1.201094,1.34,0.047188652848684766,20
matmul_48x32x48,48,32,48,1.1729492,1.127344,1.317344,0.058035577180680635,20
matmul_48x32x64,48,32,64,1.1813164,1.130156,1.331172,0.05165452507451486,20
matmul_48x32x80,48,32,80,1.1966523,1.143672,1.332422,0.0532465132845137,20
matmul_48x32x96,48,32,96,1.1770898,1.12875,1.315156,0.0680387188495987,20
matmul_48x48x112,48,48,112,1.1993906,1.137578,1.342422,0.06737978410582339,20
matmul_48x48x128,48,48,128,1.1945508,1.105,1.352422,0.08065908753943808,20
matmul_48x48x32,48,48,32,1.2388476,1.196406,1.39125,0.06211980597319481,20
matmul_48x48x48,48,48,48,1.1608515,1.104922,1.273672,0.05616610889280024,20
matmul_48x48x64,48,48,64,1.1645976,1.11625,1.337422,0.0679273469295262,20
matmul_48x48x80,48,48,80,1.1994804000000001,1.145078,1.323828,0.06740162867811993,20
matmul_48x48x96,48,48,96,1.1921836,1.148828,1.293828,0.050091062039575814,20
matmul_48x64x112,48,64,112,1.1704062,1.15,1.251328,0.029661531329316083,20
matmul_48x64x128,48,64,128,1.1811054,1.150078,1.29625,0.04277001752629988,20
matmul_48x64x32,48,64,32,1.2646875,1.18375,1.413672,0.07740837188743319,20
matmul_48x64x48,48,64,48,1.2046289,1.166172,1.2825,0.03774630489534878,20
matmul_48x64x64,48,64,64,1.1792734,1.132422,1.27125,0.046823605945359614,20
matmul_48x64x80,48,64,80,1.2026367,1.14875,1.319922,0.06217251008799714,20
matmul_48x64x96,48,64,96,1.1758867,1.153672,1.286094,0.0352313814437013,20
matmul_48x80x112,48,80,112,1.1901484,1.142344,1.28875,0.047551056073722654,20
matmul_48x80x128,48,80,128,1.1988867,1.150078,1.393906,0.07103334348933384,20
matmul_48x80x32,48,80,32,1.2637890999999999,1.20875,1.397422,0.06468067023535498,20
matmul_48x80x48,48,80,48,1.1761836,1.132656,1.266094,0.05318768131457746,20
matmul_48x80x64,48,80,64,1.17675,1.12,1.326094,0.07451678229061805,20
matmul_48x80x80,48,80,80,1.1926484,1.142656,1.3175,0.056389178336945026,20
matmul_48x80x96,48,80,96,1.1810547,1.133906,1.284844,0.052023227950902654,20
matmul_48x96x112,48,96,112,1.1983984,1.150078,1.32625,0.05099310328435032,20
matmul_48x96x128,48,96,128,1.1975,1.165078,1.293594,0.047273553407687394,20
matmul_48x96x32,48,96,32,1.2342108999999999,1.213906,1.311094,0.030800885116981185,20
matmul_48x96x48,48,96,48,1.1834375,1.116328,1.31625,0.06180512259087984,20
matmul_48x96x64,48,96,64,1.186457,1.139844,1.3825,0.06357339430097601,20
matmul_48x96x80,48,96,80,1.2015429,1.140156,1.367578,0.0744955690903475,20
matmul_48x96x96,48,96,96,1.1712109,1.146172,1.271406,0.03887205561826484,20
matmul_64x112x112,64,112,112,1.2159609,1.165,1.337422,0.06202706537760673,20
matmul_64x112x128,64,112,128,1.2152812,1.166406,1.352344,0.06734074346704774,20
matmul_64x112x32,64,112,32,1.2522539,1.225,1.415078,0.05070175251813814,20
matmul_64x112x48,64,112,48,1.2389843,1.220156,1.333828,0.02883961540932705,20
matmul_64x112x64,64,112,64,1.2284648,1.147656,1.376172,0.06825198531571695,20
matmul_64x112x80,64,112,80,1.2165742,1.168828,1.324922,0.0555176259309647,20
matmul_64x112x96,64,112,96,1.2145234,1.148906,1.308828,0.06620411627876797,20
matmul_64x128x112,64,128,112,1.1969922,1.15,1.33125,0.057395111029278086,20
matmul_64x128x128,64,128,128,1.2032695,1.158906,1.346406,0.05429968716348771,20
matmul_64x128x32,64,128,32,1.2450234,1.217344,1.38875,0.04567552575147529,20
matmul_64x128x48,64,128,48,1.2345156,1.172422,1.334922,0.06341553720492694,20
matmul_64x128x64,64,128,64,1.2009531,1.141406,1.33375,0.061127525037847144,20
matmul_64x128x80,64,128,80,1.1926796,1.14875,1.33125,0.06493696001054045,20
matmul_64x128x96,64,128,96,1.2026836,1.1525,1.298594,0.05893315842849331,20
matmul_64x32x112,64,32,112,1.1585664,1.1425,1.241172,0.025036463325149947,20
matmul_64x32x128,64,32,128,1.1499531,1.14,1.212578,0.018387928723113862,20
matmul_64x32x32,64,32,32,1.2326172,1.19875,1.406094,0.05427813287872015,20
matmul_64x32x48,64,32,48,1.1349219,1.08375,1.24625,0.04098098501538953,20
matmul_64x32x64,64,32,64,1.132168,1.110156,1.263672,0.04323569622186594,20
matmul_64x32x80,64,32,80,1.184332,1.125,1.293906,0.06100295763321643,20
matmul_64x32x96,64,32,96,1.1795664,1.143906,1.3275,0.05475421921969022,20
matmul_64x48x112,64,48,112,1.2065781,1.15375,1.33625,0.06806333422544188,20
matmul_64x48x128,64,48,128,1.1863242,1.153828,1.312656,0.048728001148804545,20
matmul_64x48x32,64,48,32,1.272668,1.2175,1.416172,0.059609013705540934,20
matmul_64x48x48,64,48,48,1.2625664,1.224844,1.42125,0.06880196323269913,20
matmul_64x48x64,64,48,64,1.2179492,1.155,1.352344,0.06518361797552319,20
matmul_64x48x80,64,48,80,1.2091602,1.147578,1.339844,0.06866115151624565,20
matmul_64x48x96,64,48,96,1.2023906,1.156172,1.36,0.07000168938442622,20
matmul_64x64x112,64,64,112,1.2160195,1.192422,1.34,0.03758081128434394,20
matmul_64x64x128,64,64,128,1.2095859,1.152656,1.330156,0.060979098998971075,20
matmul_64x64x32,64,64,32,1.260582,1.22375,1.402422,0.04752069518807459,20
matmul_64x64x48,64,64,48,1.2837852,1.2125,1.402656,0.05770163433387307,20
matmul_64x64x64,64,64,64,1.2027226,1.155,1.338672,0.05931201651249895,20
matmul_64x64x80,64,64,80,1.2190039,1.1675,1.315,0.05936068636457706,20
matmul_64x64x96,64,64,96,1.2073711,1.1625,1.343906,0.053703445591605455,20
matmul_64x80x112,64,80,112,1.2203281,1.188594,1.327578,0.04674785539229523,20
matmul_64x80x128,64,80,128,1.2060429,1.17125,1.351328,0.05596168831385312,20
matmul_64x80x32,64,80,32,1.2431875,1.202578,1.407656,0.0574473956493655,20
matmul_64x80x48,64,80,48,1.2559492,1.21625,1.39875,0.05858773612428135,20
matmul_64x80x64,64,80,64,1.2303945,1.183906,1.431328,0.06219816844443335,20
matmul_64x80x80,64,80,80,1.1908789,1.14625,1.357656,0.060434705729581,20
matmul_64x80x96,64,80,96,1.2230312,1.173672,1.362344,0.0623412692621914,20
matmul_64x96x112,64,96,112,1.2483906,1.219922,1.331328,0.03546022121877148,20
matmul_64x96x128,64,96,128,1.2352461,1.16625,1.339922,0.06584468486074277,20
matmul_64x96x32,64,96,32,1.2342461,1.205,1.397578,0.05127690665386782,20
matmul_64x96x48,64,96,48,1.2619648,1.233594,1.356172,0.04522647454475496,20
matmul_64x96x64,64,96,64,1.2108242,1.146406,1.33375,0.06629333762476874,20
matmul_64x96x80,64,96,80,1.2017265,1.15125,1.352344,0.07474855909155141,20
matmul_64x96x96,64,96,96,1.2045078,1.157656,1.331172,0.05949175763839279,20
matmul_80x112x112,80,112,112,1.2217265,1.162656,1.351406,0.06481972645121643,20
matmul_80x112x128,80,112,128,1.2169023,1.180078,1.318906,0.04343377952106183,20
matmul_80x112x32,80,112,32,1.2857187,1.2325,1.413906,0.0618522114186627,20
matmul_80x112x48,80,112,48,1.2679414,1.217656,1.379922,0.05111863665960628,20
matmul_80x112x64,80,112,64,1.2271875,1.1975,1.36625,0.04572231012663061,20
matmul_80x112x80,80,112,80,1.1945703,1.155078,1.323672,0.05415802754425431,20
matmul_80x112x96,80,112,96,1.200457,1.159922,1.3575,0.052645829938322154,20
matmul_80x128x112,80,128,112,1.2586289,1.21625,1.39625,0.0534771134656785,20
matmul_80x128x128,80,128,128,1.2160742,1.162422,1.332578,0.06561713170362239,20
matmul_80x128x32,80,128,32,1.2634414,1.216172,1.376406,0.05791680380138757,20
matmul_80x128x48,80,128,48,1.2861367,1.23375,1.395,0.06153245721619736,20
matmul_80x128x64,80,128,64,1.2813945,1.23625,1.411328,0.06346424701191587,20
matmul_80x128x80,80,128,80,1.1969453,1.161406,1.291328,0.0471270917068661,20
matmul_80x128x96,80,128,96,1.2249296,1.176406,1.341328,0.0542124731874016,20
matmul_80x32x112,80,32,112,1.149039,1.132656,1.31125,0.04031648389796334,20
matmul_80x32x128,80,32,128,1.1694453,1.148828,1.296406,0.038335960291666214,20
matmul_80x32x32,80,32,32,1.2514179,1.198906,1.373906,0.05723393912328961,20
matmul_80x32x48,80,32,48,1.1352422,1.1175,1.229922,0.025669822847275883,20
matmul_80x32x64,80,32,64,1.1511484,1.125,1.241172,0.03030387914442638,20
matmul_80x32x80,80,32,80,1.2126367,1.190156,1.325,0.038507701913280984,20
matmul_80x32x96,80,32,96,1.1725508,1.144844,1.360078,0.05126725134820472,20
matmul_80x48x112,80,48,112,1.1892421,1.142578,1.321406,0.06454100156277649,20
matmul_80x48x128,80,48,128,1.2029805,1.158594,1.330078,0.0562668829208761,20
matmul_80x48x32,80,48,32,1.2470429,1.220156,1.33125,0.037669556416568724,20
matmul_80x48x48,80,48,48,1.2692227,1.221094,1.4075,0.06731221293823364,20
matmul_80x48x64,80,48,64,1.1836992,1.145156,1.325078,0.058138856166757756,20
matmul_80x48x80,80,48,80,1.2070976,1.158906,1.36625,0.06627684120287852,20
matmul_80x48x96,80,48,96,1.2172187,1.155078,1.3575,0.06752749333661302,20
matmul_80x64x112,80,64,112,1.2256406,1.1675,1.363672,0.05841170041443121,20
matmul_80x64x128,80,64,128,1.2053945,1.157656,1.32125,0.05535580540800055,20
matmul_80x64x32,80,64,32,1.2555664,1.23,1.338906,0.031112174456481272,20
matmul_80x64x48,80,64,48,1.2687578,1.226172,1.350156,0.04842051271234449,20
matmul_80x64x64,80,64,64,1.2615937,1.22125,1.38875,0.0554340511856443,20
matmul_80x64x80,80,64,80,1.2189179,1.162578,1.345078,0.0731891438584051,20
matmul_80x64x96,80,64,96,1.2072851,1.171172,1.331328,0.05434382877654771,20
matmul_80x80x112,80,80,112,1.2321406,1.170156,1.503906,0.0851531536594351,20
matmul_80x80x128,80,80,128,1.2314961,1.175,1.387422,0.06637259836781091,20
matmul_80x80x32,80,80,32,1.2283906,1.200078,1.367578,0.05066484211945668,20
matmul_80x80x48,80,80,48,1.2629336,1.228672,1.391172,0.05363488378834686,20
matmul_80x80x64,80,80,64,1.2741132,1.2225,1.401094,0.07144379197338874,20
matmul_80x80x80,80,80,80,1.2014492,1.16875,1.381172,0.05523036222719683,20
matmul_80x80x96,80,80,96,1.2411406,1.195,1.35375,0.05621667979149023,20
matmul_80x96x112,80,96,112,1.2400078,1.180156,1.376328,0.07233999087030482,20
matmul_80x96x128,80,96,128,1.2478672,1.172578,1.354844,0.07105747944157234,20
matmul_80x96x32,80,96,32,1.2772577999999999,1.241406,1.436172,0.05581355238517461,20
matmul_80x96x48,80,96,48,1.2851719,1.232422,1.42875,0.06827123313581063,20
matmul_80x96x64,80,96,64,1.2968281,1.243906,1.408594,0.05399209511527442,20
matmul_80x96x80,80,96,80,1.1902539,1.157422,1.287656,0.04358568610751881,20
matmul_80x96x96,80,96,96,1.2338554,1.16125,1.351328,0.07494819576522946,20
matmul_96x112x112,96,112,112,1.2304062,1.182578,1.335,0.054714370866585996,20
matmul_96x112x128,96,112,128,1.2564492,1.190078,1.340156,0.0593485551614137,20
matmul_96x112x32,96,112,32,1.2984492,1.238594,1.42,0.06717302983975511,20
matmul_96x112x48,96,112,48,1.2793906,1.243828,1.34875,0.040619362865769455,20
matmul_96x112x64,96,112,64,1.3156015,1.241406,1.444922,0.05597995536326985,20
matmul_96x112x80,96,112,80,1.3064883,1.246094,1.41,0.06433584109155559,20
matmul_96x112x96,96,112,96,1.2350273,1.177578,1.34375,0.06462460663270285,20
matmul_96x128x112,96,128,112,1.253039,1.180078,1.35625,0.06700777983268258,20
matmul_96x128x128,96,128,128,1.2535898,1.205,1.348672,0.05832521180921226,20
matmul_96x128x32,96,128,32,1.2710078,1.235078,1.36625,0.044408909119917066,20
matmul_96x128x48,96,128,48,1.251,1.192422,1.4275,0.059384601353336855,20
matmul_96x128x64,96,128,64,1.2749179,1.233828,1.37375,0.04732992152283684,20
matmul_96x128x80,96,128,80,1.2957187000000001,1.254922,1.430156,0.057120132681826565,20
matmul_96x128x96,96,128,96,1.2224961,1.168828,1.338906,0.06578443143760093,20
matmul_96x32x112,96,32,112,1.2108672,1.153828,1.3375,0.07168887051962075,20
matmul_96x32x128,96,32,128,1.1670234,1.14,1.283672,0.04639814797165936,20
matmul_96x32x32,96,32,32,1.2122343,1.168594,1.3325,0.04953299711792342,20
matmul_96x32x48,96,32,48,1.2023047,1.136172,1.327344,0.07106617030486449,20
matmul_96x32x64,96,32,64,1.1725508,1.127578,1.317578,0.05418528016624751,20
matmul_96x32x80,96,32,80,1.1594531,1.128672,1.258672,0.03929144299757366,20
matmul_96x32x96,96,32,96,1.1677891,1.138594,1.286172,0.04808654703421408,20
matmul_96x48x112,96,48,112,1.1954414,1.150156,1.356328,0.06750435297964126,20
matmul_96x48x128,96,48,128,1.1985898,1.157656,1.344922,0.0620976683277832,20
matmul_96x48x32,96,48,32,1.2469961,1.19875,1.389922,0.06170166286072807,20
matmul_96x48x48,96,48,48,1.2293828,1.207578,1.335,0.03698698772840324,20
matmul_96x48x64,96,48,64,1.1957461,1.140156,1.315,0.058793954427752454,20
matmul_96x48x80,96,48,80,1.2096211,1.146172,1.336094,0.07123382578958574,20
matmul_96x48x96,96,48,96,1.2140976,1.15875,1.3675,0.06725506610258561,20
matmul_96x64x112,96,64,112,1.2005234,1.174922,1.316172,0.04646047154347559,20
matmul_96x64x128,96,64,128,1.213289,1.161406,1.341172,0.06421716674731634,20
