Operation_Type,Operation,Input_Shapes,Predicted_Latency_us,Kernel_Name,Actual_Duration_us,Error_Percentage
matmul,linear,"[(2503, 32), (32, 836)]",11.849383792894585,matmul_linear_49,13.684312400000001,-13.408993842506959
matmul,linear,"[(1903, 387), (387, 94)]",6.66929551597952,matmul_linear_50,6.1518391999999995,8.41140834727151
matmul,linear,"[(1716, 552), (552, 80)]",7.3698084203571534,matmul_linear_51,5.724839300000001,28.73389162831439
matmul,linear,"[(2778, 35), (35, 839)]",12.657944391179269,matmul_linear_52,17.0207054,-25.63208108179072
matmul,linear,"[(345, 80), (80, 3011)]",7.210745662777527,matmul_linear_53,9.121437700000001,-20.947268402901813
matmul,linear,"[(3107, 32), (32, 1124)]",16.318415677850048,matmul_linear_54,25.989000100000005,-37.21029814513701
matmul,linear,"[(2314, 32), (32, 1530)]",16.675247614736502,matmul_linear_55,22.315580399999998,-25.27531296144776
matmul,linear,"[(1065, 32), (32, 3451)]",17.4696994252077,matmul_linear_56,23.023125,-24.121076416830036
matmul,linear,"[(1337, 32), (32, 2884)]",17.99141813486179,matmul_linear_57,23.9153125,-24.77029879972595
matmul,linear,"[(1427, 32), (32, 2968)]",19.519013209623083,matmul_linear_58,25.6099643,-23.78352042598091
matmul,linear,"[(645, 300), (300, 705)]",11.113608845724055,matmul_linear_59,7.3755808,50.68113477550209
matmul,linear,"[(1506, 32), (32, 3150)]",20.282214746700138,matmul_linear_60,29.626696599999995,-31.540748465692452
matmul,linear,"[(733, 76), (76, 2730)]",11.194567711318285,matmul_linear_61,15.732562300000001,-28.8445995137214
matmul,linear,"[(2810, 32), (32, 1826)]",22.156732897651036,matmul_linear_62,33.078160600000004,-33.01703451536228
matmul,linear,"[(88, 1740), (1740, 1105)]",12.11329370688137,matmul_linear_63,11.326285799999997,6.948508282224106
matmul,linear,"[(1877, 48), (48, 1905)]",17.244452077816,matmul_linear_64,23.088294499999996,-25.31084494865568
matmul,linear,"[(2910, 32), (32, 1890)]",22.657840046002445,matmul_linear_65,32.9121249,-31.156556694999527
matmul,linear,"[(2836, 32), (32, 2046)]",23.355051847607783,matmul_linear_66,34.64500000000001,-32.58752533523517
matmul,linear,"[(3479, 54), (54, 1181)]",18.95620190025906,matmul_linear_67,26.3965626,-28.18685452529694
matmul,linear,"[(1825, 32), (32, 4091)]",28.29725663107844,matmul_linear_68,41.524723200000004,-31.854436464784342
matmul,linear,"[(2806, 32), (32, 2681)]",28.252295166258005,matmul_linear_69,46.3234464,-39.01080907862243
matmul,linear,"[(2959, 32), (32, 2694)]",30.231580871823294,matmul_linear_70,46.674723199999995,-35.229223015888614
matmul,linear,"[(1414, 58), (58, 3483)]",21.651289105782663,matmul_linear_71,31.6218481,-31.530601762068862
matmul,linear,"[(2750, 32), (32, 3277)]",32.291495590699206,matmul_linear_72,56.831875000000004,-43.180661221015136
matmul,linear,"[(3630, 32), (32, 2979)]",36.7691668970112,matmul_linear_73,62.2765623,-40.95825855016535
matmul,linear,"[(134, 878), (878, 3069)]",22.302158133007524,matmul_linear_74,16.9564732,31.52592446528044
matmul,linear,"[(2456, 38), (38, 3888)]",33.705511776019094,matmul_linear_75,55.31428579999999,-39.06544884645496
matmul,linear,"[(3273, 32), (32, 3914)]",40.9469204233281,matmul_linear_76,72.06959839999999,-43.18419786930836
matmul,linear,"[(1057, 1154), (1154, 369)]",20.55421782888579,matmul_linear_77,23.3038661,-11.79910775025527
