LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
144, 7655, 0, 40.130633572828216, 100.0, 33.46405228758171,
145, 10207, 0, 35.113157636915844, 87.5, 29.28104575163399,
146, 10207, 0, 40.129323013618105, 100.0, 33.464052287581694,
147, 701, 0, 45.6490727532097, 100.0, 38.600723763570564,
148, 1403, 0, 34.21240199572345, 75.0, 28.950542822677928,
149, 1403, 0, 45.616535994297934, 100.0, 38.600723763570564,
150, 2105, 0, 38.00475059382423, 83.33333333333334, 32.16726980297547,
151, 2105, 0, 45.605700712589076, 100.0, 38.60072376357057,
152, 2807, 0, 39.900249376558605, 87.5, 33.775633293124244,
153, 2807, 0, 45.60028500178126, 100.0, 38.600723763570564,
154, 1403, 0, 34.21240199572345, 75.0, 28.950542822677928,
155, 2807, 0, 25.65016031350196, 56.25, 21.71290711700844,
156, 2807, 0, 34.200213751335944, 75.0, 28.95054282267792,
157, 4211, 0, 28.49679411066255, 62.5, 24.1254523522316,
158, 4211, 0, 34.19615293279506, 75.0, 28.95054282267792,
159, 5615, 0, 29.919857524487977, 65.625, 25.331724969843183,
160, 5615, 0, 34.19412288512912, 75.0, 28.950542822677928,
161, 1403, 0, 45.616535994297934, 100.0, 38.600723763570564,
162, 2807, 0, 34.200213751335944, 75.0, 28.950542822677928,
163, 2807, 0, 45.60028500178126, 100.0, 38.600723763570564,
164, 4211, 0, 37.9957254808834, 83.33333333333334, 32.16726980297547,
165, 4211, 0, 45.59487057706008, 100.0, 38.600723763570564,
166, 5615, 0, 39.893143365983974, 87.5, 33.775633293124244,
167, 5615, 0, 45.59216384683882, 100.0, 38.600723763570564,
168, 2105, 0, 38.00475059382423, 83.33333333333334, 32.16726980297547,
169, 4211, 0, 28.49679411066255, 62.5, 24.125452352231605,
170, 4211, 0, 37.9957254808834, 83.33333333333334, 32.16726980297547,
171, 6317, 0, 31.660598385309484, 69.44444444444444, 26.806058169146223,
172, 6317, 0, 37.99271806237138, 83.33333333333334, 32.167269802975476,
173, 8423, 0, 33.24231271518461, 72.91666666666666, 28.146361077603544,
174, 8423, 0, 37.99121453163956, 83.33333333333334, 32.167269802975476,
175, 2105, 0, 45.605700712589076, 100.0, 38.60072376357057,
176, 4211, 0, 34.19615293279506, 75.0, 28.95054282267792,
177, 4211, 0, 45.59487057706008, 100.0, 38.600723763570564,
178, 6317, 0, 37.99271806237138, 83.33333333333334, 32.16726980297547,
179, 6317, 0, 45.591261674845654, 100.0, 38.600723763570564,
180, 8423, 0, 39.89077525822154, 87.5, 33.775633293124244,
181, 8423, 0, 45.58945743796747, 100.0, 38.600723763570564,
182, 2807, 0, 39.900249376558605, 87.5, 33.775633293124244,
183, 5615, 0, 29.919857524487977, 65.625, 25.331724969843183,
184, 5615, 0, 39.893143365983974, 87.5, 33.775633293124244,
185, 8423, 0, 33.24231271518461, 72.91666666666666, 28.146361077603537,
186, 8423, 0, 39.89077525822154, 87.5, 33.775633293124244,
187, 11231, 0, 34.903392396046655, 76.5625, 29.55367913148372,
188, 11231, 0, 39.88959130976761, 87.5, 33.775633293124244,
