kernel_name,event_type,event_name,dur(us)
matmul_2x128x2,main,jit_validation_matrix_multiply(17699181076748948927),1.085714
matmul_2x128x2,sub,copy-start,0.008572
matmul_2x128x2,sub,copy-start.1,0.008572
matmul_2x128x2,sub,copy-done,0.417143
matmul_2x128x2,sub,copy-done.1,0.01
matmul_2x128x2,sub,fusion,0.612767
matmul_2x128x8,main,jit_validation_matrix_multiply(1582330421467372776),1.395625
matmul_2x128x8,sub,copy-start,0.008571
matmul_2x128x8,sub,copy-done,0.437232
matmul_2x128x8,sub,fusion,0.921429
matmul_2x128x32,main,jit_validation_matrix_multiply(2604711717740948037),1.475714
matmul_2x128x32,sub,copy-start,0.008572
matmul_2x128x32,sub,copy-done,0.481429
matmul_2x128x32,sub,fusion,0.959911
matmul_2x128x128,main,jit_validation_matrix_multiply(17283314558781584980),1.560089
matmul_2x128x128,sub,copy-start,0.008571
matmul_2x128x128,sub,copy-done,0.485714
matmul_2x128x128,sub,fusion,1.038571
matmul_2x128x512,main,jit_validation_matrix_multiply(3026287694808356371),2.210089
matmul_2x128x512,sub,copy-start,0.008572
matmul_2x128x512,sub,copy-done,0.605625
matmul_2x128x512,sub,fusion,1.56991
matmul_2x512x2,main,jit_validation_matrix_multiply(2556042199151154921),1.494197
matmul_2x512x2,sub,copy-start,0.008572
matmul_2x512x2,sub,copy-done,0.434375
matmul_2x512x2,sub,fusion,0.964375
matmul_2x512x8,main,jit_validation_matrix_multiply(13914232399319451747),1.677232
matmul_2x512x8,sub,copy-start,0.008571
matmul_2x512x8,sub,copy-done,0.602857
matmul_2x512x8,sub,fusion,0.981429
matmul_2x512x32,main,jit_validation_matrix_multiply(10701921352780548133),1.711428
matmul_2x512x32,sub,copy-start,0.008571
matmul_2x512x32,sub,copy-done,0.607232
matmul_2x512x32,sub,fusion,1.01009
matmul_2x512x128,main,jit_validation_matrix_multiply(3007720124121964165),1.894286
matmul_2x512x128,sub,copy-start,0.008572
matmul_2x512x128,sub,copy-done,0.607054
matmul_2x512x128,sub,fusion,1.194285
matmul_2x512x512,main,jit_validation_matrix_multiply(348562640313201613),2.655714
matmul_2x512x512,sub,copy-start,0.008571
matmul_2x512x512,sub,copy-done,1.009911
matmul_2x512x512,sub,fusion,1.554286
matmul_8x2x2,main,jit_validation_matrix_multiply(6724248886681041351),1.19
matmul_8x2x2,sub,copy-start,0.008572
matmul_8x2x2,sub,copy-start.1,0.008572
matmul_8x2x2,sub,copy-done,0.422858
matmul_8x2x2,sub,copy-done.1,0.009911
matmul_8x2x2,sub,fusion,0.711429
matmul_8x2x8,main,jit_validation_matrix_multiply(12054036545236500724),1.391429
matmul_8x2x8,sub,copy-start,0.008572
matmul_8x2x8,sub,copy-done,0.435625
matmul_8x2x8,sub,fusion,0.92
matmul_8x2x32,main,jit_validation_matrix_multiply(14175303755222613642),1.39009
matmul_8x2x32,sub,copy-start,0.008572
matmul_8x2x32,sub,copy-done,0.435625
matmul_8x2x32,sub,fusion,0.918572
matmul_8x2x128,main,jit_validation_matrix_multiply(8993717026722004882),1.401429
matmul_8x2x128,sub,copy-start,0.008572
matmul_8x2x128,sub,copy-done,0.437053
matmul_8x2x128,sub,fusion,0.928571
matmul_8x2x512,main,jit_validation_matrix_multiply(17787213869952607016),1.464375
matmul_8x2x512,sub,copy-start,0.008571
matmul_8x2x512,sub,copy-done,0.448482
matmul_8x2x512,sub,fusion,0.98134
matmul_8x8x2,main,jit_validation_matrix_multiply(8679430869576633485),1.512946
matmul_8x8x2,sub,copy-start,0.008571
matmul_8x8x2,sub,copy-done,0.434286
matmul_8x8x2,sub,fusion,1.042857
matmul_8x8x8,main,jit_validation_matrix_multiply(7384180694663115919),1.418482
matmul_8x8x8,sub,copy-start,0.008572
matmul_8x8x8,sub,copy-done,0.437233
matmul_8x8x8,sub,fusion,0.944286
matmul_8x8x32,main,jit_validation_matrix_multiply(7346604368399314637),1.414197
matmul_8x8x32,sub,copy-start,0.008572
matmul_8x8x32,sub,copy-done,0.434286
matmul_8x8x32,sub,fusion,0.942858
matmul_8x8x128,main,jit_validation_matrix_multiply(4476716770772401677),1.605714
matmul_8x8x128,sub,copy-start,0.008571
matmul_8x8x128,sub,copy-done,0.502857
matmul_8x8x128,sub,fusion,1.065804
matmul_8x8x512,main,jit_validation_matrix_multiply(8425507812625148950),1.542857
matmul_8x8x512,sub,copy-start,0.008571
matmul_8x8x512,sub,copy-done,0.507232
matmul_8x8x512,sub,fusion,0.998661
matmul_8x32x2,main,jit_validation_matrix_multiply(8679430869576633485),1.502857
matmul_8x32x2,sub,copy-start,0.008571
matmul_8x32x2,sub,copy-done,0.424375
matmul_8x32x2,sub,fusion,1.041518
matmul_8x32x8,main,jit_validation_matrix_multiply(7384180694663115919),1.412768
matmul_8x32x8,sub,copy-start,0.008572
matmul_8x32x8,sub,copy-done,0.434375
matmul_8x32x8,sub,fusion,0.941429
matmul_8x32x32,main,jit_validation_matrix_multiply(16936758000665637303),1.442768
matmul_8x32x32,sub,copy-start,0.008572
matmul_8x32x32,sub,copy-done,0.445803
matmul_8x32x32,sub,fusion,0.95866
matmul_8x32x128,main,jit_validation_matrix_multiply(18216115843676652987),1.447143
matmul_8x32x128,sub,copy-start,0.008571
matmul_8x32x128,sub,copy-done,0.450089
matmul_8x32x128,sub,fusion,0.961428
matmul_8x32x512,main,jit_validation_matrix_multiply(6714503301320320318),1.648571
matmul_8x32x512,sub,copy-start,0.008571
matmul_8x32x512,sub,copy-done,0.51866
matmul_8x32x512,sub,fusion,1.092946
matmul_8x128x2,main,jit_validation_matrix_multiply(8679430869576633485),1.504285
matmul_8x128x2,sub,copy-start,0.008571
matmul_8x128x2,sub,copy-done,0.425714
matmul_8x128x2,sub,fusion,1.042858
matmul_8x128x8,main,jit_validation_matrix_multiply(7384180694663115919),1.414375
matmul_8x128x8,sub,copy-start,0.008572
matmul_8x128x8,sub,copy-done,0.435715
matmul_8x128x8,sub,fusion,0.944196
matmul_8x128x32,main,jit_validation_matrix_multiply(16936758000665637303),1.445625
matmul_8x128x32,sub,copy-start,0.008572
matmul_8x128x32,sub,copy-done,0.447142
matmul_8x128x32,sub,fusion,0.960089
matmul_8x128x128,main,jit_validation_matrix_multiply(6889704054357603370),1.811339
matmul_8x128x128,sub,copy-start,0.008571
matmul_8x128x128,sub,copy-done,0.721429
matmul_8x128x128,sub,fusion,1.051518
matmul_8x128x512,main,jit_validation_matrix_multiply(249582176010972531),2.437143
matmul_8x128x512,sub,copy-start,0.008571
matmul_8x128x512,sub,copy-done,0.815625
matmul_8x128x512,sub,fusion,1.585714
matmul_8x512x2,main,jit_validation_matrix_multiply(6384554240438964693),1.614375
matmul_8x512x2,sub,copy-start,0.008572
matmul_8x512x2,sub,copy-done,0.435804
matmul_8x512x2,sub,fusion,1.085715
matmul_8x512x8,main,jit_validation_matrix_multiply(17051354177932804906),1.848482
matmul_8x512x8,sub,copy-start,0.008571
matmul_8x512x8,sub,copy-done,0.662857
matmul_8x512x8,sub,fusion,1.091428
matmul_8x512x32,main,jit_validation_matrix_multiply(13566329856387951947),1.602946
matmul_8x512x32,sub,copy-start,0.008571
matmul_8x512x32,sub,copy-done,0.481428
matmul_8x512x32,sub,fusion,1.029911
matmul_8x512x128,main,jit_validation_matrix_multiply(3056992637747805138),1.93
matmul_8x512x128,sub,copy-start,0.008572
matmul_8x512x128,sub,copy-done,0.632768
matmul_8x512x128,sub,fusion,1.202946
matmul_8x512x512,main,jit_validation_matrix_multiply(13834622277694708165),3.077143
matmul_8x512x512,sub,copy-start,0.008572
matmul_8x512x512,sub,copy-done,1.265715
matmul_8x512x512,sub,fusion,1.717232
matmul_32x2x2,main,jit_validation_matrix_multiply(6724248886681041351),1.201429
matmul_32x2x2,sub,copy-start,0.008572
matmul_32x2x2,sub,copy-start.1,0.008571
matmul_32x2x2,sub,copy-done,0.417143
matmul_32x2x2,sub,copy-done.1,0.00866
matmul_32x2x2,sub,fusion,0.727232
matmul_32x2x8,main,jit_validation_matrix_multiply(13797807527485752475),1.465714
matmul_32x2x8,sub,copy-start,0.008571
matmul_32x2x8,sub,copy-done,0.491429
matmul_32x2x8,sub,fusion,0.937232
matmul_32x2x32,main,jit_validation_matrix_multiply(9169538018579785576),1.425715
matmul_32x2x32,sub,copy-start,0.008572
matmul_32x2x32,sub,copy-done,0.447053
matmul_32x2x32,sub,fusion,0.942857
matmul_32x2x128,main,jit_validation_matrix_multiply(15823338826732936585),1.417232
matmul_32x2x128,sub,copy-start,0.008571
matmul_32x2x128,sub,copy-done,0.444375
matmul_32x2x128,sub,fusion,0.937143
matmul_32x2x512,main,jit_validation_matrix_multiply(17264318986449845181),1.595625
matmul_32x2x512,sub,copy-start,0.008571
matmul_32x2x512,sub,copy-done,0.481428
matmul_32x2x512,sub,fusion,1.077143
matmul_32x8x2,main,jit_validation_matrix_multiply(4809322680006156864),1.604286
matmul_32x8x2,sub,copy-start,0.008572
matmul_32x8x2,sub,copy-done,0.432768
matmul_32x8x2,sub,fusion,1.134375
matmul_32x8x8,main,jit_validation_matrix_multiply(9440721320828923433),1.520089
matmul_32x8x8,sub,copy-start,0.008571
matmul_32x8x8,sub,copy-done,0.435714
matmul_32x8x8,sub,fusion,1.04991
matmul_32x8x32,main,jit_validation_matrix_multiply(10648466755675680233),1.607143
matmul_32x8x32,sub,copy-start,0.008572
matmul_32x8x32,sub,copy-done,0.452857
matmul_32x8x32,sub,fusion,1.11991
matmul_32x8x128,main,jit_validation_matrix_multiply(17853688532883397151),1.565625
matmul_32x8x128,sub,copy-start,0.008571
matmul_32x8x128,sub,copy-done,0.565804
matmul_32x8x128,sub,fusion,0.961518
matmul_32x8x512,main,jit_validation_matrix_multiply(16437961334405377764),1.86
matmul_32x8x512,sub,copy-start,0.008571
matmul_32x8x512,sub,copy-done,0.481339
matmul_32x8x512,sub,fusion,1.342857
matmul_32x32x2,main,jit_validation_matrix_multiply(4100632450352211696),1.571429
matmul_32x32x2,sub,copy-start,0.008572
matmul_32x32x2,sub,copy-done,0.432857
matmul_32x32x2,sub,fusion,1.101429
matmul_32x32x8,main,jit_validation_matrix_multiply(3745733940323787260),1.574285
matmul_32x32x8,sub,copy-start,0.008571
matmul_32x32x8,sub,copy-done,0.439911
matmul_32x32x8,sub,fusion,1.099911
matmul_32x32x32,main,jit_validation_matrix_multiply(10803950616944242919),1.56
matmul_32x32x32,sub,copy-start,0.008572
matmul_32x32x32,sub,copy-done,0.447143
matmul_32x32x32,sub,fusion,1.02
matmul_32x32x128,main,jit_validation_matrix_multiply(3938140818101964127),1.7
matmul_32x32x128,sub,copy-start,0.008571
matmul_32x32x128,sub,copy-done,0.590089
matmul_32x32x128,sub,fusion,1.015804
matmul_32x32x512,main,jit_validation_matrix_multiply(17109311270339425465),1.76
matmul_32x32x512,sub,copy-start,0.008571
matmul_32x32x512,sub,copy-done,0.478572
matmul_32x32x512,sub,fusion,1.187143
matmul_32x128x2,main,jit_validation_matrix_multiply(4100632450352211696),1.561429
matmul_32x128x2,sub,copy-start,0.008572
matmul_32x128x2,sub,copy-done,0.434286
matmul_32x128x2,sub,fusion,1.091428
matmul_32x128x8,main,jit_validation_matrix_multiply(3745733940323787260),1.575625
matmul_32x128x8,sub,copy-start,0.008571
matmul_32x128x8,sub,copy-done,0.434375
matmul_32x128x8,sub,fusion,1.104286
matmul_32x128x32,main,jit_validation_matrix_multiply(10803950616944242919),1.562768
matmul_32x128x32,sub,copy-start,0.008572
matmul_32x128x32,sub,copy-done,0.445714
matmul_32x128x32,sub,fusion,1.022857
matmul_32x128x128,main,jit_validation_matrix_multiply(14099985496536862350),1.642768
matmul_32x128x128,sub,copy-start,0.008572
matmul_32x128x128,sub,copy-done,0.472858
matmul_32x128x128,sub,fusion,1.074375
matmul_32x128x512,main,jit_validation_matrix_multiply(1823172898053909945),2.38
matmul_32x128x512,sub,copy-start,0.008572
matmul_32x128x512,sub,copy-done,0.608482
matmul_32x128x512,sub,fusion,1.737054
matmul_32x512x2,main,jit_validation_matrix_multiply(6871259753775008268),1.748572
matmul_32x512x2,sub,copy-start,0.008572
matmul_32x512x2,sub,copy-done,0.495714
matmul_32x512x2,sub,fusion,1.158571
matmul_32x512x8,main,jit_validation_matrix_multiply(15286761772405780167),1.701428
matmul_32x512x8,sub,copy-start,0.008571
matmul_32x512x8,sub,copy-done,0.444285
matmul_32x512x8,sub,fusion,1.165625
matmul_32x512x32,main,jit_validation_matrix_multiply(3340406278537640685),1.710089
matmul_32x512x32,sub,copy-start,0.008572
matmul_32x512x32,sub,copy-done,0.48134
matmul_32x512x32,sub,fusion,1.135715
matmul_32x512x128,main,jit_validation_matrix_multiply(1069088002304272154),2.321339
matmul_32x512x128,sub,copy-start,0.008571
matmul_32x512x128,sub,copy-done,0.745714
matmul_32x512x128,sub,fusion,1.482768
matmul_32x512x512,main,jit_validation_matrix_multiply(3158041695323914085),3.057143
matmul_32x512x512,sub,copy-start,0.008571
matmul_32x512x512,sub,copy-done,1.258572
matmul_32x512x512,sub,fusion,1.704286
matmul_128x2x2,main,jit_validation_matrix_multiply(6724248886681041351),1.201518
matmul_128x2x2,sub,copy-start,0.008572
matmul_128x2x2,sub,copy-start.1,0.008571
matmul_128x2x2,sub,copy-done,0.418572
matmul_128x2x2,sub,copy-done.1,0.009911
matmul_128x2x2,sub,fusion,0.727143
matmul_128x2x8,main,jit_validation_matrix_multiply(13797807527485752475),1.408661
matmul_128x2x8,sub,copy-start,0.008572
matmul_128x2x8,sub,copy-done,0.438661
matmul_128x2x8,sub,fusion,0.934286
matmul_128x2x32,main,jit_validation_matrix_multiply(6615016946331332637),1.434285
matmul_128x2x32,sub,copy-start,0.008571
matmul_128x2x32,sub,copy-done,0.441428
matmul_128x2x32,sub,fusion,0.957143
matmul_128x2x128,main,jit_validation_matrix_multiply(6703752555306701442),1.555804
matmul_128x2x128,sub,copy-start,0.008571
matmul_128x2x128,sub,copy-done,0.471429
matmul_128x2x128,sub,fusion,1.048572
matmul_128x2x512,main,jit_validation_matrix_multiply(16989065458964645122),2.22
matmul_128x2x512,sub,copy-start,0.008571
matmul_128x2x512,sub,copy-done,0.614196
matmul_128x2x512,sub,fusion,1.571339
matmul_128x8x2,main,jit_validation_matrix_multiply(4809322680006156864),1.511517
matmul_128x8x2,sub,copy-start,0.008571
matmul_128x8x2,sub,copy-done,0.432946
matmul_128x8x2,sub,fusion,1.042857
matmul_128x8x8,main,jit_validation_matrix_multiply(9440721320828923433),1.630089
matmul_128x8x8,sub,copy-start,0.008571
matmul_128x8x8,sub,copy-done,0.434196
matmul_128x8x8,sub,fusion,1.161339
matmul_128x8x32,main,jit_validation_matrix_multiply(15629439261531765193),1.444286
matmul_128x8x32,sub,copy-start,0.008572
matmul_128x8x32,sub,copy-done,0.45
matmul_128x8x32,sub,fusion,0.95991
matmul_128x8x128,main,jit_validation_matrix_multiply(11379545857678493564),1.558483
matmul_128x8x128,sub,copy-start,0.008572
matmul_128x8x128,sub,copy-done,0.474285
matmul_128x8x128,sub,fusion,1.048482
matmul_128x8x512,main,jit_validation_matrix_multiply(18147267579512442013),2.354196
matmul_128x8x512,sub,copy-start,0.008571
matmul_128x8x512,sub,copy-done,0.724286
matmul_128x8x512,sub,fusion,1.591517
matmul_128x32x2,main,jit_validation_matrix_multiply(15882426889892480084),1.75
matmul_128x32x2,sub,copy-start,0.008572
matmul_128x32x2,sub,copy-done,0.424375
matmul_128x32x2,sub,fusion,1.29
matmul_128x32x8,main,jit_validation_matrix_multiply(6091540716437341723),1.615714
matmul_128x32x8,sub,copy-start,0.008571
matmul_128x32x8,sub,copy-done,0.481428
matmul_128x32x8,sub,fusion,1.09991
matmul_128x32x32,main,jit_validation_matrix_multiply(5636617293991482308),1.821339
matmul_128x32x32,sub,copy-start,0.008571
matmul_128x32x32,sub,copy-done,0.571429
matmul_128x32x32,sub,fusion,1.214196
matmul_128x32x128,main,jit_validation_matrix_multiply(8064802180777419504),1.644196
matmul_128x32x128,sub,copy-start,0.008571
matmul_128x32x128,sub,copy-done,0.474286
matmul_128x32x128,sub,fusion,1.077054
matmul_128x32x512,main,jit_validation_matrix_multiply(17450158323637669942),2.605803
matmul_128x32x512,sub,copy-start,0.008571
matmul_128x32x512,sub,copy-done,0.59866
matmul_128x32x512,sub,fusion,1.971428
matmul_128x128x2,main,jit_validation_matrix_multiply(14038752285815676326),1.691429
matmul_128x128x2,sub,copy-start,0.008572
matmul_128x128x2,sub,copy-done,0.425714
matmul_128x128x2,sub,fusion,1.229911
matmul_128x128x8,main,jit_validation_matrix_multiply(991932741782113975),1.702768
matmul_128x128x8,sub,copy-start,0.008572
matmul_128x128x8,sub,copy-done,0.432857
matmul_128x128x8,sub,fusion,1.231518
matmul_128x128x32,main,jit_validation_matrix_multiply(15873193083808454004),1.73
matmul_128x128x32,sub,copy-start,0.008572
matmul_128x128x32,sub,copy-done,0.447143
matmul_128x128x32,sub,fusion,1.248483
matmul_128x128x128,main,jit_validation_matrix_multiply(15325533450475049593),1.804196
matmul_128x128x128,sub,copy-start,0.008571
matmul_128x128x128,sub,copy-done,0.471429
matmul_128x128x128,sub,fusion,1.239911
matmul_128x128x512,main,jit_validation_matrix_multiply(13882833376523076726),2.858483
matmul_128x128x512,sub,copy-start,0.008572
matmul_128x128x512,sub,copy-done,0.601428
matmul_128x128x512,sub,fusion,2.22
matmul_128x512x2,main,jit_validation_matrix_multiply(4409764689804431080),1.965625
matmul_128x512x2,sub,copy-start,0.008572
matmul_128x512x2,sub,copy-done,0.434285
matmul_128x512x2,sub,fusion,1.442767
matmul_128x512x8,main,jit_validation_matrix_multiply(6858447243689696829),1.971429
matmul_128x512x8,sub,copy-start,0.008571
matmul_128x512x8,sub,copy-done,0.445715
matmul_128x512x8,sub,fusion,1.435625
matmul_128x512x32,main,jit_validation_matrix_multiply(8144360132151409996),2.061339
matmul_128x512x32,sub,copy-start,0.008572
matmul_128x512x32,sub,copy-done,0.511429
matmul_128x512x32,sub,fusion,1.457054
matmul_128x512x128,main,jit_validation_matrix_multiply(692318434242123818),2.605803
matmul_128x512x128,sub,copy-start,0.008571
matmul_128x512x128,sub,copy-done,0.887143
matmul_128x512x128,sub,fusion,1.629911
matmul_128x512x512,main,jit_validation_matrix_multiply(15315390396873048374),3.89
matmul_128x512x512,sub,copy-start,0.008572
matmul_128x512x512,sub,copy-done,1.187232
matmul_128x512x512,sub,fusion,2.628571
matmul_512x2x2,main,jit_validation_matrix_multiply(10575386605035592317),1.618661
matmul_512x2x2,sub,copy-start,0.008571
matmul_512x2x2,sub,copy-done,0.448482
matmul_512x2x2,sub,fusion,1.078482
matmul_512x2x8,main,jit_validation_matrix_multiply(17362610547627611834),1.517143
matmul_512x2x8,sub,copy-start,0.008571
matmul_512x2x8,sub,copy-done,0.440089
matmul_512x2x8,sub,fusion,0.982857
matmul_512x2x32,main,jit_validation_matrix_multiply(16016539930045103368),1.644196
matmul_512x2x32,sub,copy-start,0.008571
matmul_512x2x32,sub,copy-done,0.522857
matmul_512x2x32,sub,fusion,1.028482
matmul_512x2x128,main,jit_validation_matrix_multiply(940214006087951499),1.89
matmul_512x2x128,sub,copy-start,0.008572
matmul_512x2x128,sub,copy-done,0.597143
matmul_512x2x128,sub,fusion,1.2
matmul_512x2x512,main,jit_validation_matrix_multiply(15941051858510845944),2.644286
matmul_512x2x512,sub,copy-start,0.008572
matmul_512x2x512,sub,copy-done,1.004197
matmul_512x2x512,sub,fusion,1.545804
matmul_512x8x2,main,jit_validation_matrix_multiply(10355658551079006667),1.624196
matmul_512x8x2,sub,copy-start,0.008571
matmul_512x8x2,sub,copy-done,0.447143
matmul_512x8x2,sub,fusion,1.082857
matmul_512x8x8,main,jit_validation_matrix_multiply(17689428015397659422),1.625715
matmul_512x8x8,sub,copy-start,0.008572
matmul_512x8x8,sub,copy-done,0.445714
matmul_512x8x8,sub,fusion,1.087143
matmul_512x8x32,main,jit_validation_matrix_multiply(1227182616714569314),1.602946
matmul_512x8x32,sub,copy-start,0.008571
matmul_512x8x32,sub,copy-done,0.48
matmul_512x8x32,sub,fusion,1.03
matmul_512x8x128,main,jit_validation_matrix_multiply(6480712990886049715),2.121429
matmul_512x8x128,sub,copy-start,0.008572
matmul_512x8x128,sub,copy-done,0.824375
matmul_512x8x128,sub,fusion,1.204285
matmul_512x8x512,main,jit_validation_matrix_multiply(9895255676285025268),2.645804
matmul_512x8x512,sub,copy-start,0.008572
matmul_512x8x512,sub,copy-done,0.997143
matmul_512x8x512,sub,fusion,1.555714
matmul_512x32x2,main,jit_validation_matrix_multiply(11159711486717003489),1.684196
matmul_512x32x2,sub,copy-start,0.008571
matmul_512x32x2,sub,copy-done,0.432857
matmul_512x32x2,sub,fusion,1.157143
matmul_512x32x8,main,jit_validation_matrix_multiply(1354743789857343920),1.704286
matmul_512x32x8,sub,copy-start,0.008572
matmul_512x32x8,sub,copy-done,0.444375
matmul_512x32x8,sub,fusion,1.167142
matmul_512x32x32,main,jit_validation_matrix_multiply(9903520177696573196),1.928661
matmul_512x32x32,sub,copy-start,0.008572
matmul_512x32x32,sub,copy-done,0.472947
matmul_512x32x32,sub,fusion,1.362857
matmul_512x32x128,main,jit_validation_matrix_multiply(8972038496669100185),2.015625
matmul_512x32x128,sub,copy-start,0.008572
matmul_512x32x128,sub,copy-done,0.608661
matmul_512x32x128,sub,fusion,1.312858
matmul_512x32x512,main,jit_validation_matrix_multiply(8119796546797325687),2.817143
matmul_512x32x512,sub,copy-start,0.008571
matmul_512x32x512,sub,copy-done,0.975714
matmul_512x32x512,sub,fusion,1.748572
matmul_512x128x2,main,jit_validation_matrix_multiply(17585259395185157383),2.205714
matmul_512x128x2,sub,copy-start,0.008572
matmul_512x128x2,sub,copy-done,0.537143
matmul_512x128x2,sub,fusion,1.575714
matmul_512x128x8,main,jit_validation_matrix_multiply(15630037502246283280),1.994375
matmul_512x128x8,sub,copy-start,0.008572
matmul_512x128x8,sub,copy-done,0.447233
matmul_512x128x8,sub,fusion,1.458571
matmul_512x128x32,main,jit_validation_matrix_multiply(125843561798040306),2.185625
matmul_512x128x32,sub,copy-start,0.008572
matmul_512x128x32,sub,copy-done,0.47
matmul_512x128x32,sub,fusion,1.620089
matmul_512x128x128,main,jit_validation_matrix_multiply(4952698340688881607),2.337054
matmul_512x128x128,sub,copy-start,0.008572
matmul_512x128x128,sub,copy-done,0.600089
matmul_512x128x128,sub,fusion,1.647143
matmul_512x128x512,main,jit_validation_matrix_multiply(6970343620536697029),4.082946
matmul_512x128x512,sub,copy-start,0.008571
matmul_512x128x512,sub,copy-done,0.987142
matmul_512x128x512,sub,fusion,3.022768
matmul_512x512x2,main,jit_validation_matrix_multiply(11137766640636049116),3.272768
matmul_512x512x2,sub,copy-start,0.008572
matmul_512x512x2,sub,copy-done,0.432858
matmul_512x512x2,sub,fusion,2.782947
matmul_512x512x8,main,jit_validation_matrix_multiply(706391614668910133),3.262857
matmul_512x512x8,sub,copy-start,0.008572
matmul_512x512x8,sub,copy-done,0.442767
matmul_512x512x8,sub,fusion,2.765714
matmul_512x512x32,main,jit_validation_matrix_multiply(5028458428580048598),3.352946
matmul_512x512x32,sub,copy-start,0.008571
matmul_512x512x32,sub,copy-done,0.478482
matmul_512x512x32,sub,fusion,2.781428
matmul_512x512x128,main,jit_validation_matrix_multiply(17874089689745752293),4.017143
matmul_512x512x128,sub,copy-start,0.008572
matmul_512x512x128,sub,copy-done,0.601518
matmul_512x512x128,sub,fusion,3.352857
matmul_512x512x512,main,jit_validation_matrix_multiply(8275667861426435093),7.972768
matmul_512x512x512,sub,copy-start,0.008572
matmul_512x512x512,sub,copy-done,0.98
matmul_512x512x512,sub,fusion,6.899911
