kernel_name,avg_duration_us,min_duration_us,max_duration_us,stddev_duration_us,event_count,tuple_product
"tanh_(6528,)",0.966018,0.951428,1.115803,0.038745,20,6528
"tanh_(104,8,8)",0.965795,0.95,1.088571,0.037021,20,6656
"tanh_(64,96)",0.965482,0.952857,1.172857,0.048823,20,6144
"tanh_(4352,)",0.965415,0.935625,1.137143,0.055842,20,4352
"tanh_(96,8,8)",0.965161,0.94866,1.174286,0.049339,20,6144
"tanh_(8,8,64)",0.965067,0.954375,1.054286,0.023845,20,4096
"tanh_(5504,)",0.964772,0.931429,1.184286,0.074697,20,5504
"tanh_(4480,)",0.964554,0.935625,1.145714,0.059278,20,4480
"tanh_(6656,)",0.964143,0.951428,1.054286,0.027048,20,6656
"tanh_(224,32)",0.963906,0.948572,1.067232,0.034446,20,7168
"tanh_(64,8,8)",0.963777,0.947143,1.142768,0.043363,20,4096
"tanh_(8,8,96)",0.963723,0.951518,1.055804,0.025189,20,6144
"tanh_(4864,)",0.963402,0.932946,1.135625,0.059276,20,4864
"tanh_(192,32)",0.963161,0.945625,1.095803,0.043385,20,6144
"tanh_(5248,)",0.962264,0.932857,1.117143,0.057911,20,5248
"tanh_(5120,)",0.961509,0.934285,1.107233,0.054044,20,5120
"tanh_(32,192)",0.96138,0.951518,1.064375,0.024515,20,6144
"tanh_(8,128,8)",0.960438,0.951518,1.048572,0.020907,20,8192
"tanh_(6016,)",0.960411,0.931517,1.138482,0.063899,20,6016
"tanh_(96,64)",0.959496,0.954375,0.992857,0.008046,20,6144
"tanh_(120,8,8)",0.959357,0.952857,1.045625,0.020357,20,7680
"tanh_(160,32)",0.958411,0.948482,1.022858,0.019444,20,5120
"tanh_(4608,)",0.958143,0.935714,1.108572,0.049345,20,4608
"tanh_(56,8,8)",0.957786,0.945804,1.084375,0.030181,20,3584
"tanh_(32,96)",0.957241,0.905803,1.102947,0.068583,20,3072
"tanh_(4736,)",0.956621,0.935804,1.134197,0.048313,20,4736
"tanh_(4992,)",0.954085,0.932767,1.188571,0.060101,20,4992
"tanh_(5376,)",0.953982,0.934196,1.112857,0.054144,20,5376
"tanh_(2560,)",0.953058,0.908571,1.111428,0.069277,20,2560
"tanh_(80,8,8)",0.952585,0.948571,0.984375,0.007643,20,5120
"tanh_(5888,)",0.95221,0.935714,1.114197,0.04072,20,5888
"tanh_(4224,)",0.950294,0.934285,1.14991,0.049157,20,4224
"tanh_(5632,)",0.947513,0.925714,1.051428,0.038113,20,5632
"tanh_(6144,)",0.941991,0.925714,1.065715,0.03461,20,6144
"tanh_(3840,)",0.941857,0.894375,1.108571,0.076025,20,3840
"tanh_(5760,)",0.940402,0.932768,1.01134,0.016958,20,5760
"tanh_(2432,)",0.94021,0.9,1.109911,0.07082,20,2432
"tanh_(4096,)",0.936089,0.891518,1.094286,0.07253,20,4096
"tanh_(2176,)",0.935134,0.908571,1.058572,0.054073,20,2176
"tanh_(3712,)",0.934558,0.892857,1.127054,0.075757,20,3712
"tanh_(128,32)",0.932219,0.905714,1.124286,0.062244,20,4096
"tanh_(3456,)",0.928303,0.892857,1.095714,0.063797,20,3456
"tanh_(1664,)",0.923143,0.877232,1.074285,0.069342,20,1664
"tanh_(32,64)",0.922705,0.905625,1.061339,0.046464,20,2048
"tanh_(2688,)",0.921813,0.897143,1.098572,0.056632,20,2688
"tanh_(2816,)",0.918339,0.904375,0.997143,0.030134,20,2816
"tanh_(32,32)",0.91829,0.894375,1.082857,0.054202,20,1024
"tanh_(2944,)",0.917428,0.897232,1.091428,0.052663,20,2944
"tanh_(1792,)",0.91329,0.875714,1.097232,0.070249,20,1792
"tanh_(3200,)",0.912924,0.891517,1.088571,0.053254,20,3200
"tanh_(3968,)",0.912812,0.891518,1.107143,0.058072,20,3968
"tanh_(3072,)",0.909357,0.905715,0.912947,0.00224,20,3072
"tanh_(64,32)",0.907706,0.894375,1.021429,0.027738,20,2048
"tanh_(2304,)",0.907554,0.897142,1.002768,0.025561,20,2304
"tanh_(3328,)",0.907214,0.901429,0.981339,0.017482,20,3328
"tanh_(32,128)",0.90571,0.9,0.968483,0.014797,20,4096
"tanh_(96,32)",0.905375,0.902858,0.908661,0.001881,20,3072
"tanh_(1536,)",0.899286,0.877053,1.067054,0.054384,20,1536
"tanh_(3584,)",0.897362,0.892857,0.922857,0.006165,20,3584
"tanh_(1920,)",0.897139,0.877143,1.035803,0.046635,20,1920
"tanh_(384,)",0.89342,0.874285,1.114196,0.059298,20,384
"tanh_(2048,)",0.89308,0.877142,1.028661,0.039007,20,2048
"tanh_(768,)",0.891987,0.874285,1.029911,0.043248,20,768
"tanh_(1408,)",0.891812,0.880089,1.025714,0.035224,20,1408
"tanh_(640,)",0.890473,0.885714,0.93,0.010215,20,640
"tanh_(1024,)",0.887424,0.874286,1.065714,0.042152,20,1024
"tanh_(896,)",0.88708,0.874375,1.054375,0.040438,20,896
"tanh_(1280,)",0.883228,0.877143,0.95866,0.017839,20,1280
"tanh_(1152,)",0.879705,0.878482,0.881339,0.000736,20,1152
"tanh_(256,)",0.875147,0.85,0.977142,0.037037,20,256
"tanh_(128,)",0.859929,0.858482,0.861428,0.000858,20,128
"tanh_(512,)",0.85821,0.849911,0.867143,0.007483,20,512
