kernel_name,avg_duration_us,min_duration_us,max_duration_us,stddev_duration_us,event_count,tuple_product
"elu_(56,8,8)",0.968081,0.957143,1.08,0.030333,20,3584
"elu_(64,128)",0.968,0.957053,1.147143,0.042183,20,8192
"elu_(4864,)",0.967366,0.941518,1.145714,0.060022,20,4864
"elu_(4224,)",0.966978,0.94,1.097053,0.052482,20,4224
"elu_(2304,)",0.96579,0.908661,1.125714,0.075406,20,2304
"elu_(32,224)",0.965116,0.954197,1.044197,0.025905,20,7168
"elu_(5504,)",0.963335,0.938571,1.09,0.045236,20,5504
"elu_(4992,)",0.963125,0.935714,1.159911,0.059946,20,4992
"elu_(4480,)",0.95971,0.942768,1.104375,0.041277,20,4480
"elu_(5632,)",0.956295,0.942947,1.125715,0.039918,20,5632
"elu_(4352,)",0.954915,0.934286,1.127143,0.049637,20,4352
"elu_(32,64)",0.951799,0.901518,1.117142,0.072466,20,2048
"elu_(4608,)",0.95071,0.937232,1.137054,0.04411,20,4608
"elu_(5120,)",0.950317,0.940089,1.058572,0.02753,20,5120
"elu_(5888,)",0.9495,0.942857,1.04,0.021355,20,5888
"elu_(3712,)",0.948353,0.904196,1.112857,0.072365,20,3712
"elu_(3328,)",0.948295,0.908572,1.131428,0.070404,20,3328
"elu_(32,96)",0.947156,0.908572,1.158661,0.079244,20,3072
"elu_(32,32)",0.939125,0.905714,1.148571,0.074713,20,1024
"elu_(2560,)",0.938915,0.905714,1.088482,0.059767,20,2560
"elu_(3456,)",0.93771,0.908571,1.074286,0.057701,20,3456
"elu_(3840,)",0.933437,0.905714,1.120089,0.05248,20,3840
"elu_(2944,)",0.932353,0.914285,1.154285,0.056078,20,2944
"elu_(3200,)",0.931933,0.905804,1.095714,0.051896,20,3200
"elu_(3072,)",0.931781,0.901518,1.064285,0.057814,20,3072
"elu_(128,32)",0.931433,0.908571,1.12,0.060997,20,4096
"elu_(96,32)",0.928803,0.900089,1.088571,0.054091,20,3072
"elu_(2816,)",0.928505,0.904196,1.11009,0.056607,20,2816
"elu_(2432,)",0.928228,0.911517,1.147054,0.053113,20,2432
"elu_(4096,)",0.927835,0.908661,1.110089,0.055022,20,4096
"elu_(3584,)",0.926004,0.905803,1.077232,0.042501,20,3584
"elu_(32,128)",0.924924,0.909911,1.008571,0.030749,20,4096
"elu_(3968,)",0.923929,0.907232,1.085625,0.046691,20,3968
"elu_(2688,)",0.922857,0.911429,1.089911,0.039709,20,2688
"elu_(64,32)",0.9225,0.9,1.121339,0.066332,20,2048
"elu_(2176,)",0.921772,0.902857,1.051339,0.043811,20,2176
"elu_(1792,)",0.918571,0.881518,1.091518,0.068577,20,1792
"elu_(1152,)",0.910451,0.884286,1.037232,0.048765,20,1152
"elu_(512,)",0.910139,0.882857,1.145715,0.067412,20,512
"elu_(1920,)",0.907353,0.880089,1.027143,0.048308,20,1920
"elu_(1280,)",0.905152,0.884196,1.072857,0.049728,20,1280
"elu_(2048,)",0.900085,0.882857,1.118482,0.054758,20,2048
"elu_(1664,)",0.897272,0.881429,1.09,0.047163,20,1664
"elu_(768,)",0.897076,0.881428,1.034286,0.042111,20,768
"elu_(640,)",0.894357,0.87866,1.125625,0.05527,20,640
"elu_(1408,)",0.893585,0.881518,1.071518,0.041958,20,1408
"elu_(1536,)",0.893161,0.881518,1.07,0.041688,20,1536
"elu_(1024,)",0.891585,0.880089,1.067232,0.041397,20,1024
"elu_(384,)",0.884844,0.865715,1.035715,0.038331,20,384
"elu_(896,)",0.884589,0.87991,0.964375,0.018791,20,896
"elu_(128,)",0.87213,0.868661,0.904197,0.007802,20,128
"elu_(256,)",0.864902,0.854286,0.909911,0.012933,20,256
