kernel_name,avg_duration_us,min_duration_us,max_duration_us,stddev_duration_us,event_count,tuple_product
"parametric_relu_(7680,)",0.995348,0.948571,1.237054,0.088102,20,7680
"parametric_relu_(88,8,8)",0.995335,0.96,1.205715,0.071347,20,5632
"parametric_relu_(80,8,8)",0.995138,0.955625,1.214285,0.078145,20,5120
"parametric_relu_(5760,)",0.994357,0.931517,1.142857,0.076875,20,5760
"parametric_relu_(7296,)",0.993076,0.951429,1.16,0.063033,20,7296
"parametric_relu_(8,8,120)",0.992687,0.955803,1.190089,0.069795,20,7680
"parametric_relu_(96,8,8)",0.991482,0.955714,1.138482,0.060618,20,6144
"parametric_relu_(16,8,8)",0.990705,0.954286,1.205714,0.073658,20,1024
"parametric_relu_(32,8,8)",0.990562,0.955804,1.151517,0.064519,20,2048
"parametric_relu_(8,80,8)",0.990197,0.952768,1.154375,0.072884,20,5120
"parametric_relu_(8,8,64)",0.988357,0.952857,1.175714,0.064195,20,4096
"parametric_relu_(8,48,8)",0.988348,0.957232,1.158482,0.062601,20,3072
"parametric_relu_(8,8,112)",0.988263,0.955714,1.145804,0.059507,20,7168
"parametric_relu_(8,64,8)",0.988125,0.952947,1.162947,0.06737,20,4096
"parametric_relu_(6272,)",0.987134,0.952767,1.177054,0.06484,20,6272
"parametric_relu_(72,8,8)",0.986692,0.955625,1.147143,0.059107,20,4608
"parametric_relu_(6784,)",0.98571,0.954286,1.151339,0.061358,20,6784
"parametric_relu_(5248,)",0.985567,0.928482,1.177143,0.087299,20,5248
"parametric_relu_(8,8,80)",0.985348,0.952857,1.151428,0.058786,20,5120
"parametric_relu_(24,8,8)",0.984844,0.954375,1.197054,0.062144,20,1536
"parametric_relu_(8,8,128)",0.984558,0.948571,1.125625,0.060066,20,8192
"parametric_relu_(8,56,8)",0.984482,0.958661,1.204197,0.061111,20,3584
"parametric_relu_(8,40,8)",0.984259,0.957142,1.128572,0.048399,20,2560
"parametric_relu_(4992,)",0.982643,0.932857,1.118571,0.067435,20,4992
"parametric_relu_(40,8,8)",0.982612,0.962857,1.164375,0.046267,20,2560
"parametric_relu_(32,160)",0.981844,0.95,1.155714,0.072316,20,5120
"parametric_relu_(8,120,8)",0.981768,0.954375,1.182857,0.060505,20,7680
"parametric_relu_(8,8,48)",0.981589,0.945804,1.165714,0.071806,20,3072
"parametric_relu_(7552,)",0.98058,0.95,1.161518,0.060463,20,7552
"parametric_relu_(8,96,8)",0.980335,0.954375,1.17991,0.061675,20,6144
"parametric_relu_(7936,)",0.980161,0.947232,1.152946,0.067577,20,7936
"parametric_relu_(128,8,8)",0.979835,0.961339,1.097054,0.03809,20,8192
"parametric_relu_(6912,)",0.979692,0.951429,1.121428,0.050309,20,6912
"parametric_relu_(96,64)",0.978688,0.955715,1.185715,0.055377,20,6144
"parametric_relu_(8,128,8)",0.978491,0.954286,1.158571,0.055097,20,8192
