kernel_name,avg_duration_us,min_duration_us,max_duration_us,stddev_duration_us,event_count,tuple_product
"selu_(8,8,32)",1.001415,0.961339,1.177053,0.069159,20,2048
"selu_(8,8,40)",1.000581,0.961428,1.181429,0.0642,20,2560
"selu_(8,8,24)",0.999866,0.962857,1.192858,0.070076,20,1536
"selu_(7296,)",0.999763,0.957053,1.174197,0.070675,20,7296
"selu_(8,32,8)",0.997237,0.967232,1.158572,0.055336,20,2048
"selu_(8,112,8)",0.997143,0.964286,1.164286,0.05304,20,7168
"selu_(8,8,104)",0.997071,0.962857,1.188482,0.06679,20,6656
"selu_(6912,)",0.996808,0.964375,1.161339,0.065043,20,6912
"selu_(6528,)",0.996786,0.965714,1.148571,0.054476,20,6528
"selu_(32,256)",0.996295,0.96009,1.135625,0.056898,20,8192
"selu_(8,8,56)",0.996076,0.967143,1.175714,0.058373,20,3584
"selu_(160,32)",0.99529,0.957143,1.192857,0.076872,20,5120
"selu_(104,8,8)",0.994629,0.967143,1.147233,0.048327,20,6656
"selu_(8,8,120)",0.994558,0.964286,1.18991,0.06816,20,7680
"selu_(224,32)",0.994482,0.962857,1.131339,0.060065,20,7168
"selu_(120,8,8)",0.994143,0.965714,1.212947,0.072191,20,7680
"selu_(6400,)",0.994071,0.958661,1.16,0.068804,20,6400
"selu_(56,8,8)",0.991933,0.964197,1.180089,0.062934,20,3584
"selu_(192,32)",0.989665,0.958571,1.137143,0.061518,20,6144
"selu_(4608,)",0.989214,0.942857,1.181429,0.079775,20,4608
"selu_(112,8,8)",0.988848,0.967143,1.175625,0.061271,20,7168
"selu_(16,8,8)",0.98871,0.962857,1.131428,0.047283,20,1024
"selu_(8,40,8)",0.988696,0.965625,1.159911,0.052169,20,2560
"selu_(5376,)",0.988295,0.937143,1.14009,0.071038,20,5376
"selu_(32,192)",0.988138,0.959911,1.117143,0.04968,20,6144
"selu_(7552,)",0.98813,0.957232,1.172858,0.062107,20,7552
"selu_(64,8,8)",0.988062,0.965714,1.134285,0.052579,20,4096
"selu_(7040,)",0.987924,0.975715,1.098572,0.028294,20,7040
"selu_(8,128,8)",0.986732,0.962947,1.18009,0.048777,20,8192
"selu_(6272,)",0.9865,0.961518,1.171428,0.06091,20,6272
"selu_(8,80,8)",0.985554,0.965715,1.122857,0.046429,20,5120
"selu_(7424,)",0.985277,0.955803,1.154196,0.061786,20,7424
"selu_(8,16,8)",0.984504,0.960089,1.194286,0.057247,20,1024
"selu_(32,224)",0.984014,0.955804,1.140089,0.053435,20,7168
"selu_(7680,)",0.983192,0.958482,1.142857,0.045468,20,7680
"selu_(88,8,8)",0.983,0.965714,1.11866,0.042011,20,5632
"selu_(8192,)",0.98192,0.961428,1.16,0.053309,20,8192
"selu_(8,8,96)",0.981366,0.962857,1.117232,0.043686,20,6144
"selu_(8,24,8)",0.98092,0.962946,1.160089,0.04519,20,1536
"selu_(8064,)",0.980893,0.962857,1.141517,0.051596,20,8064
"selu_(8,8,48)",0.980281,0.964196,1.200089,0.05239,20,3072
"selu_(4480,)",0.97987,0.947142,1.159911,0.068647,20,4480
"selu_(5888,)",0.979719,0.938571,1.145714,0.073941,20,5888
"selu_(8,48,8)",0.979397,0.968571,1.064285,0.028576,20,3072
"selu_(4864,)",0.979134,0.944197,1.109911,0.059655,20,4864
"selu_(96,8,8)",0.978772,0.965714,1.117053,0.032812,20,6144
"selu_(3584,)",0.9785,0.908661,1.111428,0.084936,20,3584
"selu_(64,96)",0.978442,0.960089,1.155804,0.0438,20,6144
"selu_(8,8,72)",0.977353,0.964375,1.067054,0.029082,20,4608
"selu_(8,72,8)",0.976188,0.964375,1.044286,0.021372,20,4608
"selu_(4736,)",0.97613,0.941428,1.131429,0.062397,20,4736
