operation_name,input_dim_0,input_dim_1,input_dim_2,size,computation_mean
mul,7,71,4,1988,1.0258482999999998
mul,3,3,7,63,0.9112677999999999
mul,9,6,1,54,0.8634196
mul,24776,1,1,24776,1.4105804
mul,3,7,32,672,0.9881430000000002
mul,3,10,36,1080,1.086866
mul,114249,1,1,114249,2.943143
mul,9,2,7,126,0.9971607999999998
mul,30,6,1,180,0.8774194999999999
mul,2,39,1,78,0.8675626000000001
