LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
42, 3449, 0, 66.80197158596695, 100.0, 60.1409553641347,
43, 4599, 0, 66.79712981082844, 100.0, 60.1409553641347,
44, 5749, 0, 66.79422508262307, 100.0, 60.1409553641347,
45, 6899, 0, 66.79228873749818, 100.0, 60.1409553641347,
46, 8049, 0, 66.79090570257175, 100.0, 60.1409553641347,
47, 9199, 0, 66.78986846396347, 100.0, 60.1409553641347,
48, 1277, 0, 70.1644479248238, 100.0, 63.77224199288256,
49, 2555, 0, 70.13698630136986, 100.0, 63.77224199288256,
50, 3833, 0, 70.12783720323506, 100.0, 63.77224199288256,
51, 5111, 0, 70.12326354920759, 100.0, 63.77224199288256,
52, 6389, 0, 70.12051964313665, 100.0, 63.77224199288256,
53, 7667, 0, 70.11869049171776, 100.0, 63.77224199288256,
54, 8945, 0, 70.11738401341532, 100.0, 63.77224199288255,
55, 10223, 0, 70.11640418663798, 100.0, 63.77224199288256,
56, 1405, 0, 72.88256227758008, 100.0, 66.79712981082844,
57, 2811, 0, 72.85663464959089, 100.0, 66.79712981082844,
58, 4217, 0, 72.84799620583352, 100.0, 66.79712981082844,
59, 5623, 0, 72.84367775208963, 100.0, 66.79712981082844,
60, 7029, 0, 72.84108692559397, 100.0, 66.79712981082844,
61, 8435, 0, 72.83935981031416, 100.0, 66.79712981082844,
62, 9841, 0, 72.83812620668631, 100.0, 66.79712981082844,
63, 11247, 0, 72.83720103138614, 100.0, 66.79712981082844,
64, 1019, 0, 25.122669283611383, 100.0, 20.09419152276295,
65, 2039, 0, 25.110348209906817, 100.0, 20.09419152276295,
66, 3059, 0, 25.10624387054593, 100.0, 20.09419152276295,
67, 4079, 0, 25.10419220397156, 100.0, 20.09419152276295,
68, 5099, 0, 25.102961364973524, 100.0, 20.094191522762955,
69, 6119, 0, 25.102140872691617, 100.0, 20.09419152276295,
70, 7139, 0, 25.101554839613392, 100.0, 20.09419152276295,
71, 8159, 0, 25.101115332761367, 100.0, 20.09419152276295,
72, 1275, 0, 40.15686274509804, 100.0, 33.464052287581694,
73, 2551, 0, 40.14112112896903, 100.0, 33.464052287581694,
74, 3827, 0, 40.135876665795664, 100.0, 33.464052287581694,
75, 5103, 0, 40.13325494806976, 100.0, 33.4640522875817,
76, 6379, 0, 40.13168208183101, 100.0, 33.4640522875817,
77, 7655, 0, 40.130633572828216, 100.0, 33.46405228758171,
78, 8931, 0, 40.12988467136939, 100.0, 33.4640522875817,
79, 10207, 0, 40.129323013618105, 100.0, 33.464052287581694,
80, 1531, 0, 50.163291966035274, 100.0, 43.00111982082866,
81, 3063, 0, 50.146914789422134, 100.0, 43.00111982082866,
82, 4595, 0, 50.14145810663765, 100.0, 43.00111982082866,
83, 6127, 0, 50.13873021054349, 100.0, 43.00111982082866,
84, 7659, 0, 50.13709361535449, 100.0, 43.00111982082867,
85, 9191, 0, 50.136002611250134, 100.0, 43.00111982082866,
86, 10723, 0, 50.13522335167397, 100.0, 43.00111982082866,
87, 12255, 0, 50.13463892288862, 100.0, 43.00111982082866,
88, 1787, 0, 57.302742025741466, 100.0, 50.146914789422134,
89, 3575, 0, 57.28671328671329, 100.0, 50.146914789422134,
90, 5363, 0, 57.28137236621294, 100.0, 50.146914789422134,
91, 7151, 0, 57.27870227940148, 100.0, 50.146914789422134,
92, 8939, 0, 57.277100346794946, 100.0, 50.146914789422134,
93, 10727, 0, 57.27603244150275, 100.0, 50.146914789422134,
94, 12515, 0, 57.27526967638833, 100.0, 50.146914789422134,
95, 14303, 0, 57.27469761588478, 100.0, 50.146914789422134,
96, 2043, 0, 62.65296133137543, 100.0, 55.7006092254134,
97, 4087, 0, 62.63763151455836, 100.0, 55.7006092254134,
98, 6131, 0, 62.63252324253792, 100.0, 55.7006092254134,
99, 8175, 0, 62.62996941896024, 100.0, 55.7006092254134,
100, 10219, 0, 62.62843722477738, 100.0, 55.70060922541341,
101, 12263, 0, 62.62741580363696, 100.0, 55.70060922541341,
102, 14307, 0, 62.626686237506114, 100.0, 55.70060922541342,
103, 16351, 0, 62.62613907406275, 100.0, 55.70060922541342,
104, 2299, 0, 66.81165724227925, 100.0, 60.1409553641347,
105, 4599, 0, 66.79712981082844, 100.0, 60.1409553641347,
106, 6899, 0, 66.79228873749818, 100.0, 60.1409553641347,
107, 9199, 0, 66.78986846396347, 100.0, 60.1409553641347,
108, 11499, 0, 66.7884163840334, 100.0, 60.140955364134705,
109, 13799, 0, 66.78744836582361, 100.0, 60.140955364134705,
110, 16099, 0, 66.78675694142494, 100.0, 60.140955364134705,
111, 18399, 0, 66.78623838252079, 100.0, 60.1409553641347,
112, 2555, 0, 70.13698630136986, 100.0, 63.77224199288256,
113, 5111, 0, 70.12326354920759, 100.0, 63.77224199288256,
114, 7667, 0, 70.11869049171776, 100.0, 63.77224199288256,
115, 10223, 0, 70.11640418663798, 100.0, 63.77224199288256,
116, 12779, 0, 70.11503247515455, 100.0, 63.77224199288257,
117, 15335, 0, 70.11411803064884, 100.0, 63.77224199288257,
118, 17891, 0, 70.11346487060533, 100.0, 63.772241992882584,
119, 20447, 0, 70.1129750085587, 100.0, 63.772241992882584,
120, 2811, 0, 72.85663464959089, 100.0, 66.79712981082844,
121, 5623, 0, 72.84367775208963, 100.0, 66.79712981082844,
122, 8435, 0, 72.83935981031416, 100.0, 66.79712981082844,
123, 11247, 0, 72.83720103138614, 100.0, 66.79712981082844,
124, 14059, 0, 72.83590582544988, 100.0, 66.79712981082844,
125, 16871, 0, 72.8350423804161, 100.0, 66.79712981082844,
126, 19683, 0, 72.83442564649698, 100.0, 66.79712981082844,
127, 22495, 0, 72.83396310291175, 100.0, 66.79712981082844,
128, 1529, 0, 25.11445389143231, 100.0, 20.09419152276295,
129, 3059, 0, 25.10624387054593, 100.0, 20.09419152276295,
130, 4589, 0, 25.10350838962737, 100.0, 20.09419152276295,
131, 6119, 0, 25.102140872691617, 100.0, 20.09419152276295,
132, 7649, 0, 25.101320434043664, 100.0, 20.09419152276295,
133, 9179, 0, 25.100773504739077, 100.0, 20.09419152276295,
134, 10709, 0, 25.10038285554207, 100.0, 20.094191522762955,
135, 12239, 0, 25.10008987662391, 100.0, 20.094191522762962,
136, 1913, 0, 40.14636696288552, 100.0, 33.464052287581694,
137, 3827, 0, 40.135876665795664, 100.0, 33.464052287581694,
138, 5741, 0, 40.13238111827208, 100.0, 33.4640522875817,
139, 7655, 0, 40.130633572828216, 100.0, 33.46405228758171,
140, 9569, 0, 40.129585118612184, 100.0, 33.464052287581694,
141, 11483, 0, 40.1288861795698, 100.0, 33.464052287581694,
142, 13397, 0, 40.128386952302755, 100.0, 33.464052287581694,
143, 15311, 0, 40.128012540003915, 100.0, 33.464052287581694,
144, 2297, 0, 50.15237265999129, 100.0, 43.00111982082866,
145, 4595, 0, 50.14145810663765, 100.0, 43.00111982082866,
146, 6893, 0, 50.13782097780357, 100.0, 43.00111982082866,
147, 9191, 0, 50.136002611250134, 100.0, 43.00111982082866,
148, 11489, 0, 50.134911654626166, 100.0, 43.00111982082866,
149, 13787, 0, 50.13418437658664, 100.0, 43.00111982082866,
150, 16085, 0, 50.133664905191175, 100.0, 43.00111982082867,
151, 18383, 0, 50.13327530870913, 100.0, 43.001119820828684,
152, 2681, 0, 57.29205520328236, 100.0, 50.146914789422134,
153, 5363, 0, 57.28137236621294, 100.0, 50.146914789422134,
154, 8045, 0, 57.27781230577999, 100.0, 50.146914789422134,
155, 10727, 0, 57.27603244150275, 100.0, 50.146914789422134,
156, 13409, 0, 57.274964576031024, 100.0, 50.146914789422134,
157, 16091, 0, 57.27425268783792, 100.0, 50.146914789422134,
158, 18773, 0, 57.27374420710595, 100.0, 50.146914789422134,
159, 21455, 0, 57.27336285248194, 100.0, 50.146914789422134,
160, 3065, 0, 62.64274061990212, 100.0, 55.7006092254134,
161, 6131, 0, 62.63252324253792, 100.0, 55.7006092254134,
162, 9197, 0, 62.629118190714365, 100.0, 55.7006092254134,
163, 12263, 0, 62.62741580363696, 100.0, 55.70060922541341,
164, 15329, 0, 62.62639441581317, 100.0, 55.70060922541342,
