LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 509, 0, 25.147347740667975, 100.0, 20.09419152276295,
1, 1019, 0, 25.122669283611383, 100.0, 20.09419152276295,
2, 1529, 0, 25.11445389143231, 100.0, 20.09419152276295,
3, 2039, 0, 25.110348209906817, 100.0, 20.09419152276295,
4, 2549, 0, 25.107885445272657, 100.0, 20.094191522762955,
5, 3059, 0, 25.10624387054593, 100.0, 20.09419152276295,
6, 3569, 0, 25.105071448585036, 100.0, 20.09419152276295,
7, 4079, 0, 25.10419220397156, 100.0, 20.09419152276295,
8, 1019, 0, 25.122669283611383, 100.0, 20.09419152276295,
9, 2039, 0, 25.110348209906817, 100.0, 20.09419152276295,
10, 3059, 0, 25.10624387054593, 100.0, 20.09419152276295,
11, 4079, 0, 25.10419220397156, 100.0, 20.09419152276295,
12, 5099, 0, 25.102961364973524, 100.0, 20.094191522762955,
13, 6119, 0, 25.102140872691617, 100.0, 20.09419152276295,
14, 7139, 0, 25.101554839613392, 100.0, 20.09419152276295,
15, 8159, 0, 25.101115332761367, 100.0, 20.09419152276295,
16, 1529, 0, 25.11445389143231, 100.0, 20.09419152276295,
17, 3059, 0, 25.10624387054593, 100.0, 20.09419152276295,
18, 4589, 0, 25.10350838962737, 100.0, 20.09419152276295,
19, 6119, 0, 25.102140872691617, 100.0, 20.09419152276295,
20, 7649, 0, 25.101320434043664, 100.0, 20.09419152276295,
21, 9179, 0, 25.100773504739077, 100.0, 20.09419152276295,
22, 10709, 0, 25.10038285554207, 100.0, 20.094191522762955,
23, 12239, 0, 25.10008987662391, 100.0, 20.094191522762962,
24, 2039, 0, 25.110348209906817, 100.0, 20.09419152276295,
25, 4079, 0, 25.10419220397156, 100.0, 20.09419152276295,
26, 6119, 0, 25.102140872691617, 100.0, 20.09419152276295,
27, 8159, 0, 25.101115332761367, 100.0, 20.09419152276295,
28, 10199, 0, 25.100500049024415, 100.0, 20.094191522762955,
29, 12239, 0, 25.10008987662391, 100.0, 20.094191522762962,
30, 14279, 0, 25.099796904545137, 100.0, 20.094191522762966,
31, 16319, 0, 25.099577179974265, 100.0, 20.09419152276297,
32, 2549, 0, 25.107885445272657, 100.0, 20.094191522762955,
33, 5099, 0, 25.102961364973524, 100.0, 20.094191522762955,
34, 7649, 0, 25.101320434043664, 100.0, 20.09419152276295,
35, 10199, 0, 25.100500049024415, 100.0, 20.094191522762955,
36, 12749, 0, 25.10000784375245, 100.0, 20.094191522762962,
37, 15299, 0, 25.099679717628604, 100.0, 20.094191522762966,
38, 17849, 0, 25.09944534707827, 100.0, 20.094191522762973,
39, 20399, 0, 25.099269572037844, 100.0, 20.094191522762973,
40, 3059, 0, 25.10624387054593, 100.0, 20.09419152276295,
41, 6119, 0, 25.102140872691617, 100.0, 20.09419152276295,
