Operation_Type,Operation,Input_Shapes,Predicted_Latency_us,Kernel_Name,Actual_Duration_us,Error_Percentage
matmul,linear,"[(1088, 1135), (1135, 1051)]",53.199832709999995,matmul_linear_1,62.7537145,-15.224408413305964
matmul,linear,"[(1321, 1028), (1028, 1062)]",57.62347761,matmul_linear_2,51.839982199999994,11.156437877789257
matmul,linear,"[(1204, 1165), (1165, 1038)]",58.444086999999996,matmul_linear_3,50.116009000000005,16.61760017642265
matmul,linear,"[(1124, 1076), (1076, 1213)]",55.85401965,matmul_linear_4,71.899866,-22.316934985664652
matmul,linear,"[(1322, 1078), (1078, 1092)]",57.63986148,matmul_linear_5,50.9965538,13.026973756018783
matmul,linear,"[(1210, 1047), (1047, 1247)]",58.7029926,matmul_linear_6,50.9958572,15.11325786675863
matmul,linear,"[(1062, 1447), (1447, 1057)]",61.15693224,matmul_linear_7,80.2385806,-23.78113896994833
matmul,linear,"[(1223, 1109), (1109, 1231)]",58.939648500000004,matmul_linear_8,46.301714000000004,27.294744423500173
matmul,linear,"[(1270, 1054), (1054, 1306)]",60.4506054,matmul_linear_9,75.8868212,-20.341102125384584
matmul,linear,"[(1222, 1183), (1183, 1212)]",61.963585,matmul_linear_10,56.8455805,9.003346355131345
matmul,linear,"[(1070, 1117), (1117, 1695)]",63.751044990000004,matmul_linear_11,55.62628550000001,14.605971649859658
matmul,linear,"[(1055, 1044), (1044, 1861)]",66.47076741000001,matmul_linear_12,96.244607,-30.93559267170159
matmul,linear,"[(1151, 1128), (1128, 1608)]",62.3256483,matmul_linear_13,89.5394464,-30.39308281897084
matmul,linear,"[(1507, 1247), (1247, 1144)]",64.1096697,matmul_linear_14,57.21843749999999,12.043726639686735
matmul,linear,"[(1309, 1086), (1086, 1605)]",69.51088551000001,matmul_linear_15,63.61530379999999,9.267552550774766
matmul,linear,"[(1371, 1546), (1546, 1239)]",75.8170573,matmul_linear_16,69.32770530000002,9.360402124834183
matmul,linear,"[(2461, 1024), (1024, 1049)]",71.12560692,matmul_linear_17,122.4785983,-41.928134460043054
matmul,linear,"[(1926, 1347), (1347, 1053)]",75.93882384,matmul_linear_18,129.93816969999997,-41.557723942605286
matmul,linear,"[(1587, 1046), (1046, 1658)]",76.31929371000001,matmul_linear_19,92.1847052,-17.210459647919972
matmul,linear,"[(1195, 1024), (1024, 2316)]",73.3797038,matmul_linear_20,127.82170550000001,-42.592141520127036
matmul,linear,"[(1354, 1380), (1380, 1590)]",77.98579624,matmul_linear_21,124.94228559999999,-37.58254391978243
matmul,linear,"[(2499, 1025), (1025, 1251)]",82.1683353,matmul_linear_22,97.00385700000001,-15.29374414462717
matmul,linear,"[(1596, 1671), (1671, 1209)]",85.7343554,matmul_linear_23,104.0652855,-17.614836697872704
matmul,linear,"[(1938, 1090), (1090, 1595)]",84.6259158,matmul_linear_24,70.75655359999999,19.601523101882698
matmul,linear,"[(1057, 2235), (2235, 1464)]",90.21099504,matmul_linear_25,99.1194552,-8.98760000448429
matmul,linear,"[(1889, 1255), (1255, 1586)]",89.431851,matmul_linear_26,88.60628550000001,0.9317234046561876
matmul,linear,"[(1805, 1942), (1942, 1101)]",93.42223356,matmul_linear_27,74.2315447,25.85247139549286
matmul,linear,"[(1519, 1267), (1267, 2039)]",88.4852274,matmul_linear_28,79.5319822,11.257414881833535
matmul,linear,"[(1491, 1082), (1082, 2449)]",91.56539495999999,matmul_linear_29,164.4082947,-44.306097738510275
matmul,linear,"[(2096, 1217), (1217, 1685)]",99.89325539999999,matmul_linear_30,102.51930359999999,-2.561515839247273
matmul,linear,"[(3169, 1062), (1062, 1285)]",100.82956322999999,matmul_linear_31,91.7812769,9.858531756818472
matmul,linear,"[(1572, 1280), (1280, 2306)]",100.40297580000001,matmul_linear_32,111.9515713,-10.315706484416259
matmul,linear,"[(2595, 1024), (1024, 1804)]",101.98068180000001,matmul_linear_33,202.9440177,-49.74935306999196
matmul,linear,"[(2640, 1722), (1722, 1081)]",106.74049944000001,matmul_linear_34,114.99651779999999,-7.179363791135583
matmul,linear,"[(3015, 1024), (1024, 1810)]",112.1750898,matmul_linear_35,232.69441969999997,-51.79296093794551
matmul,linear,"[(1821, 1243), (1243, 2508)]",117.40579199999999,matmul_linear_36,119.38458940000001,-1.6574981829271331
matmul,linear,"[(2169, 2333), (2333, 1158)]",127.75999329999999,matmul_linear_37,107.74770550000001,18.573284421355943
matmul,linear,"[(1859, 1189), (1189, 2704)]",123.35253,matmul_linear_38,277.3725535,-55.5282134286585
matmul,linear,"[(2671, 1719), (1719, 1361)]",124.82141474,matmul_linear_39,146.30615170000002,-14.684780311940923
matmul,linear,"[(1197, 1319), (1319, 4001)]",127.24218210000001,matmul_linear_40,131.016393,-2.8807165375099175
matmul,linear,"[(1063, 4036), (4036, 1482)]",138.30675564,matmul_linear_41,117.64400029999999,17.563798652977308
matmul,linear,"[(1553, 1606), (1606, 2581)]",131.00784269,matmul_linear_42,132.5972858,-1.198699581526441
matmul,linear,"[(2522, 2113), (2113, 1209)]",129.5784006,matmul_linear_43,128.5571428,0.7943998892296482
matmul,linear,"[(2739, 1492), (1492, 1644)]",128.20215552,matmul_linear_44,191.0814552,-32.90706553086791
matmul,linear,"[(1991, 1366), (1366, 2509)]",132.63995932,matmul_linear_45,174.03241979999999,-23.78433887638215
matmul,linear,"[(1578, 2011), (2011, 2271)]",141.33918748,matmul_linear_46,142.1505893,-0.5708044011605194
matmul,linear,"[(3330, 1513), (1513, 1433)]",137.84072556,matmul_linear_47,305.94795539999996,-54.946348512188806
matmul,linear,"[(1847, 1024), (1024, 3944)]",134.7241494,matmul_linear_48,143.94303589999998,-6.404538046845515
matmul,linear,"[(2859, 2486), (2486, 1094)]",147.7220196,matmul_linear_49,128.20357140000002,15.224574469225741
matmul,linear,"[(1961, 1539), (1539, 2593)]",154.886423,matmul_linear_50,212.9474555,-27.265426752187693
matmul,linear,"[(2098, 1024), (1024, 3771)]",143.96546116,matmul_linear_51,141.3358662,1.860529128734339
matmul,linear,"[(2008, 1059), (1059, 3852)]",153.04495692,matmul_linear_52,354.1462768,-56.7848183234098
matmul,linear,"[(3549, 1303), (1303, 1824)]",160.91710304999998,matmul_linear_53,181.7051606,-11.440543285263203
matmul,linear,"[(2444, 1093), (1093, 3166)]",158.3351265,matmul_linear_54,229.1955356,-30.917011064154426
matmul,linear,"[(1279, 1728), (1728, 3914)]",151.3750158,matmul_linear_55,364.0832055,-58.42296114919259
matmul,linear,"[(3276, 1230), (1230, 2169)]",155.5053692,matmul_linear_56,238.49315220000003,-34.7967152240944
matmul,linear,"[(3076, 1053), (1053, 2725)]",168.21277967999998,matmul_linear_57,252.804,-33.46118744956568
matmul,linear,"[(2297, 1024), (1024, 3851)]",153.01583004,matmul_linear_58,182.0712858,-15.958285587062077
matmul,linear,"[(3976, 1113), (1113, 2085)]",164.59012398,matmul_linear_59,387.12141959999997,-57.48359154343212
matmul,linear,"[(2708, 3383), (3383, 1072)]",181.60022189999998,matmul_linear_60,148.8394375,22.010822501260783
matmul,linear,"[(2251, 1470), (1470, 2969)]",176.12800932,matmul_linear_61,401.75443759999996,-56.16028279061378
matmul,linear,"[(1966, 1628), (1628, 3073)]",175.0810598,matmul_linear_62,196.88200880000005,-11.073103699458015
matmul,linear,"[(3133, 1024), (1024, 3324)]",177.6053894,matmul_linear_63,198.598,-10.570403830854291
matmul,linear,"[(1325, 3104), (3104, 2606)]",195.927006,matmul_linear_64,177.245866,10.539676000116131
matmul,linear,"[(3880, 1793), (1793, 1541)]",197.8263213,matmul_linear_65,201.6108393,-1.877140144418822
matmul,linear,"[(3973, 1024), (1024, 2688)]",177.7105698,matmul_linear_66,210.8265981,-15.707708893681573
matmul,linear,"[(3760, 1178), (1178, 2474)]",197.28221499999998,matmul_linear_67,215.3995714,-8.41104570554407
matmul,linear,"[(4000, 1864), (1864, 1656)]",202.55943929999998,matmul_linear_68,306.1841339,-33.84391388282841
matmul,linear,"[(1271, 3662), (3662, 2654)]",207.80834579999998,matmul_linear_69,466.7649732,-55.47901883568328
matmul,linear,"[(2637, 2025), (2025, 2552)]",225.1307486,matmul_linear_70,222.8892858,1.0056395451916305
matmul,linear,"[(3976, 1024), (1024, 3584)]",227.17610284,matmul_linear_71,251.51242829999995,-9.675993200213542
matmul,linear,"[(3034, 3478), (3478, 1444)]",261.88239852,matmul_linear_72,241.56414280000004,8.411122397756765
matmul,linear,"[(1126, 3354), (3354, 4061)]",248.10235022999998,matmul_linear_73,246.03356240000002,0.8408559425061443
matmul,linear,"[(3226, 1346), (1346, 3547)]",254.49711628,matmul_linear_74,578.3175447000001,-55.993533550496146
matmul,linear,"[(2651, 2024), (2024, 3306)]",280.36825836,matmul_linear_75,338.0575537000001,-17.064933088640537
matmul,linear,"[(1913, 3488), (3488, 2840)]",303.4416018,matmul_linear_76,705.4395446000001,-56.98545621339414
matmul,linear,"[(3866, 3202), (3202, 1565)]",320.14586748,matmul_linear_77,296.8289911,7.855323125140655
matmul,linear,"[(3236, 2193), (2193, 2740)]",319.51963956,matmul_linear_78,504.9299730000001,-36.72000937840941
matmul,linear,"[(3795, 1491), (1491, 4057)]",352.9572978,matmul_linear_79,466.1527323,-24.282907008072904
matmul,linear,"[(4080, 1794), (1794, 3196)]",368.1700245,matmul_linear_80,528.3905892999999,-30.322372889391637
matmul,linear,"[(3283, 1823), (1823, 3914)]",368.61299579999996,matmul_linear_81,970.8888658,-62.03345112045675
matmul,linear,"[(3794, 1582), (1582, 3990)]",374.6082786,matmul_linear_82,474.32341959999997,-21.022605437465092
matmul,linear,"[(2305, 4096), (4096, 2719)]",411.08322316,matmul_linear_83,439.1928572,-6.400293989116361
matmul,linear,"[(3061, 2061), (2061, 4083)]",398.2010514,matmul_linear_84,610.4422857000001,-34.76843581643775
matmul,linear,"[(2997, 4096), (4096, 2232)]",423.40065708,matmul_linear_85,392.48270540000004,7.877532246545692
matmul,linear,"[(2412, 3670), (3670, 3308)]",440.9750883,matmul_linear_86,844.0924374,-47.75748854493884
matmul,linear,"[(2730, 3426), (3426, 3414)]",485.80499748,matmul_linear_87,786.5634554000001,-38.23702408943623
matmul,linear,"[(3576, 2439), (2439, 3810)]",504.5546174,matmul_linear_88,730.8131251,-30.959830896447045
matmul,linear,"[(3101, 3701), (3701, 3111)]",540.48889425,matmul_linear_89,587.4527145,-7.994485188475525
matmul,linear,"[(3801, 3419), (3419, 2818)]",554.0055870000001,matmul_linear_90,580.3768392,-4.54381540041301
matmul,linear,"[(3185, 3346), (3346, 3641)]",578.99098875,matmul_linear_91,1587.4131161,-63.52613047746002
matmul,linear,"[(4095, 2568), (2568, 3806)]",598.97748972,matmul_linear_92,631.7746966,-5.191282122646502
matmul,linear,"[(3602, 2930), (2930, 3835)]",585.7538862,matmul_linear_93,612.7690176,-4.408697343382129
matmul,linear,"[(3428, 3570), (3570, 3399)]",607.89759672,matmul_linear_94,609.3641249,-0.24066532965665152
matmul,linear,"[(3028, 3975), (3975, 3545)]",639.75512172,matmul_linear_95,819.5375356999999,-21.937056711678313
matmul,linear,"[(3093, 4066), (4066, 3489)]",656.111483,matmul_linear_96,680.1818837999999,-3.538818273948258
matmul,linear,"[(3105, 3919), (3919, 4080)]",729.1815205,matmul_linear_97,802.4868395000001,-9.134768994551225
matmul,linear,"[(3492, 3763), (3763, 3963)]",758.4641484,matmul_linear_98,732.8149911,3.5000863262225304
matmul,linear,"[(3549, 3707), (3707, 4052)]",757.97627316,matmul_linear_99,1373.2388841,-44.80375687462664
matmul,linear,"[(3770, 3584), (3584, 4067)]",782.2049828400001,matmul_linear_100,830.8347054,-5.8531164194191225
