kernel_name,dur(us)
matmul_linear_257,1.8071338999999997
matmul_linear_258,1.7980357999999999
matmul_linear_259,1.8298749
matmul_linear_260,1.8251787
matmul_linear_261,1.8405447
matmul_linear_262,1.8219731
matmul_linear_263,1.8091251000000004
matmul_linear_264,1.7921337999999998
matmul_linear_265,1.8286966
matmul_linear_266,1.8519641
matmul_linear_267,1.8595984
matmul_linear_268,1.9172767
matmul_linear_269,1.8778482
matmul_linear_270,1.885848
matmul_linear_271,1.8490178
matmul_linear_272,1.8901339
matmul_linear_273,1.9782858
matmul_linear_274,1.8841161000000004
matmul_linear_275,1.8879734
matmul_linear_276,1.8849733999999998
matmul_linear_277,1.9981605999999998
matmul_linear_278,1.8749735
matmul_linear_279,1.8539554000000003
matmul_linear_280,1.8599732
matmul_linear_281,1.8978661000000003
matmul_linear_282,1.9076964
matmul_linear_283,1.9495536000000002
matmul_linear_284,2.0087053999999998
matmul_linear_285,1.8955803
matmul_linear_286,1.9054286999999999
matmul_linear_287,1.9222946
matmul_linear_288,1.9252949000000001
matmul_linear_289,1.917277
matmul_linear_290,1.9278482000000001
matmul_linear_291,1.9788660000000005
matmul_linear_292,1.9264643
matmul_linear_293,1.9645625
matmul_linear_294,1.9621427999999999
matmul_linear_295,1.9230089
matmul_linear_296,1.9482857
matmul_linear_297,2.000009
matmul_linear_298,1.9825623999999997
matmul_linear_299,1.9544016999999996
matmul_linear_300,1.9524195999999996
matmul_linear_301,1.9860357999999998
matmul_linear_302,1.9238837999999998
matmul_linear_303,2.0327053
matmul_linear_304,1.9454464000000002
matmul_linear_305,1.9589998000000002
matmul_linear_306,2.0341069999999997
matmul_linear_307,1.9858751
matmul_linear_308,1.9657411
matmul_linear_309,1.9829822
matmul_linear_310,2.0395715
matmul_linear_311,1.9824555000000004
matmul_linear_312,2.0434285999999995
matmul_linear_313,1.9397141000000002
matmul_linear_314,1.9489913
matmul_linear_315,1.9924107
matmul_linear_316,1.9666965
matmul_linear_317,2.0528570999999998
matmul_linear_318,1.9998393
matmul_linear_319,2.0067233
matmul_linear_320,1.9851786
matmul_linear_321,2.0052679
matmul_linear_322,1.9909109
matmul_linear_323,2.0258660999999996
matmul_linear_324,2.0630355999999996
matmul_linear_325,1.9908752
matmul_linear_326,2.0201428
matmul_linear_327,1.9984197
matmul_linear_328,2.0169911000000003
matmul_linear_329,1.9873928999999997
matmul_linear_330,1.9942588999999997
matmul_linear_331,2.0178573
matmul_linear_332,2.0678571
matmul_linear_333,2.0617054999999995
matmul_linear_334,2.1017140000000003
matmul_linear_335,2.0961252000000004
matmul_linear_336,2.0821075
matmul_linear_337,2.0378749000000007
matmul_linear_338,2.0437231999999996
matmul_linear_339,2.0112856999999997
matmul_linear_340,2.0320182000000004
matmul_linear_341,2.0862591999999998
matmul_linear_342,2.0497413
matmul_linear_343,2.0755355
matmul_linear_344,2.0853035
matmul_linear_345,2.1191515
matmul_linear_346,2.0575624
matmul_linear_347,2.0908748000000004
matmul_linear_348,2.0503215
matmul_linear_349,2.0858480999999998
matmul_linear_350,2.0785714
matmul_linear_351,2.0255801
matmul_linear_352,2.1741251999999998
matmul_linear_353,2.0577049999999995
matmul_linear_354,2.1024197
matmul_linear_355,2.1018126
matmul_linear_356,2.0834373
matmul_linear_357,2.1578659
matmul_linear_358,2.0924104999999997
matmul_linear_359,2.0741429
matmul_linear_360,2.1021250999999994
matmul_linear_361,2.0778661000000005
matmul_linear_362,2.0892589999999998
matmul_linear_363,2.0928481000000003
matmul_linear_364,2.0765444000000004
matmul_linear_365,2.1217232000000004
matmul_linear_366,2.1398482999999997
matmul_linear_367,2.1029819000000005
matmul_linear_368,2.1253751
matmul_linear_369,2.1217055
matmul_linear_370,2.1964198999999995
matmul_linear_371,2.1255713999999997
matmul_linear_372,2.1602857
matmul_linear_373,2.1174285
matmul_linear_374,2.1294553
matmul_linear_375,2.1207141999999997
matmul_linear_376,2.1885982999999998
matmul_linear_377,2.1781782
matmul_linear_378,2.1748306
matmul_linear_379,2.1599820999999997
matmul_linear_380,2.2394464
matmul_linear_381,2.1454286
matmul_linear_382,2.1291606
matmul_linear_383,2.1685801000000007
matmul_linear_384,2.1661517
matmul_linear_385,2.1761248999999996
matmul_linear_386,2.218268
matmul_linear_387,2.2259910999999994
matmul_linear_388,2.1692769000000003
matmul_linear_389,2.2105624
matmul_linear_390,2.2610089
matmul_linear_391,2.1683034
matmul_linear_392,2.1827233
matmul_linear_393,2.1720001000000004
matmul_linear_394,2.1968483
matmul_linear_395,2.1981426999999996
matmul_linear_396,2.2385895000000007
matmul_linear_397,2.1744462999999996
matmul_linear_398,2.1660177
matmul_linear_399,2.1794464000000002
matmul_linear_400,2.203026499999999
matmul_linear_401,2.2404553999999997
matmul_linear_402,2.1811160000000003
matmul_linear_403,2.2104375
matmul_linear_404,2.2301518000000007
matmul_linear_405,2.2335892
matmul_linear_406,2.2217411
matmul_linear_407,2.2026874999999997
matmul_linear_408,2.2231697
matmul_linear_409,2.2378568999999997
matmul_linear_410,2.2450091
matmul_linear_411,2.2401606000000003
matmul_linear_412,2.2879908
matmul_linear_413,2.2491252
matmul_linear_414,2.2062677
matmul_linear_415,2.2882945
matmul_linear_416,2.2099911000000003
matmul_linear_417,2.2335447
matmul_linear_418,2.2388215
matmul_linear_419,2.2713037
matmul_linear_420,2.2532679
matmul_linear_421,2.3514469
matmul_linear_422,2.2497056
matmul_linear_423,2.2694197
matmul_linear_424,2.2426964000000003
matmul_linear_425,2.2714554
matmul_linear_426,2.2394107
matmul_linear_427,2.3369822000000005
matmul_linear_428,2.2591430999999997
matmul_linear_429,2.2513925
matmul_linear_430,2.237875
matmul_linear_431,2.2451425000000005
matmul_linear_432,2.2812856
matmul_linear_433,2.2627411000000004
matmul_linear_434,2.2962856
matmul_linear_435,2.3045358
matmul_linear_436,2.3705982
matmul_linear_437,2.2725625000000003
matmul_linear_438,2.2694106999999994
matmul_linear_439,2.2795537
matmul_linear_440,2.2725801999999997
matmul_linear_441,2.3284463999999994
matmul_linear_442,2.3097234
matmul_linear_443,2.3099822
matmul_linear_444,2.4167052
matmul_linear_445,2.3681607
matmul_linear_446,2.3106696999999996
matmul_linear_447,2.3178482000000002
matmul_linear_448,2.3186874000000004
matmul_linear_449,2.3501161999999995
matmul_linear_450,2.3215983000000002
matmul_linear_451,2.4075446
