LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
263, 7655, 0, 35.11430437622469, 87.5, 29.28104575163399,
264, 10207, 0, 30.724012932301363, 76.5625, 25.620915032679736,
265, 10207, 0, 35.113157636915844, 87.5, 29.281045751634,
266, 2807, 0, 39.900249376558605, 87.5, 33.775633293124244,
267, 5615, 0, 29.919857524487977, 65.625, 25.331724969843183,
268, 5615, 0, 39.893143365983974, 87.5, 33.775633293124244,
269, 8423, 0, 33.24231271518461, 72.91666666666666, 28.146361077603537,
270, 8423, 0, 39.89077525822154, 87.5, 33.775633293124244,
271, 11231, 0, 34.903392396046655, 76.5625, 29.55367913148372,
272, 11231, 0, 39.88959130976761, 87.5, 33.775633293124244,
273, 3063, 0, 43.87855044074437, 87.5, 37.62597984322508,
274, 6127, 0, 32.903541700669166, 65.625, 28.219484882418815,
275, 6127, 0, 43.87138893422556, 87.5, 37.62597984322508,
276, 9191, 0, 36.557501904036556, 72.91666666666666, 31.35498320268757,
277, 9191, 0, 43.869002284843866, 87.5, 37.62597984322509,
278, 12255, 0, 38.3843329253366, 76.5625, 32.92273236282196,
279, 12255, 0, 43.86780905752754, 87.5, 37.625979843225096,
280, 3319, 0, 47.243145525760774, 87.5, 40.96133751306165,
281, 6639, 0, 35.42702214188884, 65.625, 30.721003134796238,
282, 6639, 0, 47.23602952251845, 87.5, 40.96133751306165,
283, 9959, 0, 39.361381664825785, 72.91666666666666, 34.13444792755138,
284, 9959, 0, 47.23365799779094, 87.5, 40.96133751306165,
285, 13279, 0, 41.32841328413284, 76.5625, 35.84117032392894,
286, 13279, 0, 47.23247232472325, 87.5, 40.96133751306165,
287, 3575, 0, 50.12587412587413, 87.5, 43.87855044074437,
288, 7151, 0, 37.589148370857224, 65.625, 32.90891283055828,
289, 7151, 0, 50.1188644944763, 87.5, 43.87855044074438,
290, 10727, 0, 41.76377365526242, 72.91666666666666, 36.565458700620304,
