# Linear Regression Analysis Results
# Model: avg_duration_us = 0.000020 * dim_0 + 0.892433
# R-squared: 0.8463
# p-value: 2.83e-105
# RMSE: 0.019877
# Sample size: 256
#
dim_0,avg_duration_us_actual,avg_duration_us_predicted,residuals,abs_residuals
5376,0.977272,0.9984537079873828,-0.021181707987382725,0.021181707987382725
4672,0.977156,0.984570067027638,-0.007414067027638027,0.007414067027638027
4768,0.976281,0.9864632907948759,-0.010182290794875981,0.010182290794875981
4608,0.975665,0.9833079178494794,-0.007642917849479347,0.007642917849479347
3584,0.974625,0.9631135309989415,0.011511469001058483,0.011511469001058483
6016,0.973857,1.0110751997689689,-0.037218199768968896,0.037218199768968896
4928,0.971424,0.9896186637402725,-0.018194663740272565,0.018194663740272565
6080,0.971353,1.0123373489471277,-0.04098434894712766,0.04098434894712766
3520,0.9705,0.9618513818207829,0.008648618179217138,0.008648618179217138
3104,0.970067,0.9536474121627518,0.016419587837248173,0.016419587837248173
2592,0.969643,0.9435502187374829,0.02609278126251713,0.02609278126251713
2848,0.969214,0.9485988154501174,0.020615184549882648,0.020615184549882648
3840,0.968504,0.968162127711576,0.00034187228842408324,0.00034187228842408324
5760,0.96829,1.0060266030563345,-0.03773660305633453,0.03773660305633453
2752,0.967643,0.9467055916828795,0.020937408317120543,0.020937408317120543
3168,0.966482,0.9549095613409105,0.011572438659089412,0.011572438659089412
4128,0.966201,0.9738417990132897,-0.007640799013289734,0.007640799013289734
3488,0.966018,0.9612203072317036,0.0047976927682964465,0.0047976927682964465
2656,0.9645,0.9448123679156416,0.01968763208435842,0.01968763208435842
2272,0.964188,0.9372394728466898,0.026948527153310198,0.026948527153310198
4064,0.963875,0.9725796498351311,-0.008704649835131084,0.008704649835131084
3200,0.963317,0.9555406359299898,0.007776364070010144,0.007776364070010144
3136,0.962469,0.9542784867518312,0.008190513248168774,0.008190513248168774
2560,0.962362,0.9429191441484036,0.01944285585159644,0.01944285585159644
3456,0.96229,0.9605892326426243,0.0017007673573756765,0.0017007673573756765
2720,0.961929,0.9460745170938002,0.01585448290619984,0.01585448290619984
5216,0.961844,0.9952983350419863,-0.03345433504198625,0.03345433504198625
2688,0.961714,0.9454434425047209,0.01627055749527906,0.01627055749527906
3360,0.960576,0.9586960088753863,0.001879991124613678,0.001879991124613678
2144,0.960053,0.9347151744903727,0.025337825509627376,0.025337825509627376
3936,0.959634,0.9700553514788139,-0.010421351478813956,0.010421351478813956
3744,0.959554,0.9662689039443381,-0.0067149039443380465,0.0067149039443380465
2944,0.957723,0.9504920392173554,0.007230960782644624,0.007230960782644624
2208,0.957357,0.9359773236685313,0.021379676331468755,0.021379676331468755
4032,0.956089,0.9719485752460518,-0.01585957524605186,0.01585957524605186
3712,0.953772,0.9656378293552588,-0.011865829355258817,0.011865829355258817
3296,0.953125,0.9574338596972277,-0.004308859697227718,0.004308859697227718
3552,0.952665,0.9624824564098622,-0.009817456409862202,0.009817456409862202
2400,0.952353,0.9397637712030071,0.012589228796992868,0.012589228796992868
4096,0.952228,0.9732107244242104,-0.020982724424210453,0.020982724424210453
2784,0.951335,0.9473366662719588,0.003998333728041259,0.003998333728041259
2336,0.951201,0.9385016220248484,0.012699377975151527,0.012699377975151527
3424,0.951143,0.959958158053545,-0.008815158053545047,0.008815158053545047
4000,0.950058,0.9713175006569725,-0.021259500656972574,0.021259500656972574
2496,0.948201,0.941656994970245,0.00654400502975494,0.00654400502975494
2304,0.947656,0.9378705474357691,0.009785452564230912,0.009785452564230912
2976,0.947009,0.9511231138064347,-0.004114113806434672,0.004114113806434672
3232,0.945339,0.9561717105190691,-0.010832710519069089,0.010832710519069089
2464,0.945237,0.9410259203811657,0.004211079618834268,0.004211079618834268
2528,0.944214,0.9422880695593243,0.0019259304406756828,0.0019259304406756828
3040,0.942844,0.9523852629845933,-0.009541262984593235,0.009541262984593235
2432,0.942781,0.9403948457920864,0.002386154207913549,0.002386154207913549
3008,0.941348,0.951754188395514,-0.010406188395513993,0.010406188395513993
3904,0.940937,0.9694242768897346,-0.028487276889734625,0.028487276889734625
3680,0.940804,0.9650067547661795,-0.0242027547661795,0.0242027547661795
2112,0.939737,0.9340840999012933,0.005652900098706781,0.005652900098706781
3392,0.93942,0.9593270834644656,-0.01990708346446557,0.01990708346446557
2240,0.938848,0.9366083982576106,0.002239601742389463,0.002239601742389463
3072,0.936799,0.9530163375736725,-0.016217337573672497,0.016217337573672497
2816,0.936125,0.9479677408610381,-0.011842740861038092,0.011842740861038092
3616,0.935853,0.9637446055880208,-0.02789160558802073,0.02789160558802073
1760,0.934005,0.9271422794214209,0.006862720578579062,0.006862720578579062
3264,0.93371,0.9568027851081484,-0.023092785108148384,0.023092785108148384
3328,0.933473,0.958064934286307,-0.024591934286307016,0.024591934286307016
1664,0.931924,0.925249055654183,0.006674944345816947,0.006674944345816947
800,0.931674,0.9082100417490416,0.023463958250958372,0.023463958250958372
1824,0.930134,0.9284044285995795,0.0017295714004205154,0.0017295714004205154
832,0.928013,0.9088411163381209,0.019171883661879052,0.019171883661879052
2048,0.928,0.9328219507231347,-0.004821950723134627,0.004821950723134627
1568,0.927214,0.923355831886945,0.0038581681130549494,0.0038581681130549494
1440,0.926031,0.9208315335306279,0.005199466469372194,0.005199466469372194
1952,0.925915,0.9309287269558968,-0.005013726955896747,0.005013726955896747
1856,0.92562,0.9290355031886588,-0.003415503188658797,0.003415503188658797
1792,0.923911,0.9277733540105002,-0.0038623540105001686,0.0038623540105001686
1152,0.923286,0.9151518622289141,0.008134137771085959,0.008134137771085959
1088,0.923,0.9138897130507554,0.00911028694924465,0.00911028694924465
544,0.922429,0.9031614450364072,0.019267554963592892,0.019267554963592892
1376,0.922406,0.9195693843524693,0.0028366156475306825,0.0028366156475306825
1472,0.922143,0.9214626081197071,0.0006803918802928965,0.0006803918802928965
640,0.921634,0.9050546688036452,0.016579331196354796,0.016579331196354796
1248,0.920643,0.917045085996152,0.003597914003848013,0.003597914003848013
1984,0.92017,0.9315598015449761,-0.011389801544976041,0.011389801544976041
1280,0.919982,0.9176761605852313,0.0023058394147686956,0.0023058394147686956
1184,0.91971,0.9157829368179934,0.00392706318200664,0.00392706318200664
352,0.91896,0.8993749975019313,0.019585002498068715,0.019585002498068715
1504,0.918857,0.9220936827087864,-0.003236682708786409,0.003236682708786409
672,0.918214,0.9056857433927245,0.012528256607275523,0.012528256607275523
704,0.917826,0.9063168179818037,0.011509182018196285,0.011509182018196285
1536,0.916415,0.9227247572978657,-0.006309757297865759,0.006309757297865759
992,0.916134,0.9119964892835175,0.004137510716482495,0.004137510716482495
1632,0.915067,0.9246179810651036,-0.009550981065103659,0.009550981065103659
1120,0.914228,0.9145207876398347,-0.0002927876398346463,0.0002927876398346463
1600,0.91338,0.9239869064760243,-0.010606906476024358,0.010606906476024358
960,0.912504,0.9113654146944382,0.0011385853055617678,0.0011385853055617678
768,0.909281,0.9075789671599623,0.0017020328400376705,0.0017020328400376705
1344,0.908987,0.9189383097633899,-0.00995130976338987,0.00995130976338987
1056,0.908933,0.9132586384616761,-0.004325638461676107,0.004325638461676107
1728,0.908848,0.9265112048323416,-0.017663204832341628,0.017663204832341628
928,0.908795,0.9107343401053589,-0.0019393401053588999,0.0019393401053588999
1696,0.908576,0.9258801302432623,-0.017304130243262272,0.017304130243262272
608,0.908353,0.9044235942145658,0.003929405785434215,0.003929405785434215
1216,0.906929,0.9164140114070727,-0.009485011407072697,0.009485011407072697
896,0.90621,0.9101032655162796,-0.0038932655162796648,0.0038932655162796648
