kernel_name,event_type,event_name,dur(us)
"add_(32,)",main,jit_validation_vector_add(13657037678050718464),1.331429
"add_(32,)",main,jit_validation_vector_add(13657037678050718464),1.345714
"add_(32,)",main,jit_validation_vector_add(13657037678050718464),1.33
"add_(32,)",main,jit_validation_vector_add(13657037678050718464),1.342857
"add_(32,)",main,jit_validation_vector_add(13657037678050718464),1.33009
"add_(32,)",main,jit_validation_vector_add(13657037678050718464),1.344285
"add_(32,)",main,jit_validation_vector_add(13657037678050718464),1.33
"add_(32,)",main,jit_validation_vector_add(13657037678050718464),1.344286
"add_(32,)",main,jit_validation_vector_add(13657037678050718464),1.33134
"add_(32,)",main,jit_validation_vector_add(13657037678050718464),1.345714
"add_(32,)",main,jit_validation_vector_add(13657037678050718464),1.328571
"add_(32,)",main,jit_validation_vector_add(13657037678050718464),1.484375
"add_(32,)",main,jit_validation_vector_add(13657037678050718464),1.32866
"add_(32,)",main,jit_validation_vector_add(13657037678050718464),1.425714
"add_(32,)",main,jit_validation_vector_add(13657037678050718464),1.328482
"add_(32,)",main,jit_validation_vector_add(13657037678050718464),1.344286
"add_(32,)",main,jit_validation_vector_add(13657037678050718464),1.332768
"add_(32,)",main,jit_validation_vector_add(13657037678050718464),1.341429
"add_(32,)",main,jit_validation_vector_add(13657037678050718464),1.33009
"add_(32,)",main,jit_validation_vector_add(13657037678050718464),1.342857
"add_(32,)",sub,copy-start,0.002768
"add_(32,)",sub,copy-done,0.401518
"add_(32,)",sub,add.3,0.847143
"add_(32,)",sub,copy-start,0.001518
"add_(32,)",sub,copy-done,0.400089
"add_(32,)",sub,add.3,0.861518
"add_(32,)",sub,copy-start,0.002767
"add_(32,)",sub,copy-done,0.4
"add_(32,)",sub,add.3,0.845803
"add_(32,)",sub,copy-start,0.001518
"add_(32,)",sub,copy-done,0.4
"add_(32,)",sub,add.3,0.86
"add_(32,)",sub,copy-start,0.002768
"add_(32,)",sub,copy-done,0.401429
"add_(32,)",sub,add.3,0.847054
"add_(32,)",sub,copy-start,0.001518
"add_(32,)",sub,copy-done,0.4
"add_(32,)",sub,add.3,0.862768
"add_(32,)",sub,copy-start,0.002768
"add_(32,)",sub,copy-done,0.4
"add_(32,)",sub,add.3,0.845804
"add_(32,)",sub,copy-start,0.002767
"add_(32,)",sub,copy-done,0.4
"add_(32,)",sub,add.3,0.860089
"add_(32,)",sub,copy-start,0.001428
"add_(32,)",sub,copy-done,0.40134
"add_(32,)",sub,add.3,0.845804
"add_(32,)",sub,copy-start,0.001518
"add_(32,)",sub,copy-done,0.400089
"add_(32,)",sub,add.3,0.861518
"add_(32,)",sub,copy-start,0.001518
"add_(32,)",sub,copy-done,0.4
"add_(32,)",sub,add.3,0.845714
"add_(32,)",sub,copy-start,0.002768
"add_(32,)",sub,copy-done,0.4
"add_(32,)",sub,add.3,1.001429
"add_(32,)",sub,copy-start,0.001518
"add_(32,)",sub,copy-done,0.4
"add_(32,)",sub,add.3,0.847053
"add_(32,)",sub,copy-start,0.001429
"add_(32,)",sub,copy-done,0.407054
"add_(32,)",sub,add.3,0.935714
"add_(32,)",sub,copy-start,0.001429
"add_(32,)",sub,copy-done,0.4
"add_(32,)",sub,add.3,0.844375
"add_(32,)",sub,copy-start,0.001518
"add_(32,)",sub,copy-done,0.400089
"add_(32,)",sub,add.3,0.861428
"add_(32,)",sub,copy-start,0.001429
"add_(32,)",sub,copy-done,0.402857
"add_(32,)",sub,add.3,0.847143
"add_(32,)",sub,copy-start,0.001517
"add_(32,)",sub,copy-done,0.398572
"add_(32,)",sub,add.3,0.86
"add_(32,)",sub,copy-start,0.002768
"add_(32,)",sub,copy-done,0.401429
"add_(32,)",sub,add.3,0.847054
"add_(32,)",sub,copy-start,0.002768
"add_(32,)",sub,copy-done,0.4
"add_(32,)",sub,add.3,0.86
"add_(64,)",main,jit_validation_vector_add(13657037678050718464),1.342857
"add_(64,)",main,jit_validation_vector_add(13657037678050718464),1.327054
"add_(64,)",main,jit_validation_vector_add(13657037678050718464),1.341518
"add_(64,)",main,jit_validation_vector_add(13657037678050718464),1.334375
"add_(64,)",main,jit_validation_vector_add(13657037678050718464),1.342946
"add_(64,)",main,jit_validation_vector_add(13657037678050718464),1.505803
"add_(64,)",main,jit_validation_vector_add(13657037678050718464),1.348571
"add_(64,)",main,jit_validation_vector_add(13657037678050718464),1.328571
"add_(64,)",main,jit_validation_vector_add(13657037678050718464),1.341429
"add_(64,)",main,jit_validation_vector_add(13657037678050718464),1.327143
"add_(64,)",main,jit_validation_vector_add(13657037678050718464),1.35134
"add_(64,)",main,jit_validation_vector_add(13657037678050718464),1.522946
"add_(64,)",main,jit_validation_vector_add(13657037678050718464),1.34134
"add_(64,)",main,jit_validation_vector_add(13657037678050718464),1.327143
"add_(64,)",main,jit_validation_vector_add(13657037678050718464),1.342857
"add_(64,)",main,jit_validation_vector_add(13657037678050718464),1.327232
"add_(64,)",main,jit_validation_vector_add(13657037678050718464),1.342857
"add_(64,)",main,jit_validation_vector_add(13657037678050718464),1.328482
"add_(64,)",main,jit_validation_vector_add(13657037678050718464),1.342857
"add_(64,)",main,jit_validation_vector_add(13657037678050718464),1.657143
"add_(64,)",sub,copy-start,0.001518
"add_(64,)",sub,copy-done,0.407143
"add_(64,)",sub,add.3,0.851518
"add_(64,)",sub,copy-start,0.001428
"add_(64,)",sub,copy-done,0.408482
"add_(64,)",sub,add.3,0.837054
"add_(64,)",sub,copy-start,0.002768
"add_(64,)",sub,copy-done,0.407232
"add_(64,)",sub,add.3,0.851428
"add_(64,)",sub,copy-start,0.001518
"add_(64,)",sub,copy-done,0.408571
"add_(64,)",sub,add.3,0.844197
"add_(64,)",sub,copy-start,0.001518
"add_(64,)",sub,copy-done,0.408571
"add_(64,)",sub,add.3,0.852768
"add_(64,)",sub,copy-start,0.001518
"add_(64,)",sub,copy-done,0.441428
"add_(64,)",sub,add.3,0.981428
"add_(64,)",sub,copy-start,0.001518
"add_(64,)",sub,copy-done,0.405803
"add_(64,)",sub,add.3,0.85866
"add_(64,)",sub,copy-start,0.001429
"add_(64,)",sub,copy-done,0.408571
"add_(64,)",sub,add.3,0.837143
"add_(64,)",sub,copy-start,0.001518
"add_(64,)",sub,copy-done,0.407143
"add_(64,)",sub,add.3,0.851429
"add_(64,)",sub,copy-start,0.002768
"add_(64,)",sub,copy-done,0.407232
"add_(64,)",sub,add.3,0.835803
"add_(64,)",sub,copy-start,0.001428
"add_(64,)",sub,copy-done,0.415625
"add_(64,)",sub,add.3,0.851518
"add_(64,)",sub,copy-start,0.001518
"add_(64,)",sub,copy-done,0.458571
"add_(64,)",sub,add.3,0.981428
"add_(64,)",sub,copy-start,0.001428
"add_(64,)",sub,copy-done,0.407054
"add_(64,)",sub,add.3,0.851429
"add_(64,)",sub,copy-start,0.001517
"add_(64,)",sub,copy-done,0.407143
"add_(64,)",sub,add.3,0.837143
"add_(64,)",sub,copy-start,0.001518
"add_(64,)",sub,copy-done,0.407143
"add_(64,)",sub,add.3,0.851518
"add_(64,)",sub,copy-start,0.002768
"add_(64,)",sub,copy-done,0.407233
"add_(64,)",sub,add.3,0.837143
"add_(64,)",sub,copy-start,0.001429
"add_(64,)",sub,copy-done,0.408482
"add_(64,)",sub,add.3,0.852768
"add_(64,)",sub,copy-start,0.001429
"add_(64,)",sub,copy-done,0.408483
"add_(64,)",sub,add.3,0.837143
"add_(64,)",sub,copy-start,0.001429
"add_(64,)",sub,copy-done,0.408482
"add_(64,)",sub,add.3,0.852768
"add_(64,)",sub,copy-start,0.001428
"add_(64,)",sub,copy-done,0.592768
"add_(64,)",sub,add.3,0.981428
"add_(96,)",main,jit_validation_vector_add(13657037678050718464),1.347143
"add_(96,)",main,jit_validation_vector_add(13657037678050718464),1.331339
"add_(96,)",main,jit_validation_vector_add(13657037678050718464),1.345714
"add_(96,)",main,jit_validation_vector_add(13657037678050718464),1.331429
"add_(96,)",main,jit_validation_vector_add(13657037678050718464),1.52009
"add_(96,)",main,jit_validation_vector_add(13657037678050718464),1.42
"add_(96,)",main,jit_validation_vector_add(13657037678050718464),1.345625
"add_(96,)",main,jit_validation_vector_add(13657037678050718464),1.339911
"add_(96,)",main,jit_validation_vector_add(13657037678050718464),1.348482
"add_(96,)",main,jit_validation_vector_add(13657037678050718464),1.517232
"add_(96,)",main,jit_validation_vector_add(13657037678050718464),1.458661
"add_(96,)",main,jit_validation_vector_add(13657037678050718464),1.329911
"add_(96,)",main,jit_validation_vector_add(13657037678050718464),1.348482
"add_(96,)",main,jit_validation_vector_add(13657037678050718464),1.329911
"add_(96,)",main,jit_validation_vector_add(13657037678050718464),1.345715
"add_(96,)",main,jit_validation_vector_add(13657037678050718464),1.33009
"add_(96,)",main,jit_validation_vector_add(13657037678050718464),1.347054
"add_(96,)",main,jit_validation_vector_add(13657037678050718464),1.332768
"add_(96,)",main,jit_validation_vector_add(13657037678050718464),1.347054
"add_(96,)",main,jit_validation_vector_add(13657037678050718464),1.329911
"add_(96,)",sub,copy-start,0.002768
"add_(96,)",sub,copy-done,0.402857
"add_(96,)",sub,add.3,0.86009
"add_(96,)",sub,copy-start,0.001429
"add_(96,)",sub,copy-done,0.402767
"add_(96,)",sub,add.3,0.845714
"add_(96,)",sub,copy-start,0.002768
"add_(96,)",sub,copy-done,0.401518
"add_(96,)",sub,add.3,0.861428
"add_(96,)",sub,copy-start,0.001429
"add_(96,)",sub,copy-done,0.402768
"add_(96,)",sub,add.3,0.847054
"add_(96,)",sub,copy-start,0.001517
"add_(96,)",sub,copy-done,0.401429
"add_(96,)",sub,add.3,1.035715
"add_(96,)",sub,copy-start,0.001518
"add_(96,)",sub,copy-done,0.402857
"add_(96,)",sub,add.3,0.934286
"add_(96,)",sub,copy-start,0.001429
"add_(96,)",sub,copy-done,0.402767
"add_(96,)",sub,add.3,0.86
"add_(96,)",sub,copy-start,0.001429
"add_(96,)",sub,copy-done,0.40991
"add_(96,)",sub,add.3,0.845804
"add_(96,)",sub,copy-start,0.001429
"add_(96,)",sub,copy-done,0.402768
"add_(96,)",sub,add.3,0.862857
