kernel_name        ,total_cycles ,main_avg  ,main_min ,main_max   ,main_stddev ,fusion_avg ,fusion_min ,fusion_max ,fusion_stddev ,copy-start_avg ,copy-start_min ,copy-start_max ,copy-start_stddev ,copy-done_avg ,copy-done_min ,copy-done_max ,copy-done_stddev
matmul_32x96x32    ,       413.0 , 1.226031 ,1.191518 ,  1.562858 ,   0.087892 ,  1.090906 ,  1.024197 ,  1.238571 ,     0.042905 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.074853 ,     0.054375 ,     0.445714 ,        0.085083
matmul_32x96x48    ,       413.0 , 1.189772 ,1.151428 ,  1.702857 ,   0.120281 ,  1.032504 ,  1.002947 ,  1.105804 ,     0.023346 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.082728 ,     0.054375 ,     0.605715 ,        0.119983
matmul_32x96x64    ,       413.0 , 1.19479  ,1.154375 ,  1.608571 ,   0.101912 ,  1.054473 ,  1.038482 ,  1.217233 ,     0.041775 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075411 ,     0.054375 ,     0.455714 ,        0.087249
matmul_32x96x80    ,       413.0 , 1.198214 ,1.168571 ,  1.581339 ,   0.090786 ,  1.057067 ,  1.031429 ,  1.137142 ,     0.023516 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075978 ,     0.054375 ,     0.465714 ,        0.089413
matmul_32x96x96    ,       413.0 , 1.224152 ,1.184286 ,  1.635625 ,   0.104437 ,  1.085134 ,  1.048571 ,  1.248572 ,     0.050811 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.077714 ,     0.054375 ,     0.502857 ,        0.097536
matmul_32x96x112   ,       413.0 , 1.25621  ,1.194286 ,  1.602946 ,   0.106421 ,  1.106228 ,  1.048571 ,  1.308571 ,     0.073095 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075571 ,     0.054375 ,     0.461518 ,        0.088544
matmul_32x96x128   ,       413.0 , 1.259089 ,1.19     ,  1.791518 ,   0.144196 ,  1.098004 ,  1.041339 ,  1.264196 ,     0.068848 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.085353 ,     0.054375 ,     0.658572 ,        0.131507
matmul_32x112x32   ,       413.0 , 1.266741 ,1.185804 ,  1.552767 ,   0.108808 ,  1.130005 ,  1.017143 ,  1.307233 ,     0.088486 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.07471  ,     0.054375 ,     0.441428 ,        0.084133
matmul_32x112x48   ,       413.0 , 1.176281 ,1.148571 ,  1.572947 ,   0.093728 ,  1.02979  ,  1.012768 ,  1.162768 ,     0.035226 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075228 ,     0.054375 ,     0.458482 ,        0.087927
matmul_32x112x64   ,       413.0 , 1.206152 ,1.154286 ,  1.551518 ,   0.099848 ,  1.073424 ,  1.037143 ,  1.295625 ,     0.067634 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.07513  ,     0.054375 ,     0.45     ,        0.086003
matmul_32x112x80   ,       413.0 , 1.21929  ,1.169911 ,  1.574286 ,   0.105326 ,  1.080866 ,  1.032857 ,  1.278661 ,     0.067985 ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075362 ,     0.054375 ,     0.457232 ,        0.087609
matmul_32x112x96   ,       413.0 , 1.235455 ,1.185714 ,  1.790089 ,   0.133678 ,  1.091268 ,  1.065714 ,  1.23     ,     0.045743 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075991 ,     0.054375 ,     0.467054 ,        0.089718
matmul_32x112x112  ,       413.0 , 1.273594 ,1.207143 ,  1.641429 ,   0.108447 ,  1.123268 ,  1.074286 ,  1.284375 ,     0.067977 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.076487 ,     0.054375 ,     0.477054 ,        0.091898
matmul_32x112x128  ,       413.0 , 1.228665 ,1.197233 ,  1.608661 ,   0.090758 ,  1.083924 ,  1.057054 ,  1.147232 ,     0.018311 ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.07592  ,     0.054375 ,     0.467143 ,        0.089754
matmul_32x128x32   ,       413.0 , 1.263795 ,1.195804 ,  1.564375 ,   0.10237  ,  1.125286 ,  1.028572 ,  1.278482 ,     0.075308 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.074576 ,     0.054375 ,     0.442857 ,        0.084492
matmul_32x128x48   ,       413.0 , 1.196357 ,1.141518 ,  1.62     ,   0.116289 ,  1.050661 ,  1.014286 ,  1.237143 ,     0.064503 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075335 ,     0.054375 ,     0.455714 ,        0.087267
matmul_32x128x64   ,       413.0 , 1.191763 ,1.152857 ,  1.555625 ,   0.099801 ,  1.052348 ,  1.012768 ,  1.244286 ,     0.047088 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.074897 ,     0.054375 ,     0.454286 ,        0.08704
matmul_32x128x80   ,       413.0 , 1.215504 ,1.168661 ,  1.574196 ,   0.100025 ,  1.080772 ,  1.031518 ,  1.25     ,     0.060705 ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075304 ,     0.054375 ,     0.458572 ,        0.08793
matmul_32x128x96   ,       413.0 , 1.254076 ,1.182857 ,  1.725714 ,   0.129631 ,  1.116152 ,  1.048572 ,  1.305625 ,     0.07947  ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.082415 ,     0.054375 ,     0.597143 ,        0.118088
matmul_32x128x112  ,       413.0 , 1.253147 ,1.20009  ,  1.621428 ,   0.105702 ,  1.109576 ,  1.054285 ,  1.280089 ,     0.064022 ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.076067 ,     0.054375 ,     0.474196 ,        0.091339
matmul_32x128x128  ,       413.0 , 1.236866 ,1.212857 ,  1.645714 ,   0.093806 ,  1.099138 ,  1.074285 ,  1.102857 ,     0.006041 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.076897 ,     0.054375 ,     0.484285 ,        0.093462
matmul_48x32x32    ,       413.0 , 1.265705 ,1.222857 ,  1.588572 ,   0.093821 ,  1.154866 ,  1.111429 ,  1.332768 ,     0.0587   ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.074433 ,     0.054375 ,     0.44134  ,        0.084177
matmul_48x32x48    ,       413.0 , 1.176638 ,1.137232 ,  1.531429 ,   0.097748 ,  1.036902 ,  1.001428 ,  1.24     ,     0.051002 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.074875 ,     0.054375 ,     0.447232 ,        0.085427
matmul_48x32x64    ,       413.0 , 1.187451 ,1.147143 ,  1.547054 ,   0.099267 ,  1.031554 ,  0.999911 ,  1.238571 ,     0.05442  ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075344 ,     0.054375 ,     0.454286 ,        0.086937
matmul_48x32x80    ,       413.0 , 1.212442 ,1.138572 ,  1.731429 ,   0.138105 ,  1.07621  ,  1.022857 ,  1.214286 ,     0.071196 ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075272 ,     0.054375 ,     0.454196 ,        0.086933
matmul_48x32x96    ,       413.0 , 1.186357 ,1.135714 ,  1.534285 ,   0.099758 ,  1.049353 ,  0.992857 ,  1.214286 ,     0.058469 ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.074732 ,     0.054375 ,     0.448571 ,        0.085767
matmul_48x32x112   ,       413.0 , 1.17646  ,1.144286 ,  1.555715 ,   0.095442 ,  1.024107 ,  1.011428 ,  1.178571 ,     0.035947 ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075424 ,     0.054375 ,     0.454196 ,        0.086898
matmul_48x32x128   ,       413.0 , 1.205089 ,1.137143 ,  1.652857 ,   0.123129 ,  1.060879 ,  1.022946 ,  1.200089 ,     0.063099 ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.078058 ,     0.054375 ,     0.508572 ,        0.098768
matmul_48x48x32    ,       429.0 , 1.274732 ,1.254285 ,  1.627142 ,   0.080857 ,  1.163978 ,  1.142857 ,  1.167143 ,     0.004991 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.07513  ,     0.054375 ,     0.448482 ,        0.085654
matmul_48x48x48    ,       429.0 , 1.290442 ,1.227143 ,  1.597143 ,   0.107706 ,  1.153353 ,  1.055715 ,  1.348571 ,     0.082023 ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.074911 ,     0.054375 ,     0.447143 ,        0.085398
matmul_48x48x64    ,       429.0 , 1.290214 ,1.225804 ,  1.817054 ,   0.142532 ,  1.153411 ,  1.112767 ,  1.34     ,     0.077873 ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075214 ,     0.054375 ,     0.451518 ,        0.086332
matmul_48x48x80    ,       429.0 , 1.278348 ,1.224286 ,  1.597143 ,   0.103105 ,  1.142201 ,  1.057143 ,  1.338572 ,     0.071627 ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.074786 ,     0.054375 ,     0.447143 ,        0.085427
matmul_48x48x96    ,       429.0 , 1.275286 ,1.231518 ,  1.602768 ,   0.095224 ,  1.140786 ,  1.055803 ,  1.314197 ,     0.060155 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075013 ,     0.054375 ,     0.451518 ,        0.086378
matmul_48x48x112   ,       429.0 , 1.297723 ,1.225804 ,  1.777143 ,   0.135188 ,  1.162643 ,  1.111518 ,  1.33991  ,     0.079449 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075205 ,     0.054375 ,     0.45     ,        0.085985
matmul_48x48x128   ,       429.0 , 1.316714 ,1.23     ,  1.705625 ,   0.124277 ,  1.181446 ,  1.117143 ,  1.341339 ,     0.086341 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.074866 ,     0.054375 ,     0.448661 ,        0.085757
matmul_48x64x32    ,       429.0 , 1.315424 ,1.254286 ,  1.76     ,   0.121959 ,  1.197795 ,  1.145804 ,  1.375714 ,     0.068142 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.08129  ,     0.054375 ,     0.577142 ,        0.113758
matmul_48x64x48    ,       429.0 , 1.256348 ,1.23     ,  1.605714 ,   0.083253 ,  1.124996 ,  1.060089 ,  1.218572 ,     0.025538 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.074938 ,     0.054375 ,     0.451428 ,        0.086375
matmul_48x64x64    ,       429.0 , 1.235152 ,1.184286 ,  1.78     ,   0.134774 ,  1.088969 ,  1.058482 ,  1.23     ,     0.056778 ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075433 ,     0.054375 ,     0.457143 ,        0.087572
matmul_48x64x80    ,       429.0 , 1.233281 ,1.177053 ,  1.695714 ,   0.11921  ,  1.087205 ,  1.051518 ,  1.24991  ,     0.059515 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.078714 ,     0.054375 ,     0.525625 ,        0.10253
matmul_48x64x96    ,       429.0 , 1.222487 ,1.18     ,  1.581339 ,   0.097219 ,  1.075018 ,  1.032857 ,  1.245714 ,     0.057234 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075076 ,     0.054375 ,     0.454375 ,        0.087019
matmul_48x64x112   ,       429.0 , 1.222112 ,1.184196 ,  1.584197 ,   0.092396 ,  1.068219 ,  1.037054 ,  1.174286 ,     0.036857 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075089 ,     0.054375 ,     0.454286 ,        0.086996
matmul_48x64x128   ,       429.0 , 1.222134 ,1.182857 ,  1.584286 ,   0.095442 ,  1.077987 ,  1.037054 ,  1.275715 ,     0.054466 ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075353 ,     0.054375 ,     0.455714 ,        0.087263
matmul_48x80x32    ,       429.0 , 1.281772 ,1.251518 ,  1.789911 ,   0.116617 ,  1.162634 ,  1.141428 ,  1.174286 ,     0.005735 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.082946 ,     0.054375 ,     0.611518 ,        0.121264
matmul_48x80x48    ,       429.0 , 1.306656 ,1.227232 ,  1.594286 ,   0.112271 ,  1.171576 ,  1.055625 ,  1.397143 ,     0.095597 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.074723 ,     0.054375 ,     0.445715 ,        0.085114
matmul_48x80x64    ,       429.0 , 1.218982 ,1.177143 ,  1.592946 ,   0.092998 ,  1.078357 ,  1.038661 ,  1.205715 ,     0.04039  ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075875 ,     0.054375 ,     0.471429 ,        0.090749
matmul_48x80x80    ,       429.0 , 1.226272 ,1.192767 ,  1.645625 ,   0.099665 ,  1.090098 ,  1.075803 ,  1.204375 ,     0.030377 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075701 ,     0.054375 ,     0.464285 ,        0.089149
matmul_48x80x96    ,       429.0 , 1.23829  ,1.198482 ,  1.604286 ,   0.09472  ,  1.085844 ,  1.048661 ,  1.24     ,     0.04173  ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075505 ,     0.054375 ,     0.461339 ,        0.088519
matmul_48x80x112   ,       429.0 , 1.256438 ,1.191429 ,  1.594197 ,   0.107412 ,  1.114366 ,  1.054196 ,  1.275714 ,     0.066396 ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075402 ,     0.054375 ,     0.457142 ,        0.087579
matmul_48x80x128   ,       429.0 , 1.228991 ,1.198482 ,  1.609911 ,   0.091828 ,  1.089853 ,  1.055625 ,  1.182946 ,     0.028681 ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.07571  ,     0.054375 ,     0.465714 ,        0.089475
matmul_48x96x32    ,       429.0 , 1.283553 ,1.248571 ,  1.617143 ,   0.084778 ,  1.172312 ,  1.137143 ,  1.278661 ,     0.037318 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.074562 ,     0.054375 ,     0.442946 ,        0.084515
matmul_48x96x48    ,       429.0 , 1.319437 ,1.222946 ,  1.817142 ,   0.146188 ,  1.175353 ,  1.11     ,  1.331339 ,     0.089395 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.082219 ,     0.054375 ,     0.594286 ,        0.117478
matmul_48x96x64    ,       429.0 , 1.25429  ,1.18     ,  1.795625 ,   0.148002 ,  1.106188 ,  1.06     ,  1.332857 ,     0.078347 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.08242  ,     0.054375 ,     0.595714 ,        0.117759
matmul_48x96x80    ,       429.0 , 1.255112 ,1.192857 ,  1.884286 ,   0.156739 ,  1.106143 ,  1.074286 ,  1.277142 ,     0.067749 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.087393 ,     0.054375 ,     0.704286 ,        0.141526
matmul_48x96x96    ,       429.0 , 1.268634 ,1.212858 ,  1.742857 ,   0.121507 ,  1.121067 ,  1.087054 ,  1.265804 ,     0.05258  ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.081639 ,     0.054375 ,     0.581429 ,        0.114661
matmul_48x96x112   ,       429.0 , 1.262379 ,1.214375 ,  1.62866  ,   0.103884 ,  1.112554 ,  1.06991  ,  1.32     ,     0.062928 ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.076045 ,     0.054375 ,     0.467142 ,        0.089725
matmul_48x96x128   ,       429.0 , 1.249866 ,1.217232 ,  1.632947 ,   0.09556  ,  1.091281 ,  1.068572 ,  1.271518 ,     0.041471 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.076076 ,     0.054375 ,     0.471429 ,        0.090702
matmul_48x112x32   ,       429.0 , 1.286344 ,1.244196 ,  1.611428 ,   0.093967 ,  1.17563  ,  1.13134  ,  1.361428 ,     0.058033 ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.074652 ,     0.054375 ,     0.445625 ,        0.085109
matmul_48x112x48   ,       429.0 , 1.263643 ,1.228661 ,  1.6      ,   0.088814 ,  1.129357 ,  1.059911 ,  1.321428 ,     0.050376 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075054 ,     0.054375 ,     0.448482 ,        0.085672
matmul_48x112x64   ,       429.0 , 1.236924 ,1.188661 ,  1.588482 ,   0.093509 ,  1.086    ,  1.037143 ,  1.231428 ,     0.056616 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075353 ,     0.054375 ,     0.457143 ,        0.087591
matmul_48x112x80   ,       429.0 , 1.242714 ,1.198661 ,  1.822857 ,   0.137122 ,  1.085429 ,  1.051428 ,  1.198661 ,     0.036903 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.086295 ,     0.054375 ,     0.678572 ,        0.135879
matmul_48x112x96   ,       429.0 , 1.256768 ,1.204285 ,  1.614285 ,   0.101621 ,  1.121915 ,  1.071428 ,  1.318572 ,     0.06339  ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075585 ,     0.054375 ,     0.464196 ,        0.089156
matmul_48x112x112  ,       429.0 , 1.293986 ,1.224286 ,  1.817232 ,   0.143679 ,  1.139353 ,  1.081339 ,  1.317232 ,     0.074258 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.084879 ,     0.054375 ,     0.652857 ,        0.130305
matmul_48x112x128  ,       429.0 , 1.281803 ,1.231428 ,  1.651339 ,   0.104687 ,  1.125219 ,  1.078661 ,  1.305715 ,     0.060659 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.076558 ,     0.054375 ,     0.477232 ,        0.091922
matmul_48x128x32   ,       429.0 , 1.280942 ,1.252857 ,  1.767143 ,   0.111556 ,  1.16571  ,  1.161428 ,  1.198571 ,     0.007744 ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.079402 ,     0.054375 ,     0.532947 ,        0.104051
matmul_48x128x48   ,       429.0 , 1.304705 ,1.231428 ,  1.93     ,   0.163908 ,  1.161929 ,  1.117142 ,  1.39     ,     0.084496 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.084946 ,     0.054375 ,     0.651429 ,        0.129962
matmul_48x128x64   ,       429.0 , 1.229187 ,1.175715 ,  1.607143 ,   0.10287  ,  1.093719 ,  1.045714 ,  1.284375 ,     0.060826 ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.076589 ,     0.054375 ,     0.485715 ,        0.093862
matmul_48x128x80   ,       429.0 , 1.235723 ,1.192857 ,  1.601518 ,   0.103565 ,  1.097205 ,  1.049911 ,  1.287053 ,     0.06124  ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075701 ,     0.054375 ,     0.462768 ,        0.088801
matmul_48x128x96   ,       429.0 , 1.248844 ,1.214286 ,  1.625625 ,   0.09174  ,  1.102438 ,  1.072857 ,  1.222947 ,     0.032819 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075585 ,     0.054375 ,     0.462946 ,        0.088869
matmul_48x128x112  ,       429.0 , 1.286844 ,1.23     ,  1.655714 ,   0.108095 ,  1.134929 ,  1.082857 ,  1.312857 ,     0.067964 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.076232 ,     0.054375 ,     0.48     ,        0.092633
matmul_48x128x128  ,       429.0 , 1.296353 ,1.231518 ,  1.778571 ,   0.131347 ,  1.15521  ,  1.117142 ,  1.344286 ,     0.066531 ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.079978 ,     0.054375 ,     0.547232 ,        0.107197
matmul_64x32x32    ,       413.0 , 1.270647 ,1.228571 ,  1.602858 ,   0.095179 ,  1.159228 ,  1.114375 ,  1.349911 ,     0.058108 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.074996 ,     0.054375 ,     0.451429 ,        0.086362
matmul_64x32x48    ,       413.0 , 1.185781 ,1.138482 ,  1.528571 ,   0.099362 ,  1.043871 ,  0.991428 ,  1.221429 ,     0.064807 ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.07446  ,     0.054375 ,     0.445714 ,        0.085174
matmul_64x32x64    ,       413.0 , 1.192652 ,1.154285 ,  1.551339 ,   0.091433 ,  1.045004 ,  1.005714 ,  1.160089 ,     0.038072 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.074996 ,     0.054375 ,     0.451429 ,        0.086362
matmul_64x32x80    ,       413.0 , 1.209527 ,1.154375 ,  1.548661 ,   0.095365 ,  1.079049 ,  1.008571 ,  1.21     ,     0.065207 ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075013 ,     0.054375 ,     0.450089 ,        0.08605
matmul_64x32x96    ,       413.0 , 1.182571 ,1.161429 ,  1.56     ,   0.08659  ,  1.030594 ,  1.012858 ,  1.034285 ,     0.004341 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.07513  ,     0.054375 ,     0.452857 ,        0.086659
matmul_64x32x112   ,       413.0 , 1.186732 ,1.152857 ,  1.549911 ,   0.09028  ,  1.047129 ,  1.011339 ,  1.195625 ,     0.043519 ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075205 ,     0.054375 ,     0.451429 ,        0.086313
matmul_64x32x128   ,       413.0 , 1.172473 ,1.15     ,  1.552768 ,   0.087253 ,  1.034219 ,  1.008571 ,  1.037054 ,     0.005931 ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075094 ,     0.054375 ,     0.457143 ,        0.08765
matmul_64x48x32    ,       429.0 , 1.304866 ,1.254286 ,  1.625625 ,   0.091552 ,  1.193589 ,  1.141518 ,  1.31866  ,     0.055638 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.074906 ,     0.054375 ,     0.445804 ,        0.085091
matmul_64x48x48    ,       429.0 , 1.29583  ,1.254375 ,  1.627054 ,   0.091521 ,  1.184929 ,  1.145714 ,  1.368482 ,     0.052036 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.074513 ,     0.054375 ,     0.444285 ,        0.084834
matmul_64x48x64    ,       429.0 , 1.242205 ,1.185714 ,  1.585715 ,   0.103373 ,  1.095732 ,  1.037232 ,  1.264375 ,     0.067893 ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075214 ,     0.054375 ,     0.454286 ,        0.086967
matmul_64x48x80    ,       429.0 , 1.218571 ,1.172947 ,  1.575714 ,   0.109309 ,  1.076728 ,  1.031517 ,  1.335715 ,     0.0663   ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075339 ,     0.054375 ,     0.455625 ,        0.087245
matmul_64x48x96    ,       429.0 , 1.226692 ,1.175625 ,  1.577143 ,   0.106929 ,  1.088491 ,  1.027054 ,  1.298571 ,     0.076233 ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075098 ,     0.054375 ,     0.457143 ,        0.087649
matmul_64x48x112   ,       429.0 , 1.226214 ,1.174286 ,  1.575714 ,   0.099362 ,  1.082491 ,  1.029911 ,  1.29009  ,     0.06005  ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075219 ,     0.054375 ,     0.455714 ,        0.087294
matmul_64x48x128   ,       429.0 , 1.222629 ,1.174286 ,  1.822947 ,   0.146187 ,  1.073147 ,  1.057053 ,  1.245715 ,     0.04227  ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.085888 ,     0.054375 ,     0.672947 ,        0.134682
matmul_64x64x32    ,       445.0 , 1.34179  ,1.275714 ,  1.645714 ,   0.096395 ,  1.230982 ,  1.161428 ,  1.382857 ,     0.06828  ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.074723 ,     0.054375 ,     0.447143 ,        0.085441
matmul_64x64x48    ,       445.0 , 1.314147 ,1.277054 ,  1.652768 ,   0.092155 ,  1.203397 ,  1.165714 ,  1.387143 ,     0.050169 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075134 ,     0.054375 ,     0.45     ,        0.086002
matmul_64x64x64    ,       445.0 , 1.34158  ,1.264196 ,  1.788572 ,   0.134417 ,  1.203656 ,  1.15     ,  1.384375 ,     0.086625 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.078054 ,     0.054375 ,     0.51134  ,        0.099404
matmul_64x64x80    ,       445.0 , 1.311844 ,1.264286 ,  1.641339 ,   0.093901 ,  1.175402 ,  1.091429 ,  1.327054 ,     0.061881 ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075232 ,     0.054375 ,     0.455715 ,        0.087291
matmul_64x64x96    ,       445.0 , 1.31492  ,1.264196 ,  1.93009  ,   0.14821  ,  1.172871 ,  1.154286 ,  1.3      ,     0.043055 ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.084299 ,     0.054375 ,     0.64     ,        0.127488
matmul_64x64x112   ,       445.0 , 1.34429  ,1.262858 ,  1.635625 ,   0.116443 ,  1.207438 ,  1.09134  ,  1.425715 ,     0.099795 ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075125 ,     0.054375 ,     0.451428 ,        0.086332
matmul_64x64x128   ,       445.0 , 1.287348 ,1.262768 ,  1.631518 ,   0.081112 ,  1.150563 ,  1.091429 ,  1.234286 ,     0.02297  ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.074741 ,     0.054375 ,     0.447232 ,        0.085458
matmul_64x80x32    ,       445.0 , 1.319643 ,1.262946 ,  1.822858 ,   0.131309 ,  1.208929 ,  1.172767 ,  1.374285 ,     0.070055 ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.074496 ,     0.054375 ,     0.44     ,        0.083855
matmul_64x80x48    ,       445.0 , 1.328853 ,1.277143 ,  1.652858 ,   0.099328 ,  1.217576 ,  1.164375 ,  1.427054 ,     0.06702  ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075076 ,     0.054375 ,     0.451428 ,        0.086343
matmul_64x80x64    ,       445.0 , 1.329929 ,1.265625 ,  1.640089 ,   0.10347  ,  1.196848 ,  1.092768 ,  1.388571 ,     0.081664 ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075094 ,     0.054375 ,     0.455714 ,        0.087323
matmul_64x80x80    ,       445.0 , 1.28408  ,1.221428 ,  1.830089 ,   0.140798 ,  1.139263 ,  1.099911 ,  1.281429 ,     0.067007 ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075862 ,     0.054375 ,     0.465714 ,        0.08944
matmul_64x80x96    ,       445.0 , 1.252937 ,1.21991  ,  1.624375 ,   0.090508 ,  1.110777 ,  1.072857 ,  1.23     ,     0.033563 ,      0.008572 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075563 ,     0.054375 ,     0.458482 ,        0.087849
matmul_64x80x112   ,       445.0 , 1.299129 ,1.220089 ,  1.764286 ,   0.130849 ,  1.156487 ,  1.097142 ,  1.305625 ,     0.07681  ,      0.008571 ,      0.008571 ,      0.008572 ,         0.0      ,     0.075509 ,     0.054375 ,     0.46134  ,        0.088518
