kernel_name,event_type,event_name,dur(us)
matmul_32x32x32,main,jit_validation_matrix_multiply(10803950616944242919),1.594375
matmul_32x32x32,main,jit_validation_matrix_multiply(10803950616944242919),1.188661
matmul_32x32x32,main,jit_validation_matrix_multiply(10803950616944242919),1.39866
matmul_32x32x32,main,jit_validation_matrix_multiply(10803950616944242919),1.191429
matmul_32x32x32,main,jit_validation_matrix_multiply(10803950616944242919),1.188661
matmul_32x32x32,main,jit_validation_matrix_multiply(10803950616944242919),1.192946
matmul_32x32x32,main,jit_validation_matrix_multiply(10803950616944242919),1.371428
matmul_32x32x32,main,jit_validation_matrix_multiply(10803950616944242919),1.188661
matmul_32x32x32,main,jit_validation_matrix_multiply(10803950616944242919),1.19
matmul_32x32x32,main,jit_validation_matrix_multiply(10803950616944242919),1.191518
matmul_32x32x32,main,jit_validation_matrix_multiply(10803950616944242919),1.188661
matmul_32x32x32,main,jit_validation_matrix_multiply(10803950616944242919),1.189911
matmul_32x32x32,main,jit_validation_matrix_multiply(10803950616944242919),1.194286
matmul_32x32x32,main,jit_validation_matrix_multiply(10803950616944242919),1.188661
matmul_32x32x32,main,jit_validation_matrix_multiply(10803950616944242919),1.189911
matmul_32x32x32,main,jit_validation_matrix_multiply(10803950616944242919),1.191429
matmul_32x32x32,main,jit_validation_matrix_multiply(10803950616944242919),1.19134
matmul_32x32x32,main,jit_validation_matrix_multiply(10803950616944242919),1.188661
matmul_32x32x32,main,jit_validation_matrix_multiply(10803950616944242919),1.190089
matmul_32x32x32,main,jit_validation_matrix_multiply(10803950616944242919),1.191429
matmul_32x32x32,sub,copy-start,0.008571
matmul_32x32x32,sub,copy-done,0.481518
matmul_32x32x32,sub,fusion,1.02
matmul_32x32x32,sub,copy-start,0.008571
matmul_32x32x32,sub,copy-done,0.055714
matmul_32x32x32,sub,fusion,1.077142
matmul_32x32x32,sub,copy-start,0.008571
matmul_32x32x32,sub,copy-done,0.055625
matmul_32x32x32,sub,fusion,1.28009
matmul_32x32x32,sub,copy-start,0.008571
matmul_32x32x32,sub,copy-done,0.055714
matmul_32x32x32,sub,fusion,1.077142
matmul_32x32x32,sub,copy-start,0.008572
matmul_32x32x32,sub,copy-done,0.055715
matmul_32x32x32,sub,fusion,1.077143
matmul_32x32x32,sub,copy-start,0.008571
matmul_32x32x32,sub,copy-done,0.055625
matmul_32x32x32,sub,fusion,1.078571
matmul_32x32x32,sub,copy-start,0.008571
matmul_32x32x32,sub,copy-done,0.055714
matmul_32x32x32,sub,fusion,1.252768
matmul_32x32x32,sub,copy-start,0.008571
matmul_32x32x32,sub,copy-done,0.055714
matmul_32x32x32,sub,fusion,1.077142
matmul_32x32x32,sub,copy-start,0.008571
matmul_32x32x32,sub,copy-done,0.055625
matmul_32x32x32,sub,fusion,1.077143
matmul_32x32x32,sub,copy-start,0.008572
matmul_32x32x32,sub,copy-done,0.055715
matmul_32x32x32,sub,fusion,1.079911
matmul_32x32x32,sub,copy-start,0.008571
matmul_32x32x32,sub,copy-done,0.055714
matmul_32x32x32,sub,fusion,1.077053
matmul_32x32x32,sub,copy-start,0.008571
matmul_32x32x32,sub,copy-done,0.054375
matmul_32x32x32,sub,fusion,1.078571
matmul_32x32x32,sub,copy-start,0.008572
matmul_32x32x32,sub,copy-done,0.055714
matmul_32x32x32,sub,fusion,1.077053
matmul_32x32x32,sub,copy-start,0.008571
matmul_32x32x32,sub,copy-done,0.055714
matmul_32x32x32,sub,fusion,1.077142
matmul_32x32x32,sub,copy-start,0.008571
matmul_32x32x32,sub,copy-done,0.054375
matmul_32x32x32,sub,fusion,1.077142
matmul_32x32x32,sub,copy-start,0.008572
matmul_32x32x32,sub,copy-done,0.055714
matmul_32x32x32,sub,fusion,1.078482
matmul_32x32x32,sub,copy-start,0.008572
matmul_32x32x32,sub,copy-done,0.054375
matmul_32x32x32,sub,fusion,1.075803
matmul_32x32x32,sub,copy-start,0.008571
matmul_32x32x32,sub,copy-done,0.055714
matmul_32x32x32,sub,fusion,1.077142
matmul_32x32x32,sub,copy-start,0.008571
matmul_32x32x32,sub,copy-done,0.055625
matmul_32x32x32,sub,fusion,1.077143
matmul_32x32x32,sub,copy-start,0.008572
matmul_32x32x32,sub,copy-done,0.054375
matmul_32x32x32,sub,fusion,1.07866
matmul_32x32x48,main,jit_validation_matrix_multiply(4374560774780649980),1.56
matmul_32x32x48,main,jit_validation_matrix_multiply(4374560774780649980),1.190089
matmul_32x32x48,main,jit_validation_matrix_multiply(4374560774780649980),1.195625
matmul_32x32x48,main,jit_validation_matrix_multiply(4374560774780649980),1.19
matmul_32x32x48,main,jit_validation_matrix_multiply(4374560774780649980),1.195625
matmul_32x32x48,main,jit_validation_matrix_multiply(4374560774780649980),1.43009
matmul_32x32x48,main,jit_validation_matrix_multiply(4374560774780649980),1.194286
matmul_32x32x48,main,jit_validation_matrix_multiply(4374560774780649980),1.192858
matmul_32x32x48,main,jit_validation_matrix_multiply(4374560774780649980),1.195625
matmul_32x32x48,main,jit_validation_matrix_multiply(4374560774780649980),1.188661
matmul_32x32x48,main,jit_validation_matrix_multiply(4374560774780649980),1.195715
matmul_32x32x48,main,jit_validation_matrix_multiply(4374560774780649980),1.19
matmul_32x32x48,main,jit_validation_matrix_multiply(4374560774780649980),1.198482
matmul_32x32x48,main,jit_validation_matrix_multiply(4374560774780649980),1.191429
matmul_32x32x48,main,jit_validation_matrix_multiply(4374560774780649980),1.194286
matmul_32x32x48,main,jit_validation_matrix_multiply(4374560774780649980),1.19
matmul_32x32x48,main,jit_validation_matrix_multiply(4374560774780649980),1.285714
matmul_32x32x48,main,jit_validation_matrix_multiply(4374560774780649980),1.207232
matmul_32x32x48,main,jit_validation_matrix_multiply(4374560774780649980),1.189911
matmul_32x32x48,main,jit_validation_matrix_multiply(4374560774780649980),1.409911
matmul_32x32x48,sub,copy-start,0.008572
matmul_32x32x48,sub,copy-done,0.447053
matmul_32x32x48,sub,fusion,1.02
matmul_32x32x48,sub,copy-start,0.008571
matmul_32x32x48,sub,copy-done,0.055625
matmul_32x32x48,sub,fusion,1.078571
matmul_32x32x48,sub,copy-start,0.008571
matmul_32x32x48,sub,copy-done,0.054375
matmul_32x32x48,sub,fusion,1.08
matmul_32x32x48,sub,copy-start,0.008572
matmul_32x32x48,sub,copy-done,0.055625
matmul_32x32x48,sub,fusion,1.077143
matmul_32x32x48,sub,copy-start,0.008571
matmul_32x32x48,sub,copy-done,0.054375
matmul_32x32x48,sub,fusion,1.082857
matmul_32x32x48,sub,copy-start,0.008572
matmul_32x32x48,sub,copy-done,0.055625
matmul_32x32x48,sub,fusion,1.302947
matmul_32x32x48,sub,copy-start,0.008572
matmul_32x32x48,sub,copy-done,0.055714
matmul_32x32x48,sub,fusion,1.081339
matmul_32x32x48,sub,copy-start,0.008572
matmul_32x32x48,sub,copy-done,0.055625
matmul_32x32x48,sub,fusion,1.08009
matmul_32x32x48,sub,copy-start,0.008571
matmul_32x32x48,sub,copy-done,0.054375
matmul_32x32x48,sub,fusion,1.08
matmul_32x32x48,sub,copy-start,0.008572
matmul_32x32x48,sub,copy-done,0.055715
matmul_32x32x48,sub,fusion,1.079911
matmul_32x32x48,sub,copy-start,0.008572
matmul_32x32x48,sub,copy-done,0.055625
matmul_32x32x48,sub,fusion,1.08009
matmul_32x32x48,sub,copy-start,0.008571
matmul_32x32x48,sub,copy-done,0.055714
matmul_32x32x48,sub,fusion,1.08
matmul_32x32x48,sub,copy-start,0.008571
matmul_32x32x48,sub,copy-done,0.054375
matmul_32x32x48,sub,fusion,1.087143
matmul_32x32x48,sub,copy-start,0.008572
matmul_32x32x48,sub,copy-done,0.055715
matmul_32x32x48,sub,fusion,1.081339
matmul_32x32x48,sub,copy-start,0.008572
matmul_32x32x48,sub,copy-done,0.054375
matmul_32x32x48,sub,fusion,1.081428
matmul_32x32x48,sub,copy-start,0.008571
matmul_32x32x48,sub,copy-done,0.055714
matmul_32x32x48,sub,fusion,1.08
matmul_32x32x48,sub,copy-start,0.008571
matmul_32x32x48,sub,copy-done,0.054375
matmul_32x32x48,sub,fusion,1.165715
matmul_32x32x48,sub,copy-start,0.008572
matmul_32x32x48,sub,copy-done,0.055625
matmul_32x32x48,sub,fusion,1.104286
matmul_32x32x48,sub,copy-start,0.008571
matmul_32x32x48,sub,copy-done,0.054375
matmul_32x32x48,sub,fusion,1.075804
matmul_32x32x48,sub,copy-start,0.008572
matmul_32x32x48,sub,copy-done,0.054375
matmul_32x32x48,sub,fusion,1.295714
matmul_32x32x64,main,jit_validation_matrix_multiply(7538857585417309930),1.562947
matmul_32x32x64,main,jit_validation_matrix_multiply(7538857585417309930),1.191428
matmul_32x32x64,main,jit_validation_matrix_multiply(7538857585417309930),1.248482
matmul_32x32x64,main,jit_validation_matrix_multiply(7538857585417309930),1.297142
matmul_32x32x64,main,jit_validation_matrix_multiply(7538857585417309930),1.188571
matmul_32x32x64,main,jit_validation_matrix_multiply(7538857585417309930),1.19009
matmul_32x32x64,main,jit_validation_matrix_multiply(7538857585417309930),1.188661
matmul_32x32x64,main,jit_validation_matrix_multiply(7538857585417309930),1.188661
matmul_32x32x64,main,jit_validation_matrix_multiply(7538857585417309930),1.191429
matmul_32x32x64,main,jit_validation_matrix_multiply(7538857585417309930),1.428482
matmul_32x32x64,main,jit_validation_matrix_multiply(7538857585417309930),1.188571
matmul_32x32x64,main,jit_validation_matrix_multiply(7538857585417309930),1.19
matmul_32x32x64,main,jit_validation_matrix_multiply(7538857585417309930),1.190089
matmul_32x32x64,main,jit_validation_matrix_multiply(7538857585417309930),1.188571
matmul_32x32x64,main,jit_validation_matrix_multiply(7538857585417309930),1.188661
matmul_32x32x64,main,jit_validation_matrix_multiply(7538857585417309930),1.191339
matmul_32x32x64,main,jit_validation_matrix_multiply(7538857585417309930),1.188661
matmul_32x32x64,main,jit_validation_matrix_multiply(7538857585417309930),1.188661
matmul_32x32x64,main,jit_validation_matrix_multiply(7538857585417309930),1.188661
matmul_32x32x64,main,jit_validation_matrix_multiply(7538857585417309930),1.188571
matmul_32x32x64,sub,copy-start,0.008572
matmul_32x32x64,sub,copy-done,0.45
matmul_32x32x64,sub,fusion,1.02134
matmul_32x32x64,sub,copy-start,0.008571
matmul_32x32x64,sub,copy-done,0.054375
matmul_32x32x64,sub,fusion,1.078572
matmul_32x32x64,sub,copy-start,0.008572
matmul_32x32x64,sub,copy-done,0.054375
matmul_32x32x64,sub,fusion,1.132946
matmul_32x32x64,sub,copy-start,0.008571
matmul_32x32x64,sub,copy-done,0.055714
matmul_32x32x64,sub,fusion,1.181339
matmul_32x32x64,sub,copy-start,0.008571
matmul_32x32x64,sub,copy-done,0.054375
matmul_32x32x64,sub,fusion,1.078572
matmul_32x32x64,sub,copy-start,0.008572
matmul_32x32x64,sub,copy-done,0.055625
matmul_32x32x64,sub,fusion,1.077232
matmul_32x32x64,sub,copy-start,0.008571
matmul_32x32x64,sub,copy-done,0.055714
matmul_32x32x64,sub,fusion,1.077143
matmul_32x32x64,sub,copy-start,0.008572
matmul_32x32x64,sub,copy-done,0.055715
matmul_32x32x64,sub,fusion,1.077053
matmul_32x32x64,sub,copy-start,0.008572
matmul_32x32x64,sub,copy-done,0.054375
matmul_32x32x64,sub,fusion,1.078661
matmul_32x32x64,sub,copy-start,0.008572
matmul_32x32x64,sub,copy-done,0.054375
matmul_32x32x64,sub,fusion,1.311428
matmul_32x32x64,sub,copy-start,0.008571
matmul_32x32x64,sub,copy-done,0.054375
matmul_32x32x64,sub,fusion,1.08
matmul_32x32x64,sub,copy-start,0.008571
matmul_32x32x64,sub,copy-done,0.055714
matmul_32x32x64,sub,fusion,1.077143
matmul_32x32x64,sub,copy-start,0.008571
matmul_32x32x64,sub,copy-done,0.055625
matmul_32x32x64,sub,fusion,1.078571
matmul_32x32x64,sub,copy-start,0.008571
matmul_32x32x64,sub,copy-done,0.054375
matmul_32x32x64,sub,fusion,1.078572
matmul_32x32x64,sub,copy-start,0.008572
matmul_32x32x64,sub,copy-done,0.055715
matmul_32x32x64,sub,fusion,1.081339
matmul_32x32x64,sub,copy-start,0.008572
matmul_32x32x64,sub,copy-done,0.054375
matmul_32x32x64,sub,fusion,1.077143
matmul_32x32x64,sub,copy-start,0.008571
matmul_32x32x64,sub,copy-done,0.055714
matmul_32x32x64,sub,fusion,1.08
matmul_32x32x64,sub,copy-start,0.008572
matmul_32x32x64,sub,copy-done,0.055715
matmul_32x32x64,sub,fusion,1.078482
matmul_32x32x64,sub,copy-start,0.008571
matmul_32x32x64,sub,copy-done,0.055714
matmul_32x32x64,sub,fusion,1.077143
matmul_32x32x64,sub,copy-start,0.008571
matmul_32x32x64,sub,copy-done,0.055714
matmul_32x32x64,sub,fusion,1.077054
matmul_32x32x80,main,jit_validation_matrix_multiply(4612725270485578978),1.795625
matmul_32x32x80,main,jit_validation_matrix_multiply(4612725270485578978),1.362858
matmul_32x32x80,main,jit_validation_matrix_multiply(4612725270485578978),1.19
matmul_32x32x80,main,jit_validation_matrix_multiply(4612725270485578978),1.187232
matmul_32x32x80,main,jit_validation_matrix_multiply(4612725270485578978),1.188572
matmul_32x32x80,main,jit_validation_matrix_multiply(4612725270485578978),1.188572
matmul_32x32x80,main,jit_validation_matrix_multiply(4612725270485578978),1.342768
matmul_32x32x80,main,jit_validation_matrix_multiply(4612725270485578978),1.264375
matmul_32x32x80,main,jit_validation_matrix_multiply(4612725270485578978),1.18866
matmul_32x32x80,main,jit_validation_matrix_multiply(4612725270485578978),1.188661
matmul_32x32x80,main,jit_validation_matrix_multiply(4612725270485578978),1.187143
matmul_32x32x80,main,jit_validation_matrix_multiply(4612725270485578978),1.18866
matmul_32x32x80,main,jit_validation_matrix_multiply(4612725270485578978),1.331429
matmul_32x32x80,main,jit_validation_matrix_multiply(4612725270485578978),1.189911
matmul_32x32x80,main,jit_validation_matrix_multiply(4612725270485578978),1.187143
matmul_32x32x80,main,jit_validation_matrix_multiply(4612725270485578978),1.189911
matmul_32x32x80,main,jit_validation_matrix_multiply(4612725270485578978),1.188572
matmul_32x32x80,main,jit_validation_matrix_multiply(4612725270485578978),1.188571
matmul_32x32x80,main,jit_validation_matrix_multiply(4612725270485578978),1.19
matmul_32x32x80,main,jit_validation_matrix_multiply(4612725270485578978),1.19
matmul_32x32x80,sub,copy-start,0.008572
matmul_32x32x80,sub,copy-done,0.448572
matmul_32x32x80,sub,fusion,1.254197
matmul_32x32x80,sub,copy-start,0.008572
matmul_32x32x80,sub,copy-done,0.054375
matmul_32x32x80,sub,fusion,1.245714
matmul_32x32x80,sub,copy-start,0.008571
matmul_32x32x80,sub,copy-done,0.055625
matmul_32x32x80,sub,fusion,1.077143
matmul_32x32x80,sub,copy-start,0.008571
matmul_32x32x80,sub,copy-done,0.055625
matmul_32x32x80,sub,fusion,1.077143
