Operation_Type,Operation,Input_Shapes,Predicted_Latency_us,Kernel_Name,Actual_Duration_us,Error_Percentage
matmul,linear,"[(2432, 2304), (2304, 2560)]",1006164,matmul_linear_202,214.37727660000002,469242.65420181194
matmul,linear,"[(2560, 2304), (2304, 2560)]",1059120,matmul_linear_203,224.6101427,471437.0317958486
matmul,linear,"[(2688, 2304), (2304, 2560)]",1105200,matmul_linear_204,233.70485719999996,472804.1634997735
matmul,linear,"[(2816, 2304), (2304, 2560)]",1151280,matmul_linear_205,242.63074120000002,474398.81837149494
matmul,linear,"[(2944, 2304), (2304, 2560)]",1197360,matmul_linear_206,251.92875870000003,475177.21971028787
matmul,linear,"[(3072, 2304), (2304, 2560)]",1243440,matmul_linear_207,272.7788573,455741.7805205755
matmul,linear,"[(2048, 2304), (2304, 2688)]",884160,matmul_linear_208,214.7505446,411614.90468015324
matmul,linear,"[(2176, 2304), (2304, 2688)]",939420,matmul_linear_209,222.46005340000002,422187.05137944553
matmul,linear,"[(2304, 2304), (2304, 2688)]",994680,matmul_linear_210,232.2920088,428102.41864471755
matmul,linear,"[(2432, 2304), (2304, 2688)]",1049940,matmul_linear_211,240.56957140000003,436339.2362217094
matmul,linear,"[(2560, 2304), (2304, 2688)]",1105200,matmul_linear_212,250.06729480000004,441861.0332826298
matmul,linear,"[(2688, 2304), (2304, 2688)]",1160460,matmul_linear_213,288.12771410000005,402658.8958683929
matmul,linear,"[(2816, 2304), (2304, 2688)]",1208844,matmul_linear_214,299.3452855,403729.3096819125
matmul,linear,"[(2944, 2304), (2304, 2688)]",1257228,matmul_linear_215,310.54159820000007,404750.109385442
matmul,linear,"[(3072, 2304), (2304, 2688)]",1305612,matmul_linear_216,321.6675623,405788.6107957426
matmul,linear,"[(2048, 2304), (2304, 2816)]",921024,matmul_linear_217,207.97052680000002,442762.75280041265
matmul,linear,"[(2176, 2304), (2304, 2816)]",978588,matmul_linear_218,215.75816079999998,453457.81508867966
matmul,linear,"[(2304, 2304), (2304, 2816)]",1036152,matmul_linear_219,225.7317145,458919.2398507654
matmul,linear,"[(2432, 2304), (2304, 2816)]",1093716,matmul_linear_220,233.28142860000003,468739.72143164417
matmul,linear,"[(2560, 2304), (2304, 2816)]",1151280,matmul_linear_221,243.15185710000006,473381.88647661364
matmul,linear,"[(2688, 2304), (2304, 2816)]",1208844,matmul_linear_222,250.94269640000002,481621.13288888684
matmul,linear,"[(2816, 2304), (2304, 2816)]",1266408,matmul_linear_223,299.7001428,422458.3572194414
matmul,linear,"[(2944, 2304), (2304, 2816)]",1317096,matmul_linear_224,310.9065446,423530.8379080677
matmul,linear,"[(3072, 2304), (2304, 2816)]",1367784,matmul_linear_225,322.125857,424511.6759264066
matmul,linear,"[(2048, 2304), (2304, 2944)]",957888,matmul_linear_226,271.7963126,352328.62231531244
matmul,linear,"[(2176, 2304), (2304, 2944)]",1017756,matmul_linear_227,245.80341980000003,413952.82352381654
matmul,linear,"[(2304, 2304), (2304, 2944)]",1077624,matmul_linear_228,256.8597142,419437.9580469844
matmul,linear,"[(2432, 2304), (2304, 2944)]",1137492,matmul_linear_229,265.3122856,428637.02490918495
matmul,linear,"[(2560, 2304), (2304, 2944)]",1197360,matmul_linear_230,276.3992678,433099.41095733974
matmul,linear,"[(2688, 2304), (2304, 2944)]",1257228,matmul_linear_231,306.7588661,409742.43291281356
matmul,linear,"[(2816, 2304), (2304, 2944)]",1317096,matmul_linear_232,317.18244619999996,415148.70489506936
matmul,linear,"[(2944, 2304), (2304, 2944)]",1376964,matmul_linear_233,311.289125,442242.46859732096
matmul,linear,"[(3072, 2304), (2304, 2944)]",1429956,matmul_linear_234,322.4481608,443368.4931842229
matmul,linear,"[(2048, 2304), (2304, 3072)]",994752,matmul_linear_235,273.5341429,363566.4839912385
matmul,linear,"[(2176, 2304), (2304, 3072)]",1056924,matmul_linear_236,246.25099110000002,429105.98827997973
matmul,linear,"[(2304, 2304), (2304, 3072)]",1119096,matmul_linear_237,257.2569911,434910.91854292474
matmul,linear,"[(2432, 2304), (2304, 3072)]",1181268,matmul_linear_238,265.7282768,444439.8187295964
matmul,linear,"[(2560, 2304), (2304, 3072)]",1243440,matmul_linear_239,276.7705626,449167.4323161563
matmul,linear,"[(2688, 2304), (2304, 3072)]",1305612,matmul_linear_240,306.6518483,425663.6167001705
matmul,linear,"[(2816, 2304), (2304, 3072)]",1367784,matmul_linear_241,317.3877144,430850.5182283767
matmul,linear,"[(2944, 2304), (2304, 3072)]",1429956,matmul_linear_242,327.53299989999994,436483.7947433035
matmul,linear,"[(3072, 2304), (2304, 3072)]",1492128,matmul_linear_243,322.8704196,462044.5352127885
matmul,linear,"[(2048, 2432), (2432, 2048)]",738720,matmul_linear_244,171.40043770000003,430890.73136147537
matmul,linear,"[(2176, 2432), (2432, 2048)]",777632,matmul_linear_245,179.53632140000002,433033.526372898
matmul,linear,"[(2304, 2432), (2432, 2048)]",816544,matmul_linear_246,187.5931607,435173.86443785205
matmul,linear,"[(2432, 2432), (2432, 2048)]",855456,matmul_linear_247,276.62055349999997,309152.5082377872
matmul,linear,"[(2560, 2432), (2432, 2048)]",894368,matmul_linear_248,287.14882140000003,311364.9733331623
matmul,linear,"[(2688, 2432), (2432, 2048)]",933280,matmul_linear_249,298.5127234,312543.2901653665
matmul,linear,"[(2816, 2432), (2432, 2048)]",972192,matmul_linear_250,311.2655714,312235.21768157877
matmul,linear,"[(2944, 2432), (2432, 2048)]",1011104,matmul_linear_251,230.4395715,438671.8625835059
matmul,linear,"[(3072, 2432), (2432, 2048)]",1050016,matmul_linear_252,254.30168729999997,412801.70393611863
