Operation_Type,Operation,Input_Shapes,Predicted_Latency_us,Kernel_Name,Actual_Duration_us,Error_Percentage
matmul,linear,"[(2048, 1280), (1280, 1920)]",364500,matmul_linear_234,93.3155892,390509.97538019076
matmul,linear,"[(1024, 1280), (1280, 2048)]",194400,matmul_linear_235,65.9697142,294580.67636406404
matmul,linear,"[(1152, 1280), (1280, 2048)]",218700,matmul_linear_236,69.42871439999999,314899.35133466916
matmul,linear,"[(1280, 1280), (1280, 2048)]",243000,matmul_linear_237,72.8961608,333250.88889893907
matmul,linear,"[(1408, 1280), (1280, 2048)]",267300,matmul_linear_238,76.4088482,349728.5948511393
matmul,linear,"[(1536, 1280), (1280, 2048)]",291600,matmul_linear_239,79.70083930000001,365768.1672126381
matmul,linear,"[(1664, 1280), (1280, 2048)]",315900,matmul_linear_240,83.33672329999999,378964.5798045195
matmul,linear,"[(1792, 1280), (1280, 2048)]",340200,matmul_linear_241,87.6592945,387993.4725067859
matmul,linear,"[(1920, 1280), (1280, 2048)]",364500,matmul_linear_242,91.4765448,398362.7980832962
matmul,linear,"[(2048, 1280), (1280, 2048)]",388800,matmul_linear_243,93.5728392,415405.18646654463
matmul,linear,"[(1024, 1408), (1408, 1024)]",123728,matmul_linear_244,41.715294500000006,296501.0464099684
matmul,linear,"[(1152, 1408), (1408, 1024)]",134992,matmul_linear_245,45.3746965,297405.0202264163
matmul,linear,"[(1280, 1408), (1408, 1024)]",146256,matmul_linear_246,48.972107,298551.63857458695
matmul,linear,"[(1408, 1408), (1408, 1024)]",157520,matmul_linear_247,52.5330091,299749.5663938656
matmul,linear,"[(1536, 1408), (1408, 1024)]",168784,matmul_linear_248,56.115866200000006,300677.6791655405
matmul,linear,"[(1664, 1408), (1408, 1024)]",180048,matmul_linear_249,59.808294599999996,300941.8558231219
matmul,linear,"[(1792, 1408), (1408, 1024)]",191312,matmul_linear_250,63.40940190000001,301609.20126594027
matmul,linear,"[(1920, 1408), (1408, 1024)]",202576,matmul_linear_251,66.9708215,302383.97057515563
matmul,linear,"[(2048, 1408), (1408, 1024)]",213840,matmul_linear_252,70.666857,302502.958555239
