operation_name,input_dim_0,input_dim_1,input_dim_2,size,computation_mean
mul,7,71,4,1988,1.0372948000000002
mul,3,3,7,63,0.9307141
mul,9,6,1,54,0.8633035
mul,24776,1,1,24776,1.4194553
mul,3,7,32,672,0.9394377
mul,3,10,36,1080,1.0671161
mul,114249,1,1,114249,2.9325623999999997
mul,9,2,7,126,1.0010268
mul,30,6,1,180,0.8841161
mul,2,39,1,78,0.8527232000000001
